Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5232595489,bleeski,0,83.15,CPT Bryce Eldridge UTIL Rafael Devers UTIL Geraldo Perdomo UTIL Drew Gilbert UTIL Jonah Cox UTIL Landen Roupp,,Rafael Devers,UTIL,60.87%,8
2,5232154284,KILLANADZ24,0,79.5,CPT Geraldo Perdomo UTIL Gabriel Moreno UTIL Rafael Devers UTIL Max Kepler UTIL Drew Gilbert UTIL Jonah Cox,,Drew Gilbert,UTIL,47.83%,16
3,5231887904,buisercruiser,0,77.65,CPT Drew Gilbert UTIL Gabriel Moreno UTIL Rafael Devers UTIL Turner Hill UTIL Bryce Eldridge UTIL Landen Roupp,,Jonah Cox,UTIL,34.78%,17
4,5232563848,dcw331,0,70.5,CPT Bryce Eldridge UTIL Corbin Carroll UTIL Gabriel Moreno UTIL Rafael Devers UTIL Drew Gilbert UTIL Jonah Cox,,Corbin Carroll,UTIL,34.78%,0
5,5232662057,jabbo123,0,69.225,CPT Landen Roupp UTIL Shay Whitcomb UTIL Drew Gilbert UTIL Jonah Cox UTIL Drew Cavanaugh UTIL Jose Cabrera,,Gabriel Moreno,UTIL,30.43%,16
6,5232490264,dtapper29,0,66.5,CPT Geraldo Perdomo UTIL Gabriel Moreno UTIL Rafael Devers UTIL Max Kepler UTIL Drew Gilbert UTIL Christian Koss,,Lars Nootbaar,UTIL,30.43%,3
7,5232612375,belvison,0,63.225,CPT Landen Roupp UTIL Rafael Devers UTIL Drew Gilbert UTIL Turner Hill UTIL Nate Furman UTIL Jose Cabrera,,Turner Hill,UTIL,26.09%,5
8,5232628730,TeamDetroit85,0,61,CPT Gabriel Moreno UTIL Corbin Carroll UTIL Rafael Devers UTIL Drew Gilbert UTIL Christian Koss UTIL Bryce Eldridge,,Max Kepler,UTIL,26.09%,3
9,5232639785,Flipper9,0,60.5,CPT Turner Hill UTIL Corbin Carroll UTIL Gabriel Moreno UTIL Rafael Devers UTIL Geraldo Perdomo UTIL Drew Gilbert,,Bryce Eldridge,UTIL,21.74%,9
10,5232398191,KristianFTM,0,58.225,CPT Landen Roupp UTIL Rafael Devers UTIL Drew Gilbert UTIL Drew Cavanaugh UTIL Nate Furman UTIL Jose Cabrera,,Geraldo Perdomo,UTIL,21.74%,13
11,5232670351,mylo420,0,57.475,CPT Landen Roupp UTIL Corbin Carroll UTIL Rafael Devers UTIL Jonah Cox UTIL Turner Hill UTIL Christian Koss,,Jose Cabrera,CPT,21.74%,16.12
12,5232459008,NPoe45,0,56.65,CPT Rafael Devers UTIL Geraldo Perdomo UTIL Tim Tawa UTIL Turner Hill UTIL Bryce Eldridge UTIL Landen Roupp,,Landen Roupp,UTIL,17.39%,15.65
13,5232365888,zonaque,0,55.5,CPT Geraldo Perdomo UTIL Corbin Carroll UTIL Ryan Waldschmidt UTIL Lars Nootbaar UTIL Drew Gilbert UTIL Jonah Cox,,Drew Cavanaugh,UTIL,17.39%,0
14,5232637096,deathmetalbob,0,55.125,CPT Jose Cabrera UTIL Geraldo Perdomo UTIL Max Kepler UTIL Jose Fernandez UTIL Lars Nootbaar UTIL Jonah Cox,,Ryan Waldschmidt,UTIL,17.39%,0
15,5232521368,atleast31,0,55,CPT Gabriel Moreno UTIL Corbin Carroll UTIL Rafael Devers UTIL Lars Nootbaar UTIL Drew Gilbert UTIL Christian Koss,,Christian Koss,UTIL,17.39%,4
16,5232654240,SportsJoker12,0,50.65,CPT Drew Gilbert UTIL Nolan Arenado UTIL Rafael Devers UTIL Lars Nootbaar UTIL Drew Cavanaugh UTIL Landen Roupp,,Geraldo Perdomo,CPT,13.04%,19.5
17,5232172082,oneupthedevil,0,37.125,CPT Jose Cabrera UTIL Nolan Arenado UTIL Geraldo Perdomo UTIL Max Kepler UTIL Turner Hill UTIL Drew Cavanaugh,,Nolan Arenado,UTIL,13.04%,0
18,5232390276,cw1tt,0,35.125,CPT Jose Cabrera UTIL Gabriel Moreno UTIL Nolan Arenado UTIL Ryan Waldschmidt UTIL Lars Nootbaar UTIL Nate Furman,,Nate Furman,UTIL,13.04%,0
19,5232585102,BADM00N,0,34.5,CPT Turner Hill UTIL Corbin Carroll UTIL Gabriel Moreno UTIL Rafael Devers UTIL Max Kepler UTIL Ryan Waldschmidt,,Jose Cabrera,UTIL,13.04%,10.75
20,5232527301,L053R666,0,34.125,CPT Jose Cabrera UTIL Max Kepler UTIL Jose Fernandez UTIL Ryan Waldschmidt UTIL Lars Nootbaar UTIL Bryce Eldridge,,Drew Gilbert,CPT,8.70%,24
21,5232598944,Wood334,0,31,CPT Corbin Carroll UTIL Shay Whitcomb UTIL Lars Nootbaar UTIL Jonah Cox UTIL Bryce Eldridge UTIL Kade Strowd,,Gabriel Moreno,CPT,8.70%,24
22,5232518861,mamamoons,0,29.125,CPT Jose Cabrera UTIL Corbin Carroll UTIL Rafael Devers UTIL Jordan Lawlar UTIL Turner Hill UTIL Tyler Locklear,,Jose Fernandez,UTIL,8.70%,3
23,5232560254,bposluszny,0,0,,,Bryce Eldridge,CPT,8.70%,13.5
,,,,,,,Turner Hill,CPT,8.70%,7.5
,,,,,,,Shay Whitcomb,UTIL,8.70%,2
,,,,,,,Tim Tawa,UTIL,4.35%,2
,,,,,,,Rafael Devers,CPT,4.35%,12
,,,,,,,Jordan Lawlar,UTIL,4.35%,0
,,,,,,,Tyler Locklear,UTIL,4.35%,0
,,,,,,,Kade Strowd,UTIL,4.35%,0
,,,,,,,Corbin Carroll,CPT,4.35%,0
