Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5222984266,JJSaenz (11/20),0,161.70001,1B TJ Rumfield 2B Connor Norby 3B Willi Castro C Hunter Feduccia OF Teoscar Hernandez OF Jake McCarthy OF Andy Pages P Cal Quantrill P George Klassen SS Cole Carrigg,,Kevin Gausman,P,54.34%,8.35
2,5223057394,kimberlylair,0,156.40001,1B Freddie Freeman 2B Connor Norby 3B Willi Castro C Hunter Feduccia OF Teoscar Hernandez OF Kyle Tucker OF Pete Crow-Armstrong P Eric Lauer P George Klassen SS Ezequiel Tovar,,Eric Lauer,P,38.70%,15.05
3,5222620034,Wanna_Square_Up1567 (3/20),0,154.7,1B Shohei Ohtani 2B Tommy Edman 3B Willi Castro C Moises Ballesteros OF Teoscar Hernandez OF Josh Lowe OF Andy Pages P Cal Quantrill P George Klassen SS Mookie Betts,,Cristian Javier,P,31.91%,11.4
4,5223000597,RickAyala,0,152.40001,1B Freddie Freeman 2B Willi Castro 3B Max Muncy C Hunter Feduccia OF Teoscar Hernandez OF Tommy Edman OF Daylen Lile P Eric Lauer P George Klassen SS Zach Neto,,Shohei Ohtani,OF,31.28%,16
5,5222729584,mrclean913 (4/20),0,151.7,1B Munetaka Murakami 2B Connor Norby 3B Willi Castro C Braxton Fulford OF Shohei Ohtani OF Jake McCarthy OF Jordan Beck P Cal Quantrill P George Klassen SS Mookie Betts,,Max Muncy,3B,30.31%,5
6,5222580365,fsz1970,0,149.4,1B Michael Busch 2B Justin Foscue 3B Alex Bregman C Miguel Amaya OF Shohei Ohtani OF Josh Lowe OF Pete Crow-Armstrong P Eric Lauer P Cal Quantrill SS Colson Montgomery,,Cal Quantrill,P,28.03%,27.35
7,5222358081,Sammy.Boy (20/20),0,148.7,1B Munetaka Murakami 2B Willi Castro 3B Miguel Vargas C Braxton Fulford OF Andrew Benintendi OF Jake McCarthy OF Sam Antonacci P Cal Quantrill P George Klassen SS Cole Carrigg,,Jackson Kent,P,27.28%,-2.35
7,5222620040,Wanna_Square_Up1567 (9/20),0,148.7,1B Shohei Ohtani 2B Vaughn Grissom 3B Willi Castro C Moises Ballesteros OF Mike Trout OF Jake McCarthy OF Wade Meckler P Cal Quantrill P George Klassen SS Zach Neto,,Mookie Betts,SS,27.28%,0
7,5222767136,bhess777 (3/20),0,148.7,1B Munetaka Murakami 2B Sam Antonacci 3B Willi Castro C Braxton Fulford OF Andrew Benintendi OF Jake McCarthy OF Andy Pages P Cal Quantrill P George Klassen SS Cole Carrigg,,Andy Pages,OF,25.68%,3
10,5222620038,Wanna_Square_Up1567 (7/20),0,144.7,1B Shohei Ohtani 2B Connor Norby 3B Willi Castro C Miguel Amaya OF Jake McCarthy OF Andy Pages OF Jordan Beck P Cal Quantrill P George Klassen SS Cole Carrigg,,Hunter Feduccia,C,25.00%,6
