Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5222830094,bkukor,0,122.3,1B Rafael Devers 2B Travis Bazzana 3B Kazuma Okamoto C Alejandro Kirk OF Bryce Harper OF George Springer OF Victor Bericoto P Zack Wheeler P Shane Baz SS Angel Genao,,Zack Wheeler,P,47.83%,17.65
2,5222858705,chex43,0,117.1,1B Rhys Hoskins 2B Osleivis Basabe 3B Jose Ramirez C Ivan Herrera OF Jordan Walker OF Angel Martinez OF Jo Adell P Zack Wheeler P Kyle Leahy SS Angel Genao,,Braxton Ashcraft,P,47.83%,25
3,5222734198,JRaab,0,108.65,1B Spencer Horwitz 2B Brandon Lowe 3B Coby Mayo C Rafael Flores Jr. OF Jo Adell OF Jonah Cox OF Hector Rodriguez P Zack Wheeler P Braxton Ashcraft SS Elly De La Cruz,,Ivan Herrera,C,39.13%,0
4,5222770977,dmann8888,0,104.95,1B Rhys Hoskins 2B JJ Wetherholt 3B Jose Ramirez C Ivan Herrera OF Angel Martinez OF Jo Adell OF Joshua Baez P Zack Wheeler P Foster Griffin SS Brayan Rocchio,,Foster Griffin,P,30.43%,23.3
5,5222739570,Schmad23,0,103.4,1B Rhys Hoskins 2B JJ Wetherholt 3B Jose Ramirez C Ivan Herrera OF Angel Martinez OF Jo Adell OF Steven Kwan P Jose Soriano P Shane Baz SS Elly De La Cruz,,Jo Adell,OF,30.43%,30
6,5222799264,A_playa_named_gus,0,96.65,1B Ben Rice 2B Jackson Holliday 3B Coby Mayo C Carlos Narvaez OF Trent Grisham OF Spencer Jones OF Tyler O'Neill P Zack Wheeler P Braxton Ashcraft SS George Lombard Jr.,,Joshua Baez,OF,30.43%,2
7,5222713006,kushman999,0,93.65,1B Alec Burleson 2B JJ Wetherholt 3B Blaze Jordan C Ivan Herrera OF Angel Martinez OF Jo Adell OF Joshua Baez P Zack Wheeler P Braxton Ashcraft SS Brayan Rocchio,,Jordan Walker,OF,26.09%,5
8,5222760592,salatso22,0,91.95,1B Pete Alonso 2B Jackson Holliday 3B Coby Mayo C Austin Wells OF Trent Grisham OF Leody Taveras OF Spencer Jones P Zack Wheeler P Foster Griffin SS Gunnar Henderson,,Heliot Ramos,OF,26.09%,2
9,5222751167,seaone,0,85.95,1B Pete Alonso 2B Richie Palacios 3B Coby Mayo C Eduardo Valencia OF Jordan Walker OF Jo Adell OF Tyler O'Neill P Foster Griffin P Nick Martinez SS Gunnar Henderson,,Ben Rice,C,21.74%,2
10,5222815533,DicVec,0,83.65,1B Rhys Hoskins 2B JJ Wetherholt 3B Eugenio Suarez C Ivan Herrera OF Jo Adell OF Jonah Cox OF Hector Rodriguez P Zack Wheeler P Braxton Ashcraft SS Elly De La Cruz,,Jazz Chisholm Jr.,2B,21.74%,0
11,5222737681,Celticsnc,0,83.3,1B Luis Garcia Jr. 2B Luis Arraez 3B Ryan McMahon C Austin Wells OF Bryce Harper OF Chandler Simpson OF Heliot Ramos P Braxton Ashcraft P Foster Griffin SS George Lombard Jr.,,JJ Wetherholt,2B,21.74%,0
12,5222844628,arbo1,0,81.05,1B Alec Burleson 2B Luis Arraez 3B Bryson Stott C Ivan Herrera OF Jordan Walker OF Jake Mangum OF Joshua Baez P Kyle Leahy P Carlos Rodon SS Trea Turner,,Coby Mayo,3B,21.74%,16
13,5222872184,jebj1s,0,79.75,1B Alec Burleson 2B Jackson Holliday 3B Blaze Jordan C Ivan Herrera OF Jordan Walker OF Joshua Baez OF Oneil Cruz P Foster Griffin P Kyle Leahy SS Kevin McGonigle,,George Lombard Jr.,SS,21.74%,8
14,5222724772,Steven_1974,0,78.3,1B Luis Garcia Jr. 2B Jazz Chisholm Jr. 3B Ryan McMahon C Ben Rice OF Chandler Simpson OF Heliot Ramos OF Steven Kwan P Braxton Ashcraft P Foster Griffin SS Brayan Rocchio,,Blaze Jordan,3B,21.74%,0
15,5222758244,ifthethunder,0,77.95,1B Alec Burleson 2B Jazz Chisholm Jr. 3B Alec Bohm C Ivan Herrera OF Jordan Walker OF Trent Grisham OF Joshua Baez P Foster Griffin P Nick Martinez SS George Lombard Jr.,,Nick Martinez,P,17.39%,-0.35
16,5222715551,mrclean913,0,77.65,1B Spencer Horwitz 2B Brandon Lowe 3B Blaze Jordan C Rafael Flores Jr. OF Bryan Reynolds OF Esmerlyn Valdez OF Joshua Baez P Zack Wheeler P Braxton Ashcraft SS Angel Genao,,Elly De La Cruz,SS,17.39%,0
16,5222808759,udod59,0,77.65,1B Pete Alonso 2B Jazz Chisholm Jr. 3B Coby Mayo C Ben Rice OF Spencer Jones OF Tyler O'Neill OF Christian Franklin P Zack Wheeler P Braxton Ashcraft SS Christian Koss,,Alec Burleson,1B,17.39%,5
18,5222701735,Triangular,0,76.35,1B Spencer Horwitz 2B Osleivis Basabe 3B Kazuma Okamoto C Rafael Flores Jr. OF Bryan Reynolds OF JJ Bleday OF Oneil Cruz P Jose Soriano P Carlos Rodon SS Trea Turner,,Luis Arraez,2B,17.39%,11
19,5222779276,sbolomo,0,73.75,1B Alec Bohm 2B Luis Arraez 3B Eugenio Suarez C Tyler Stephenson OF Bryce Harper OF Brandon Marsh OF Hector Rodriguez P Braxton Ashcraft P Jose Soriano SS Trea Turner,,Trent Grisham,OF,17.39%,21
20,5222843869,Mige1,0,63.65,1B Luis Garcia Jr. 2B Jazz Chisholm Jr. 3B Blaze Jordan C Tyler Stephenson OF Chandler Simpson OF Heliot Ramos OF Spencer Jones P Zack Wheeler P Braxton Ashcraft SS George Lombard Jr.,,Angel Martinez,OF,17.39%,9
21,5222853039,RDJordan123,0,57.25,1B Sal Stewart 2B Luis Arraez 3B Alec Bohm C Tyler Stephenson OF Kyle Schwarber OF JJ Bleday OF Heliot Ramos P Nick Martinez P Carlos Rodon SS Angel Genao,,Alec Bohm,1B,17.39%,14
22,5222875679,bleeski,0,53.05,1B Sal Stewart 2B Jazz Chisholm Jr. 3B Alec Bohm C Ben Rice OF JJ Bleday OF Trent Grisham OF Heliot Ramos P Andrew Abbott P Carson Whisenhunt SS Elly De La Cruz,,Rhys Hoskins,1B,17.39%,3
23,5222813480,jc000000,0,43.65,1B Ben Rice 2B JJ Wetherholt 3B Blaze Jordan C Ivan Herrera OF Jordan Walker OF Heliot Ramos OF Joshua Baez P Braxton Ashcraft P Nick Martinez SS George Lombard Jr.,,Spencer Jones,OF,17.39%,5
,,,,,,,Angel Genao,SS,17.39%,10
,,,,,,,Jose Soriano,P,13.04%,8.75
,,,,,,,Kyle Leahy,P,13.04%,25.45
,,,,,,,Bryce Harper,OF,13.04%,6
,,,,,,,Jose Ramirez,3B,13.04%,15
,,,,,,,Pete Alonso,1B,13.04%,3
,,,,,,,Luis Garcia Jr.,1B,13.04%,0
,,,,,,,Trea Turner,SS,13.04%,4
,,,,,,,JJ Bleday,OF,13.04%,0
,,,,,,,Chandler Simpson,OF,13.04%,6
,,,,,,,Jackson Holliday,2B,13.04%,0
,,,,,,,Spencer Horwitz,1B,13.04%,7
,,,,,,,Tyler Stephenson,C,13.04%,0
,,,,,,,Rafael Flores Jr.,C,13.04%,7
,,,,,,,Tyler O'Neill,OF,13.04%,2
,,,,,,,Brayan Rocchio,SS,13.04%,5
,,,,,,,Hector Rodriguez,OF,13.04%,0
,,,,,,,Carlos Rodon,P,13.04%,12.6
,,,,,,,Shane Baz,P,8.70%,24.65
,,,,,,,Brandon Lowe,2B,8.70%,0
,,,,,,,Sal Stewart,1B,8.70%,3
,,,,,,,Gunnar Henderson,SS,8.70%,0
,,,,,,,Bryan Reynolds,OF,8.70%,5
,,,,,,,Kazuma Okamoto,3B,8.70%,14
,,,,,,,Eugenio Suarez,3B,8.70%,2
,,,,,,,Osleivis Basabe,2B,8.70%,2
,,,,,,,Steven Kwan,OF,8.70%,13
,,,,,,,Ryan McMahon,3B,8.70%,2
,,,,,,,Jonah Cox,OF,8.70%,6
,,,,,,,Austin Wells,C,8.70%,0
,,,,,,,Oneil Cruz,OF,8.70%,16
,,,,,,,Andrew Abbott,P,4.35%,18.65
,,,,,,,Carson Whisenhunt,P,4.35%,-7.6
,,,,,,,Kyle Schwarber,OF,4.35%,5
,,,,,,,Kevin McGonigle,SS,4.35%,3
,,,,,,,Eduardo Valencia,C,4.35%,0
,,,,,,,Rafael Devers,1B,4.35%,0
,,,,,,,Brandon Marsh,OF,4.35%,3
,,,,,,,Esmerlyn Valdez,OF,4.35%,4
,,,,,,,Travis Bazzana,2B,4.35%,0
,,,,,,,Bryson Stott,3B,4.35%,13
,,,,,,,Jake Mangum,OF,4.35%,3
,,,,,,,George Springer,OF,4.35%,22
,,,,,,,Richie Palacios,2B,4.35%,7
,,,,,,,Alejandro Kirk,C,4.35%,28
,,,,,,,Leody Taveras,OF,4.35%,6
,,,,,,,Victor Bericoto,OF,4.35%,0
,,,,,,,Christian Koss,SS,4.35%,5
,,,,,,,Carlos Narvaez,C,4.35%,0
,,,,,,,Christian Franklin,OF,4.35%,2
