Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5222858706,chex43,0,117.1,1B Rhys Hoskins 2B Osleivis Basabe 3B Jose Ramirez C Ivan Herrera OF Jordan Walker OF Angel Martinez OF Jo Adell P Zack Wheeler P Kyle Leahy SS Angel Genao,,Zack Wheeler,P,65.22%,17.65
2,5222875649,bleeski,0,116.1,1B Alec Burleson 2B Gleyber Torres 3B Angel Genao C Eduardo Valencia OF Jordan Walker OF Jo Adell OF Brett Callahan P Zack Wheeler P Kyle Leahy SS Kevin McGonigle,,Braxton Ashcraft,P,47.83%,25
3,5222757759,JOZZ,0,109.65,1B Pete Alonso 2B Richie Palacios 3B Coby Mayo C Ivan Herrera OF Trent Grisham OF Esmerlyn Valdez OF Jo Adell P Braxton Ashcraft P Nick Martinez SS Otto Lopez,,Ben Rice,C,30.43%,2
4,5222726242,JRaab,0,108.65,1B Spencer Horwitz 2B Brandon Lowe 3B Coby Mayo C Rafael Flores Jr. OF Jo Adell OF Jonah Cox OF Hector Rodriguez P Zack Wheeler P Braxton Ashcraft SS Elly De La Cruz,,Jo Adell,OF,30.43%,30
5,5222674955,puttorney,0,107.65,1B Spencer Horwitz 2B Brandon Lowe 3B Kazuma Okamoto C Patrick Bailey OF Jake Mangum OF Angel Martinez OF Jo Adell P Zack Wheeler P Braxton Ashcraft SS Jacob Gonzalez,,Joshua Baez,OF,30.43%,2
6,5222739511,tresta1965,0,106.65,1B Pete Alonso 2B Ernie Clement 3B Angel Genao C Eduardo Valencia OF Steven Kwan OF Joshua Baez OF Oneil Cruz P Zack Wheeler P Braxton Ashcraft SS Brayan Rocchio,,Ivan Herrera,C,26.09%,0
6,5222853644,Mige1,0,106.65,1B Sal Stewart 2B Brandon Lowe 3B Eugenio Suarez C Rafael Flores Jr. OF Bryan Reynolds OF Griffin Conine OF Oneil Cruz P Braxton Ashcraft P Shane Baz SS Jared Triolo,,Foster Griffin,P,21.74%,23.3
8,5222770919,dmann8888,0,104.95,1B Rhys Hoskins 2B JJ Wetherholt 3B Jose Ramirez C Ivan Herrera OF Angel Martinez OF Jo Adell OF Joshua Baez P Zack Wheeler P Foster Griffin SS Brayan Rocchio,,JJ Wetherholt,2B,21.74%,0
9,5222736522,Schmad23,0,103.4,1B Rhys Hoskins 2B JJ Wetherholt 3B Jose Ramirez C Ivan Herrera OF Angel Martinez OF Jo Adell OF Steven Kwan P Jose Soriano P Shane Baz SS Elly De La Cruz,,Heliot Ramos,OF,21.74%,2
10,5222872028,pigskin23,0,99.45,1B Alec Bohm 2B Ernie Clement 3B Christian Encarnacion-Strand C Ben Rice OF Bryce Harper OF JJ Bleday OF Christian Franklin P Braxton Ashcraft P Kyle Leahy SS George Lombard Jr.,,George Lombard Jr.,SS,21.74%,8
