Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5222589361,josephje,0,113,CPT Willi Castro UTIL Max Muncy UTIL Jake McCarthy UTIL TJ Rumfield UTIL Tommy Edman UTIL Teoscar Hernandez,,Shohei Ohtani,UTIL,56.52%,16
2,5222134043,RFinch_Kings,0,103,CPT Tommy Edman UTIL Shohei Ohtani UTIL Freddie Freeman UTIL TJ Rumfield UTIL Willi Castro UTIL Hunter Feduccia,,Connor Norby,UTIL,47.83%,7
3,5223006455,j-wolf05,0,91,CPT Willi Castro UTIL Freddie Freeman UTIL Mickey Moniak UTIL Jake McCarthy UTIL Cole Carrigg UTIL Ezequiel Tovar,,Hunter Feduccia,UTIL,47.83%,6
4,5222751286,corruption79,0,89.5,CPT Connor Norby UTIL Shohei Ohtani UTIL Freddie Freeman UTIL Mookie Betts UTIL Tommy Edman UTIL Willi Castro,,Eric Lauer,UTIL,43.48%,15.05
5,5222443005,tnstud46,0,84.58,CPT Eric Lauer UTIL Max Muncy UTIL Mookie Betts UTIL Teoscar Hernandez UTIL Willi Castro UTIL Hunter Feduccia,,Freddie Freeman,UTIL,34.78%,19
6,5222610721,Tburke34,0,79.05,CPT Shohei Ohtani UTIL Eric Lauer UTIL Tommy Edman UTIL Teoscar Hernandez UTIL Jordan Beck UTIL Connor Norby,,Mookie Betts,UTIL,34.78%,0
7,5222964809,nomoemoney,0,78.05,CPT Shohei Ohtani UTIL Eric Lauer UTIL Cole Carrigg UTIL Teoscar Hernandez UTIL Connor Norby UTIL Hunter Feduccia,,Willi Castro,UTIL,34.78%,32
8,5222989612,kbadamsjr,0,74.5,CPT Kyle Tucker UTIL Shohei Ohtani UTIL Cole Carrigg UTIL Mookie Betts UTIL Willi Castro UTIL Hunter Feduccia,,Max Muncy,UTIL,30.43%,5
9,5222846635,KristianFTM,0,73.05,CPT Shohei Ohtani UTIL Eric Lauer UTIL Kyle Tucker UTIL Tommy Edman UTIL Connor Norby UTIL Hunter Feduccia,,Kyle Tucker,UTIL,30.43%,9
10,5222489724,Celticsnc,0,70.5,CPT Max Muncy UTIL Kyle Tucker UTIL Cole Carrigg UTIL Tommy Edman UTIL Willi Castro UTIL Braxton Fulford,,Tommy Edman,UTIL,30.43%,12
11,5222833006,cheesegiez,0,69.5,CPT Freddie Freeman UTIL Shohei Ohtani UTIL Kyle Tucker UTIL Connor Norby UTIL Hunter Feduccia UTIL Braxton Fulford,,Cole Carrigg,UTIL,26.09%,7
12,5222541132,Stree,0,64.05,CPT Shohei Ohtani UTIL Eric Lauer UTIL Mookie Betts UTIL Tommy Edman UTIL Connor Norby UTIL Hunter Feduccia,,Jake McCarthy,UTIL,21.74%,17
13,5222534776,deathmetalbob,0,63.65,CPT Willi Castro UTIL Ryan Feltner UTIL Andy Pages UTIL Cole Carrigg UTIL Jordan Beck UTIL Connor Norby,,Jordan Beck,UTIL,21.74%,2
14,5223038891,wittwerjoe,0,62.55,CPT Connor Norby UTIL Eric Lauer UTIL Shohei Ohtani UTIL Freddie Freeman UTIL Mookie Betts UTIL Jordan Beck,,Ezequiel Tovar,UTIL,21.74%,0
15,5223031329,RobbCobb,0,61,CPT Hunter Feduccia UTIL Shohei Ohtani UTIL Freddie Freeman UTIL Max Muncy UTIL Kyle Tucker UTIL Braxton Fulford,,Teoscar Hernandez,UTIL,17.39%,19
16,5222430160,whoisjohngalt420,0,60.58,CPT Eric Lauer UTIL Shohei Ohtani UTIL Kyle Tucker UTIL Mookie Betts UTIL Connor Norby UTIL Hunter Feduccia,,Andy Pages,UTIL,13.04%,3
16,5223031981,dcw331,0,60.58,CPT Eric Lauer UTIL Max Muncy UTIL Andy Pages UTIL Jake McCarthy UTIL Connor Norby UTIL Hunter Feduccia,,Braxton Fulford,UTIL,13.04%,3
18,5223033727,bleeski,0,59.58,CPT Eric Lauer UTIL Freddie Freeman UTIL Andy Pages UTIL Kyle Tucker UTIL Ezequiel Tovar UTIL Hunter Feduccia,,Ryan Feltner,UTIL,8.70%,-3.35
19,5222648812,Bears133,0,50.5,CPT Connor Norby UTIL Shohei Ohtani UTIL Freddie Freeman UTIL Max Muncy UTIL Mookie Betts UTIL Ezequiel Tovar,,TJ Rumfield,UTIL,8.70%,12
20,5222737862,zonaque,0,48.5,CPT Jake McCarthy UTIL Shohei Ohtani UTIL Max Muncy UTIL Mookie Betts UTIL Jordan Beck UTIL Ezequiel Tovar,,Mickey Moniak,UTIL,4.35%,0
21,5222363136,sbolomo,0,36.02,CPT Ryan Feltner UTIL Eric Lauer UTIL Jake McCarthy UTIL Cole Carrigg UTIL Jordan Beck UTIL Ezequiel Tovar,,,
22,5222402109,bposluszny,0,0,,,,
22,5222586189,KILLANADZ24,0,0,,,,
