Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5194043062,Thegamejoshyd44,0,141.85,1B Andres Chaparro 2B JJ Wetherholt 3B Curtis Mead C Harry Ford OF Corbin Carroll OF Dylan Crews OF Jacob Young P Logan Gilbert P Foster Griffin SS Geraldo Perdomo,,Logan Gilbert,P,80.00%,28.5
2,5194040385,Darkmen715,0,132.1,1B Alec Burleson 2B JJ Wetherholt 3B Curtis Mead C Harry Ford OF Jordan Walker OF Dylan Crews OF Daylen Lile P Logan Gilbert P Robbie Ray SS J.P. Crawford,,Curtis Mead,3B,45.71%,16
3,5194041993,easton136,0,131.85,1B Andres Chaparro 2B Cole Young 3B Curtis Mead C Harry Ford OF James Wood OF Dylan Crews OF Julio Rodriguez P Logan Gilbert P Foster Griffin SS J.P. Crawford,,Riley Greene,OF,45.71%,16
4,5194029179,redbrick22,0,130.4,1B Spencer Torkelson 2B Hao-Yu Lee 3B Curtis Mead C Harry Ford OF Corbin Carroll OF Riley Greene OF Dylan Crews P Logan Gilbert P Casey Mize SS Kevin McGonigle,,Andres Chaparro,1B,45.71%,2
5,5194029434,nickenyon6,0,130.1,1B Spencer Torkelson 2B Hao-Yu Lee 3B Curtis Mead C Shea Langeliers OF Riley Greene OF Dylan Crews OF Julio Rodriguez P Logan Gilbert P Robbie Ray SS Geraldo Perdomo,,Casey Mize,P,42.86%,11.9
6,5194039356,xXxPLOSIVE,0,129.1,1B Andres Chaparro 2B Hao-Yu Lee 3B Curtis Mead C Harry Ford OF James Wood OF Riley Greene OF Dylan Crews P Logan Gilbert P Robbie Ray SS Kevin McGonigle,,Kevin McGonigle,3B,40.00%,16
7,5194036132,phayes526,0,123.85,1B Spencer Torkelson 2B Ketel Marte 3B Curtis Mead C Harry Ford OF Riley Greene OF Kerry Carpenter OF Max Kepler P Logan Gilbert P Foster Griffin SS Kevin McGonigle,,Dylan Crews,OF,40.00%,20
8,5194029115,peterjpacheco,0,122.1,1B Spencer Torkelson 2B Nasim Nunez 3B Curtis Mead C Dillon Dingler OF Dylan Crews OF Daylen Lile OF Jacob Young P Logan Gilbert P Robbie Ray SS Zach Neto,,James Wood,OF,34.29%,0
9,5194035166,csowers,0,117.1,1B Nolan Schanuel 2B Ketel Marte 3B J.P. Crawford C Ivan Herrera OF Mike Trout OF Riley Greene OF Jorge Soler P Logan Gilbert P Robbie Ray SS Zach Neto,,Harry Ford,C,34.29%,14
10,5194034889,psull56,0,115.85,1B Andres Chaparro 2B Cole Young 3B Curtis Mead C Dillon Dingler OF Riley Greene OF Kerry Carpenter OF Jo Adell P Logan Gilbert P Foster Griffin SS Kevin McGonigle,,Foster Griffin,P,31.43%,16.35
10,5194051433,Cjmennone,0,115.85,1B Tyler Locklear 2B Hao-Yu Lee 3B Curtis Mead C Dillon Dingler OF James Wood OF Riley Greene OF Dylan Crews P Logan Gilbert P Foster Griffin SS J.P. Crawford,,Corbin Carroll,OF,28.57%,5
12,5194051808,ThaDongslayer,0,115.4,1B Andres Chaparro 2B Joshua Kuroda-Grauer 3B Curtis Mead C Harry Ford OF Tyler Soderstrom OF Dylan Crews OF Julio Rodriguez P Logan Gilbert P Casey Mize SS Jacob Wilson,,Joshua Kuroda-Grauer,2B,28.57%,3
13,5194029997,btwice80,0,113.4,1B Andres Chaparro 2B Joshua Kuroda-Grauer 3B Curtis Mead C Harry Ford OF James Wood OF Dylan Crews OF Max Kepler P Logan Gilbert P Casey Mize SS Jacob Wilson,,Ketel Marte,2B,25.71%,7
13,5194043945,BrokenNoser32,0,113.4,1B Andres Chaparro 2B Joshua Kuroda-Grauer 3B Colt Keith C Ivan Herrera OF Corbin Carroll OF Riley Greene OF Dylan Crews P Logan Gilbert P Casey Mize SS Kevin McGonigle,,Robbie Ray,P,22.86%,13.6
15,5194040221,Evilempire2626,0,112.1,1B Andres Chaparro 2B Ketel Marte 3B Kevin McGonigle C Harry Ford OF James Wood OF James Outman OF Weston Wilson P Logan Gilbert P Robbie Ray SS CJ Abrams,,Dillon Dingler,C,20.00%,0
16,5194041943,Robbie21bruin,0,106.65,1B Jonah Heim 2B Joshua Kuroda-Grauer 3B Kevin McGonigle C Shea Langeliers OF Randy Arozarena OF Tyler Soderstrom OF Riley Greene P Logan Gilbert P Jacob Lopez SS Jacob Wilson,,Jacob Wilson,SS,20.00%,8
17,5194053341,LoganGrewe50,0,104.65,1B Nolan Schanuel 2B Ketel Marte 3B Colt Keith C Dillon Dingler OF Mike Trout OF Riley Greene OF Julio Rodriguez P Logan Gilbert P Jacob Lopez SS Zach Neto,,Spencer Torkelson,1B,20.00%,0
