Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5193191404,vectra568,0,183.6,1B Spencer Torkelson 2B Zach McKinstry 3B Kevin McGonigle C Shea Langeliers OF Riley Greene OF Kerry Carpenter OF Tyler Soderstrom P Tarik Skubal P J.T. Ginn SS Jacob Wilson,,Tarik Skubal,P,96.77%,34.75
2,5193213753,KnogKnebronson,0,171.6,1B Jonah Heim 2B Nasim Nunez 3B Kevin McGonigle C Keibert Ruiz OF Carlos Cortes OF Riley Greene OF Tyler Soderstrom P Tarik Skubal P J.T. Ginn SS Jacob Wilson,,James Wood,OF,67.74%,0
3,5193215270,lpapesh,0,165.75,1B Spencer Torkelson 2B Donovan Walton 3B Colt Keith C Shea Langeliers OF Lawrence Butler OF Tyler Soderstrom OF James Wood P Tarik Skubal P Grayson Rodriguez SS Jacob Wilson,,Keibert Ruiz,C,51.61%,10
4,5193162615,Brandt622,0,162.6,1B Jonah Heim 2B Jeff McNeil 3B Kevin McGonigle C Dillon Dingler OF Riley Greene OF Kerry Carpenter OF Tyler Soderstrom P Tarik Skubal P J.T. Ginn SS Jacob Wilson,,Tyler Soderstrom,OF,51.61%,25
5,5193200733,choproom,0,147.6,1B Jonah Heim 2B Joshua Kuroda-Grauer 3B Colt Keith C Dillon Dingler OF Riley Greene OF Tyler Soderstrom OF James Wood P Tarik Skubal P J.T. Ginn SS Zach McKinstry,,Riley Greene,OF,48.39%,2
6,5193212173,Vanilla_Gorilla25,0,145.6,1B Spencer Torkelson 2B Nasim Nunez 3B Kevin McGonigle C Jonah Heim OF Jorge Soler OF Riley Greene OF Tyler Soderstrom P Tarik Skubal P J.T. Ginn SS Zach Neto,,Grayson Rodriguez,P,45.16%,-3
7,5193187287,jklodawizard,0,138.6,1B Spencer Torkelson 2B Joshua Kuroda-Grauer 3B Vaughn Grissom C Shea Langeliers OF Riley Greene OF James Wood OF Daylen Lile P Tarik Skubal P J.T. Ginn SS Nasim Nunez,,Daylen Lile,OF,45.16%,5
8,5193165465,Emac,0,134.45,1B Spencer Torkelson 2B Joshua Kuroda-Grauer 3B Colt Keith C Keibert Ruiz OF Riley Greene OF Tyler Soderstrom OF James Wood P Zack Littell P Tarik Skubal SS CJ Abrams,,Luis Garcia Jr.,1B,41.94%,0
9,5193196602,crowbar99,0,123.6,1B Luis Garcia Jr. 2B Jeff McNeil 3B Jorbit Vivas C Keibert Ruiz OF Jose Siri OF Tyler Soderstrom OF James Wood P Tarik Skubal P J.T. Ginn SS Zach Neto,,CJ Abrams,SS,41.94%,0
10,5193174906,nickenyon6,0,120.75,1B Spencer Torkelson 2B Jose Tena 3B Joshua Kuroda-Grauer C Keibert Ruiz OF Tyler Soderstrom OF James Wood OF Daylen Lile P Tarik Skubal P Grayson Rodriguez SS CJ Abrams,,Kevin McGonigle,3B,35.48%,12
10,5193204416,griffalicious24,0,120.75,1B Spencer Torkelson 2B Jose Tena 3B Joshua Kuroda-Grauer C Keibert Ruiz OF Tyler Soderstrom OF James Wood OF Daylen Lile P Tarik Skubal P Grayson Rodriguez SS CJ Abrams,,Jose Tena,2B,35.48%,2
12,5193170867,joephoto,0,114.75,1B Luis Garcia Jr. 2B Jose Tena 3B Joshua Kuroda-Grauer C Keibert Ruiz OF Tyler Soderstrom OF James Wood OF Daylen Lile P Tarik Skubal P Grayson Rodriguez SS Jacob Wilson,,Zack Littell,P,32.26%,-2.3
13,5193222740,BigNats13,0,114.45,1B Luis Garcia Jr. 2B Jose Tena 3B Kevin McGonigle C Keibert Ruiz OF Riley Greene OF Tyler Soderstrom OF Daylen Lile P Zack Littell P Tarik Skubal SS Jacob Wilson,,Spencer Torkelson,1B,29.03%,32
14,5193203592,jean_bordeaux,0,103.75,1B Luis Garcia Jr. 2B Joshua Kuroda-Grauer 3B Kevin McGonigle C Shea Langeliers OF Jose Siri OF James Outman OF Tyler Soderstrom P Tarik Skubal P Grayson Rodriguez SS CJ Abrams,,Shea Langeliers,C,25.81%,15
15,5193164346,apenn21,0,103.45,1B Spencer Torkelson 2B Jose Tena 3B Vaughn Grissom C Shea Langeliers OF Riley Greene OF James Wood OF Daylen Lile P Zack Littell P Tarik Skubal SS Kevin McGonigle,,J.T. Ginn,P,25.81%,29.85
16,5193209239,jjax04,0,100.45,1B Luis Garcia Jr. 2B Joshua Kuroda-Grauer 3B Kevin McGonigle C Keibert Ruiz OF Matt Vierling OF James Wood OF Daylen Lile P Zack Littell P Tarik Skubal SS Jacob Wilson,,Jacob Wilson,SS,25.81%,26
17,5193193215,brennan_rooks,0,99.6,1B Nolan Schanuel 2B Zach McKinstry 3B Kevin McGonigle C Logan O'Hoppe OF Jorge Soler OF Riley Greene OF James Wood P Tarik Skubal P J.T. Ginn SS CJ Abrams,,Joshua Kuroda-Grauer,2B,22.58%,15
18,5193226933,philipsellers92,0,98.75,1B Jonah Heim 2B Joshua Kuroda-Grauer 3B Jorbit Vivas C Keibert Ruiz OF Tyler Soderstrom OF James Wood OF Daylen Lile P Tarik Skubal P Grayson Rodriguez SS CJ Abrams,,Jonah Heim,1B,19.35%,5
19,5193216970,humpalmd,0,97.75,1B Luis Garcia Jr. 2B Jose Tena 3B Denzer Guzman C Keibert Ruiz OF Matt Vierling OF Tyler Soderstrom OF James Wood P Tarik Skubal P Grayson Rodriguez SS Jacob Wilson,,Mike Trout,OF,16.13%,5
20,5193226858,NickiFoy,0,96.75,1B Luis Garcia Jr. 2B Jeff McNeil 3B Jorbit Vivas C Jonah Heim OF Mike Trout OF Lawrence Butler OF Tyler Soderstrom P Tarik Skubal P Grayson Rodriguez SS CJ Abrams,,Vaughn Grissom,3B,16.13%,3
21,5193202687,Harpua99,0,95.45,1B Spencer Torkelson 2B Joshua Kuroda-Grauer 3B Vaughn Grissom C Jonah Heim OF Mike Trout OF Jorge Soler OF James Wood P Zack Littell P Tarik Skubal SS CJ Abrams,,Nasim Nunez,2B,16.13%,2
22,5193168923,bleeski,0,93.75,1B Jonah Heim 2B Jose Tena 3B Joshua Kuroda-Grauer C Keibert Ruiz OF Carlos Cortes OF James Wood OF Daylen Lile P Tarik Skubal P Grayson Rodriguez SS CJ Abrams,,Zach Neto,SS,12.90%,0
23,5193222314,lukecappo,0,78.45,1B Luis Garcia Jr. 2B Jose Tena 3B Joshua Kuroda-Grauer C Keibert Ruiz OF Riley Greene OF James Wood OF Daylen Lile P Zack Littell P Tarik Skubal SS Kevin McGonigle,,Matt Vierling,OF,12.90%,0
24,5193228782,jpeters6,0,76.75,1B Luis Garcia Jr. 2B Nasim Nunez 3B Jorbit Vivas C Shea Langeliers OF Riley Greene OF Daylen Lile OF Dylan Crews P Tarik Skubal P Grayson Rodriguez SS Kevin McGonigle,,Jorbit Vivas,3B,12.90%,7
25,5193151839,SupernintendoBraun,0,72.75,1B Nolan Schanuel 2B Zach McKinstry 3B Kevin McGonigle C Keibert Ruiz OF Mike Trout OF Riley Greene OF James Wood P Tarik Skubal P Grayson Rodriguez SS Nasim Nunez,,Zach McKinstry,2B,9.68%,7
26,5193186929,hammerjr,0,71.75,1B Luis Garcia Jr. 2B Nasim Nunez 3B Kevin McGonigle C Shea Langeliers OF Matt Vierling OF Lawrence Butler OF James Outman P Tarik Skubal P Grayson Rodriguez SS CJ Abrams,,Nolan Schanuel,1B,9.68%,3
27,5193191390,jericho911,0,68.45,1B Nolan Schanuel 2B Vaughn Grissom 3B Joshua Kuroda-Grauer C Keibert Ruiz OF Mike Trout OF Matt Vierling OF James Wood P Zack Littell P Tarik Skubal SS CJ Abrams,,Jeff McNeil,2B,9.68%,17
27,5193228974,sima0038,0,68.45,1B Jonah Heim 2B Jose Tena 3B Kevin McGonigle C Keibert Ruiz OF James Outman OF Riley Greene OF James Wood P Zack Littell P Tarik Skubal SS CJ Abrams,,Kevin McGonigle,SS,9.68%,12
29,5193175914,sirleged7777,0,64.45,1B Luis Garcia Jr. 2B Jose Tena 3B Joshua Kuroda-Grauer C Logan O'Hoppe OF Riley Greene OF James Wood OF Daylen Lile P Zack Littell P Tarik Skubal SS CJ Abrams,,Colt Keith,3B,9.68%,18
30,5193212196,bigwillyxl,0,51.75,1B Luis Garcia Jr. 2B Nasim Nunez 3B Vaughn Grissom C Keibert Ruiz OF Jo Adell OF James Wood OF Daylen Lile P Tarik Skubal P Grayson Rodriguez SS Zach Neto,,Lawrence Butler,OF,9.68%,6
31,5193153859,nauldyboy,0,24.7,1B Luis Garcia Jr. 2B Jose Tena 3B Vaughn Grissom C Shea Langeliers OF Mike Trout OF Jo Adell OF Daylen Lile P Zack Littell P Grayson Rodriguez SS Zach Neto,,James Outman,OF,9.68%,5
,,,,,,,Jorge Soler,OF,9.68%,3
,,,,,,,Jonah Heim,C,9.68%,5
,,,,,,,Nasim Nunez,SS,6.45%,2
,,,,,,,Jo Adell,OF,6.45%,0
,,,,,,,Kerry Carpenter,OF,6.45%,0
,,,,,,,Dillon Dingler,C,6.45%,11
,,,,,,,Carlos Cortes,OF,6.45%,25
,,,,,,,Logan O'Hoppe,C,6.45%,8
,,,,,,,Jose Siri,OF,6.45%,0
,,,,,,,Vaughn Grissom,2B,3.23%,3
,,,,,,,Zach McKinstry,SS,3.23%,7
,,,,,,,Donovan Walton,2B,3.23%,12
,,,,,,,Denzer Guzman,3B,3.23%,3
,,,,,,,Dylan Crews,OF,3.23%,2
