Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5200970206,bob1573,0,102.6,1B Willson Contreras 2B Brice Turang 3B Vaughn Grissom C Jonah Heim OF Mike Trout OF Wilyer Abreu OF Ceddanne Rafaela P Brandon Sproat P Walbert Urena SS Cooper Pratt,,Payton Tolle,P,69.57%,22.4
2,5200946101,Ilost626,0,94.9,1B Nolan Schanuel 2B Caleb Durbin 3B Curtis Mead C William Contreras OF Josh Lowe OF Yordan Alvarez OF Ceddanne Rafaela P Walbert Urena P Payton Tolle SS Cooper Pratt,,Brice Turang,2B,52.17%,0
3,5200961623,peterjpacheco,0,93.9,1B Rafael Devers 2B Brice Turang 3B Vaughn Grissom C Jonah Heim OF Jake Bauers OF Jarren Duran OF Jackson Chourio P Walbert Urena P Payton Tolle SS Jeremy Pena,,William Contreras,C,47.83%,0
4,5200962951,tigolebitties91,0,92.9,1B Rafael Devers 2B Luis Arraez 3B Caleb Durbin C William Contreras OF Jake Bauers OF Heliot Ramos OF Ceddanne Rafaela P Walbert Urena P Payton Tolle SS Willy Adames,,Walbert Urena,P,43.48%,18.5
5,5200968324,gaguero10,0,89.9,1B Rafael Devers 2B Luis Arraez 3B Caleb Durbin C Tyler Heineman OF Jake Bauers OF Yordan Alvarez OF Jo Adell P Walbert Urena P Payton Tolle SS Jeremy Pena,,Yordan Alvarez,OF,39.13%,11
6,5200953290,gokullect,0,82.9,1B Nolan Schanuel 2B Brice Turang 3B Curtis Mead C Connor Wong OF Mike Trout OF Jorge Soler OF Jo Adell P Walbert Urena P Payton Tolle SS Zach Neto,,Brandon Sproat,P,34.78%,12.1
7,5200963810,chrismar123,0,78.9,1B Rafael Devers 2B Luis Arraez 3B Caleb Durbin C William Contreras OF Jarren Duran OF Tyler Soderstrom OF Jackson Chourio P Walbert Urena P Payton Tolle SS Cooper Pratt,,Rafael Devers,1B,30.43%,2
8,5200965399,Jerard,0,75.9,1B Nolan Schanuel 2B Caleb Durbin 3B Curtis Mead C William Contreras OF Christian Yelich OF Jake Bauers OF Jo Adell P Walbert Urena P Payton Tolle SS Jeremy Pena,,Jeremy Pena,SS,30.43%,9
9,5200940760,bleeski,0,75,1B Rafael Devers 2B Luis Arraez 3B Casey Schmitt C Jonah Heim OF Yordan Alvarez OF Heliot Ramos OF Wilyer Abreu P Tyler Mahle P Tatsuya Imai SS Jeremy Pena,,Tatsuya Imai,P,30.43%,-3.5
10,5200984553,london5506,0,73.9,1B Willson Contreras 2B Jeff McNeil 3B Caleb Durbin C William Contreras OF Yordan Alvarez OF Ceddanne Rafaela OF Jackson Chourio P Tatsuya Imai P Payton Tolle SS Andruw Monasterio,,Wilyer Abreu,OF,30.43%,4
11,5200946184,Raiderfanatic2195,0,73.5,1B Jake Bauers 2B Caleb Durbin 3B Curtis Mead C Connor Wong OF Jorge Soler OF Masataka Yoshida OF Wilyer Abreu P Brandon Sproat P Payton Tolle SS Jeremy Pena,,Jake Bauers,OF,30.43%,3
12,5200987399,mntiny,0,72.5,1B Willson Contreras 2B Caleb Durbin 3B Curtis Mead C William Contreras OF Mike Trout OF Masataka Yoshida OF Josh Lowe P Brandon Sproat P Payton Tolle SS Zach Neto,,Curtis Mead,3B,30.43%,2
13,5200947666,envymygrind,0,69,1B Willson Contreras 2B Brice Turang 3B Isaac Paredes C Tyler Heineman OF Mike Trout OF Taylor Trammell OF Yordan Alvarez P Tatsuya Imai P Walbert Urena SS Willy Adames,,Cooper Pratt,SS,26.09%,2
14,5200955543,hoosierpack,0,68.5,1B Christian Walker 2B Brice Turang 3B Caleb Durbin C Connor Wong OF Mike Trout OF Christian Yelich OF Wilyer Abreu P Brandon Sproat P Payton Tolle SS Zach Neto,,Mike Trout,OF,26.09%,4
15,5200958442,Greenbay26,0,64.9,1B Willson Contreras 2B Brice Turang 3B Curtis Mead C Tyler Heineman OF Masataka Yoshida OF Wilyer Abreu OF Ceddanne Rafaela P Tatsuya Imai P Payton Tolle SS Jeremy Pena,,Willson Contreras,1B,26.09%,6
16,5200944329,aarond23,0,64.5,1B Andrew Vaughn 2B Brice Turang 3B Curtis Mead C William Contreras OF Jake Bauers OF Josh Lowe OF Wilyer Abreu P Brandon Sproat P Payton Tolle SS Zach Neto,,Jackson Chourio,OF,26.09%,3
17,5200973315,sportsfan14,0,55.85,1B Jake Bauers 2B Brice Turang 3B Joey Ortiz C William Contreras OF Christian Yelich OF Josh Lowe OF Yordan Alvarez P Jack Perkins P Brandon Sproat SS Jeremy Pena,,Caleb Durbin,3B,26.09%,5
18,5200987426,GuitarBet1,0,51.25,1B Jake Bauers 2B Brice Turang 3B Tommy White C William Contreras OF Mike Trout OF Garrett Mitchell OF Jackson Chourio P Jack Perkins P Walbert Urena SS Zach Neto,,Luis Arraez,2B,21.74%,10
19,5200948721,Tburke34,0,49.9,1B Rafael Devers 2B Luis Arraez 3B Tommy White C William Contreras OF Masataka Yoshida OF Yordan Alvarez OF Jackson Chourio P Tatsuya Imai P Payton Tolle SS Jacob Wilson,,Zach Neto,SS,21.74%,9
19,5200949725,8EIGHT8,0,49.9,1B Jake Bauers 2B Brice Turang 3B Caleb Durbin C Connor Wong OF Yordan Alvarez OF Garrett Mitchell OF Jackson Chourio P Tatsuya Imai P Payton Tolle SS Cooper Pratt,,Ceddanne Rafaela,OF,21.74%,20
21,5200968638,kris976,0,49.5,1B Willson Contreras 2B Brice Turang 3B Isaac Paredes C William Contreras OF Jake Bauers OF Garrett Mitchell OF Jarren Duran P Brandon Sproat P Payton Tolle SS Cooper Pratt,,Jonah Heim,C,17.39%,14
22,5200965594,dramsfan61,0,47.6,1B Rafael Devers 2B Brice Turang 3B Casey Schmitt C Jonah Heim OF Jake Bauers OF Yordan Alvarez OF Wilyer Abreu P Tatsuya Imai P Brandon Sproat SS Cooper Pratt,,Josh Lowe,OF,17.39%,7
23,5200942618,Extraqtt,0,0,,,Caleb Durbin,2B,17.39%,5
,,,,,,,Jake Bauers,1B,17.39%,3
,,,,,,,Connor Wong,C,17.39%,7
,,,,,,,Masataka Yoshida,OF,17.39%,5
,,,,,,,Nolan Schanuel,1B,13.04%,7
,,,,,,,Tyler Heineman,C,13.04%,0
,,,,,,,Garrett Mitchell,OF,13.04%,0
,,,,,,,Jo Adell,OF,13.04%,9
,,,,,,,Christian Yelich,OF,13.04%,0
,,,,,,,Jarren Duran,OF,13.04%,0
,,,,,,,Heliot Ramos,OF,8.70%,5
,,,,,,,Casey Schmitt,3B,8.70%,3
,,,,,,,Jorge Soler,OF,8.70%,4
,,,,,,,Willy Adames,SS,8.70%,7
,,,,,,,Isaac Paredes,3B,8.70%,4
,,,,,,,Tommy White,3B,8.70%,0
,,,,,,,Vaughn Grissom,3B,8.70%,22
,,,,,,,Jack Perkins,P,8.70%,13.75
,,,,,,,Tyler Mahle,P,4.35%,20.5
,,,,,,,Andrew Vaughn,1B,4.35%,5
,,,,,,,Taylor Trammell,OF,4.35%,22
,,,,,,,Jacob Wilson,SS,4.35%,0
,,,,,,,Christian Walker,1B,4.35%,5
,,,,,,,Tyler Soderstrom,OF,4.35%,16
,,,,,,,Joey Ortiz,3B,4.35%,0
,,,,,,,Jeff McNeil,2B,4.35%,3
,,,,,,,Andruw Monasterio,SS,4.35%,7
