Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5200202042,aramisj22,0,102.5,1B Willson Contreras 2B Luis Arraez 3B Curtis Mead C Jonah Heim OF Masataka Yoshida OF Wilyer Abreu OF Ceddanne Rafaela P Brandon Sproat P Payton Tolle SS Willy Adames,,Payton Tolle,P,62.71%,22.4
2,5200655249,grantgoupil,0,101.9,1B Willson Contreras 2B Luis Arraez 3B Curtis Mead C Jesus Rodriguez OF Masataka Yoshida OF Ceddanne Rafaela OF Jarren Duran P Tyler Mahle P Payton Tolle SS Zach Neto,,Tatsuya Imai,P,52.54%,-3.5
3,5200716758,bkukor,0,100.9,1B Rafael Devers 2B Vaughn Grissom 3B Casey Schmitt C Connor Wong OF Josh Lowe OF Jo Adell OF Jackson Chourio P Walbert Urena P Payton Tolle SS Willy Adames,,William Contreras,C,47.46%,0
3,5200866027,timothy.beechler,0,100.9,1B Willson Contreras 2B Caleb Durbin 3B Curtis Mead C Jesus Rodriguez OF Mike Trout OF Masataka Yoshida OF Ceddanne Rafaela P Tyler Mahle P Payton Tolle SS Zach Neto,,Yordan Alvarez,OF,44.07%,11
5,5200340244,mythicalrhymer01,0,93.6,1B Willson Contreras 2B Caleb Durbin 3B Curtis Mead C Connor Wong OF Masataka Yoshida OF Yordan Alvarez OF Tyler Soderstrom P Tyler Mahle P Brandon Sproat SS Jeremy Pena,,Jeremy Pena,SS,38.98%,9
6,5200854351,Ilost626,0,92.9,1B Andrew Vaughn 2B Caleb Durbin 3B Curtis Mead C William Contreras OF Josh Lowe OF Yordan Alvarez OF Ceddanne Rafaela P Walbert Urena P Payton Tolle SS Cooper Pratt,,Willson Contreras,1B,37.29%,6
6,5200957729,tigolebitties91,0,92.9,1B Rafael Devers 2B Luis Arraez 3B Caleb Durbin C William Contreras OF Jake Bauers OF Heliot Ramos OF Ceddanne Rafaela P Walbert Urena P Payton Tolle SS Willy Adames,,Curtis Mead,3B,37.29%,2
8,5200902283,dreday7,0,89,1B Willson Contreras 2B Luis Arraez 3B Casey Schmitt C Jonah Heim OF Jake Bauers OF Heliot Ramos OF Garrett Mitchell P Tyler Mahle P Walbert Urena SS Jeremy Pena,,Brice Turang,2B,32.20%,0
9,5200585895,Celticsnc,0,87,1B Willson Contreras 2B Luis Arraez 3B Curtis Mead C Connor Wong OF Masataka Yoshida OF Yordan Alvarez OF Ceddanne Rafaela P Tyler Mahle P Tatsuya Imai SS Jeremy Pena,,Christian Yelich,OF,28.81%,0
10,5200950975,Charles05,0,86.9,1B Rafael Devers 2B Luis Arraez 3B Curtis Mead C Jesus Rodriguez OF Christian Yelich OF Jake Bauers OF Ceddanne Rafaela P Walbert Urena P Payton Tolle SS Cooper Pratt,,Wilyer Abreu,OF,28.81%,4
11,5200238628,stock2mail,0,86.6,1B Willson Contreras 2B Jeff McNeil 3B Curtis Mead C Jonah Heim OF Colby Thomas OF Tyler Soderstrom OF Henry Bolte P Brandon Sproat P Walbert Urena SS Zach Neto,,Walbert Urena,P,28.81%,18.5
12,5200352225,Jackie2424,0,85.5,1B Willson Contreras 2B Vaughn Grissom 3B Curtis Mead C Tyler Heineman OF Mike Trout OF Jorge Soler OF Wilyer Abreu P Brandon Sproat P Payton Tolle SS Zach Neto,,Luis Arraez,2B,25.42%,10
13,5200953254,gokullect,0,82.9,1B Nolan Schanuel 2B Brice Turang 3B Curtis Mead C Connor Wong OF Mike Trout OF Jorge Soler OF Jo Adell P Walbert Urena P Payton Tolle SS Zach Neto,,Ceddanne Rafaela,OF,25.42%,20
13,5200983370,Oxyfide,0,82.9,1B LaMonte Wade Jr. 2B Luis Arraez 3B Casey Schmitt C Christian Vazquez OF Yordan Alvarez OF Wilyer Abreu OF Ceddanne Rafaela P Tatsuya Imai P Payton Tolle SS Jeremy Pena,,Masataka Yoshida,OF,23.73%,5
15,5200452423,titanhawks,0,81.15,1B Christian Walker 2B Brice Turang 3B Isaac Paredes C William Contreras OF Christian Yelich OF Yordan Alvarez OF Grant McCray P Jack Perkins P Payton Tolle SS Jeremy Pena,,Isaac Paredes,3B,23.73%,4
15,5200755337,ggb777,0,81.15,1B Christian Walker 2B Brice Turang 3B Isaac Paredes C William Contreras OF Christian Yelich OF Yordan Alvarez OF Grant McCray P Jack Perkins P Payton Tolle SS Jeremy Pena,,Brandon Sproat,P,22.03%,12.1
