Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5226728046,mbrewer81,0,133.45,1B Griffin Conine 2B Xavier Edwards 3B Andrew Vaughn C William Contreras OF Jake Bauers OF Heriberto Hernandez OF Jakob Marsee P Dylan Cease P Eury Perez SS Otto Lopez,,Dylan Cease,P,69.49%,28.8
2,5226585097,Emac,0,125.1,1B Vladimir Guerrero Jr. 2B Xavier Edwards 3B Kazuma Okamoto C William Contreras OF George Springer OF Jakob Marsee OF Owen Caissie P Dylan Cease P Logan Henderson SS Otto Lopez,,Xavier Edwards,2B,55.93%,3
3,5226302831,wazzu24,0,121.45,1B Matt Olson 2B Xavier Edwards 3B Andrew Vaughn C William Contreras OF Heriberto Hernandez OF Jakob Marsee OF Owen Caissie P Dylan Cease P Eury Perez SS Otto Lopez,,Otto Lopez,SS,54.24%,7
4,5226618146,fheimes,0,120.1,1B Vladimir Guerrero Jr. 2B Ernie Clement 3B Kazuma Okamoto C Alejandro Kirk OF Jackson Chourio OF George Springer OF Jakob Marsee P Dylan Cease P Logan Henderson SS Joey Ortiz,,Jackson Chourio,OF,52.54%,2
4,5226724700,iamtheky,0,120.1,1B Jake Bauers 2B Ernie Clement 3B Andrew Vaughn C William Contreras OF Christian Yelich OF Jakob Marsee OF Daz Cameron P Dylan Cease P Logan Henderson SS Otto Lopez,,Eury Perez,P,52.54%,17.65
6,5226429102,aylsg,0,119.1,1B Kazuma Okamoto 2B Xavier Edwards 3B Andrew Vaughn C William Contreras OF George Springer OF Griffin Conine OF Jakob Marsee P Dylan Cease P Logan Henderson SS Otto Lopez,,William Contreras,C,50.85%,12
7,5226412829,swtsu1,0,114.1,1B Griffin Conine 2B Xavier Edwards 3B Javier Sanoja C William Contreras OF Trent Grisham OF George Springer OF Jakob Marsee P Dylan Cease P Logan Henderson SS Joey Ortiz,,Jakob Marsee,OF,38.98%,22
8,5226394277,snellman,0,113.45,1B Griffin Conine 2B Xavier Edwards 3B Kazuma Okamoto C William Contreras OF Jackson Chourio OF Michael Harris II OF Jakob Marsee P Dylan Cease P Eury Perez SS Joey Ortiz,,Logan Henderson,P,37.29%,19.3
9,5226765665,Razzle11,0,111.1,1B Andrew Vaughn 2B Brice Turang 3B Javier Sanoja C William Contreras OF George Springer OF Luis Lara OF Jakob Marsee P Dylan Cease P Logan Henderson SS Joey Ortiz,,Ryan Weathers,P,30.51%,4.7
10,5226747449,Flipper9,0,110.45,1B Griffin Conine 2B Xavier Edwards 3B Joey Ortiz C William Contreras OF Jackson Chourio OF Michael Harris II OF Jakob Marsee P Dylan Cease P Eury Perez SS Cooper Pratt,,Griffin Conine,1B,30.51%,4
11,5226443128,scrub69,0,108.45,1B Andrew Vaughn 2B Brice Turang 3B Kazuma Okamoto C William Contreras OF Jackson Chourio OF Jakob Marsee OF Owen Caissie P Dylan Cease P Eury Perez SS Joey Ortiz,,Javier Sanoja,3B,25.42%,0
12,5226748341,Elwaysarmy,0,107.45,1B Vladimir Guerrero Jr. 2B Xavier Edwards 3B Andrew Vaughn C Alejandro Kirk OF Jackson Chourio OF Jakob Marsee OF Owen Caissie P Dylan Cease P Eury Perez SS Otto Lopez,,Brice Turang,2B,23.73%,0
12,5226760876,nidofalco,0,107.45,1B Griffin Conine 2B Xavier Edwards 3B Javier Sanoja C William Contreras OF Jackson Chourio OF George Springer OF Jakob Marsee P Dylan Cease P Eury Perez SS Otto Lopez,,Heriberto Hernandez,OF,23.73%,16
14,5226336274,bfowler0419,0,106.45,1B Kazuma Okamoto 2B Ozzie Albies 3B Javier Sanoja C William Contreras OF Jackson Chourio OF Griffin Conine OF Jakob Marsee P Dylan Cease P Eury Perez SS Otto Lopez,,Andrew Vaughn,3B,23.73%,5
15,5226648012,auweglman,0,105.45,1B Kazuma Okamoto 2B Xavier Edwards 3B Jose Caballero C Austin Wells OF Trent Grisham OF Michael Harris II OF Heriberto Hernandez P Dylan Cease P Eury Perez SS Otto Lopez,,Joey Ortiz,SS,22.03%,7
16,5226710168,Paulo21613,0,104.95,1B Luis Garcia Jr. 2B Xavier Edwards 3B Javier Sanoja C Joe Mack OF Jackson Chourio OF Heriberto Hernandez OF Jakob Marsee P Logan Henderson P Eury Perez SS George Lombard Jr.,,Owen Caissie,OF,22.03%,7
17,5226508991,YoDoggs,0,102.1,1B Griffin Conine 2B Brice Turang 3B Andrew Vaughn C William Contreras OF Heriberto Hernandez OF Luis Lara OF Owen Caissie P Dylan Cease P Logan Henderson SS Cooper Pratt,,Griffin Conine,OF,22.03%,4
18,5226547319,cadle40,0,100.45,1B Vladimir Guerrero Jr. 2B Xavier Edwards 3B Javier Sanoja C William Contreras OF Jackson Chourio OF Jakob Marsee OF Daz Cameron P Dylan Cease P Eury Perez SS Otto Lopez,,Kazuma Okamoto,3B,22.03%,7
19,5226357787,sparks127,0,99.45,1B Andrew Vaughn 2B Ernie Clement 3B Kazuma Okamoto C William Contreras OF Jackson Chourio OF George Springer OF Griffin Conine P Dylan Cease P Eury Perez SS Cooper Pratt,,George Springer,OF,22.03%,11
20,5226669809,Pokey0612,0,98.1,1B Kazuma Okamoto 2B Ernie Clement 3B Javier Sanoja C Alejandro Kirk OF Jackson Chourio OF George Springer OF Brett Bateman P Dylan Cease P Logan Henderson SS Otto Lopez,,Daz Cameron,OF,18.64%,0
21,5226719391,Mrboozer,0,97.45,1B Griffin Conine 2B Xavier Edwards 3B Kazuma Okamoto C Drake Baldwin OF Jackson Chourio OF Jakob Marsee OF Daz Cameron P Dylan Cease P Eury Perez SS Otto Lopez,,Kazuma Okamoto,1B,16.95%,7
22,5226788170,sugewhite41,0,97.1,1B Vladimir Guerrero Jr. 2B Xavier Edwards 3B Kazuma Okamoto C Alejandro Kirk OF George Springer OF Esteury Ruiz OF Griffin Conine P Dylan Cease P Logan Henderson SS Otto Lopez,,Alejandro Kirk,C,16.95%,7
23,5226491240,LBDTitan,0,95.45,1B Matt Olson 2B Ernie Clement 3B Kazuma Okamoto C Alejandro Kirk OF Jackson Chourio OF George Springer OF Griffin Conine P Dylan Cease P Eury Perez SS Joey Ortiz,,Michael Harris II,OF,15.25%,10
24,5226594443,DanDePo,0,93.45,1B Kazuma Okamoto 2B Xavier Edwards 3B Andrew Vaughn C William Contreras OF Jackson Chourio OF Griffin Conine OF Owen Caissie P Dylan Cease P Eury Perez SS Otto Lopez,,Trent Grisham,OF,15.25%,7
25,5226701991,swier162,0,92.1,1B Griffin Conine 2B Xavier Edwards 3B Javier Sanoja C William Contreras OF Daylen Lile OF Heriberto Hernandez OF Jacob Young P Dylan Cease P Logan Henderson SS Otto Lopez,,Ronald Acuna Jr.,OF,11.86%,0
26,5226765976,jc000000,0,91.45,1B Vladimir Guerrero Jr. 2B Ozzie Albies 3B Kazuma Okamoto C Alejandro Kirk OF Ronald Acuna Jr. OF George Springer OF Daz Cameron P Dylan Cease P Eury Perez SS Mauricio Dubon,,Andrew Vaughn,1B,11.86%,5
27,5226050789,Ozarkian,0,89.5,1B Kazuma Okamoto 2B Brice Turang 3B Andrew Vaughn C William Contreras OF Jackson Chourio OF Heriberto Hernandez OF Owen Caissie P Dylan Cease P Ryan Weathers SS Joey Ortiz,,Ernie Clement,2B,11.86%,8
28,5226498889,Hammer74,0,89.45,1B Griffin Conine 2B Brice Turang 3B Kazuma Okamoto C William Contreras OF Daylen Lile OF George Springer OF Daz Cameron P Dylan Cease P Eury Perez SS Otto Lopez,,Joe Mack,C,10.17%,3
29,5226706914,sfinzone49,0,88.5,1B Andrew Vaughn 2B Xavier Edwards 3B Javier Sanoja C William Contreras OF Jackson Chourio OF Griffin Conine OF Jakob Marsee P Dylan Cease P Ryan Weathers SS Otto Lopez,,Ben Rice,C,10.17%,4
30,5226446645,mcafeend,0,88.1,1B Griffin Conine 2B Xavier Edwards 3B Brady House C Harry Ford OF Dylan Crews OF Daylen Lile OF Jakob Marsee P Dylan Cease P Logan Henderson SS Nasim Nunez,,Cooper Pratt,SS,10.17%,4
