Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5226728095,mbrewer81,0,133.45,1B Griffin Conine 2B Xavier Edwards 3B Andrew Vaughn C William Contreras OF Jake Bauers OF Heriberto Hernandez OF Jakob Marsee P Dylan Cease P Eury Perez SS Otto Lopez,,Dylan Cease,P,76.60%,28.8
2,5226769028,Emac,0,125.1,1B Vladimir Guerrero Jr. 2B Xavier Edwards 3B Kazuma Okamoto C William Contreras OF George Springer OF Jakob Marsee OF Owen Caissie P Dylan Cease P Logan Henderson SS Otto Lopez,,Xavier Edwards,2B,57.45%,3
3,5226618643,fheimes,0,120.1,1B Vladimir Guerrero Jr. 2B Ernie Clement 3B Kazuma Okamoto C Alejandro Kirk OF Jackson Chourio OF George Springer OF Jakob Marsee P Dylan Cease P Logan Henderson SS Joey Ortiz,,Eury Perez,P,55.32%,17.65
3,5226717129,iamtheky,0,120.1,1B Jake Bauers 2B Ernie Clement 3B Andrew Vaughn C William Contreras OF Christian Yelich OF Jakob Marsee OF Daz Cameron P Dylan Cease P Logan Henderson SS Otto Lopez,,Griffin Conine,1B,53.19%,4
5,5226133909,sboynton10,0,119.45,1B Griffin Conine 2B Xavier Edwards 3B Joey Ortiz C William Contreras OF Jackson Chourio OF Heriberto Hernandez OF Jakob Marsee P Dylan Cease P Eury Perez SS Otto Lopez,,Jackson Chourio,OF,46.81%,2
6,5226394281,snellman,0,113.45,1B Griffin Conine 2B Xavier Edwards 3B Kazuma Okamoto C William Contreras OF Jackson Chourio OF Michael Harris II OF Jakob Marsee P Dylan Cease P Eury Perez SS Joey Ortiz,,Otto Lopez,SS,46.81%,7
7,5226482491,JcClark18,0,113.1,1B Kazuma Okamoto 2B Ernie Clement 3B Charles McAdoo C Alejandro Kirk OF Jackson Chourio OF Jake Bauers OF George Springer P Dylan Cease P Logan Henderson SS Joey Ortiz,,Logan Henderson,P,44.68%,19.3
8,5226723149,Moxdog,0,112.95,1B Luis Garcia Jr. 2B Ernie Clement 3B Kazuma Okamoto C Alejandro Kirk OF Jake Bauers OF Michael Harris II OF Griffin Conine P Logan Henderson P Eury Perez SS George Lombard Jr.,,William Contreras,C,42.55%,12
9,5226789117,danielbarnaby,0,112.45,1B Griffin Conine 2B Xavier Edwards 3B Javier Sanoja C William Contreras OF Jake Bauers OF Christian Yelich OF Jakob Marsee P Dylan Cease P Eury Perez SS Otto Lopez,,Andrew Vaughn,1B,42.55%,5
10,5226765668,Razzle11,0,111.1,1B Andrew Vaughn 2B Brice Turang 3B Javier Sanoja C William Contreras OF George Springer OF Luis Lara OF Jakob Marsee P Dylan Cease P Logan Henderson SS Joey Ortiz,,Jake Bauers,1B,36.17%,18
11,5226545222,Yappin01,0,108.45,1B Griffin Conine 2B Xavier Edwards 3B Andrew Vaughn C William Contreras OF Jackson Chourio OF Jakob Marsee OF Owen Caissie P Dylan Cease P Eury Perez SS Otto Lopez,,Joey Ortiz,3B,36.17%,7
12,5226756387,nidofalco,0,107.45,1B Griffin Conine 2B Xavier Edwards 3B Javier Sanoja C William Contreras OF Jackson Chourio OF George Springer OF Jakob Marsee P Dylan Cease P Eury Perez SS Otto Lopez,,Jakob Marsee,OF,34.04%,22
13,5226708194,Stanver,0,106.45,1B Kazuma Okamoto 2B Ozzie Albies 3B Javier Sanoja C William Contreras OF Jackson Chourio OF Jake Bauers OF Brett Bateman P Dylan Cease P Eury Perez SS Joey Ortiz,,Kazuma Okamoto,1B,31.91%,7
14,5226772828,ted040176,0,105.45,1B Griffin Conine 2B Xavier Edwards 3B Joey Ortiz C Joe Mack OF Jackson Chourio OF George Springer OF Jakob Marsee P Dylan Cease P Eury Perez SS Otto Lopez,,George Springer,OF,29.79%,11
15,5226534802,howardwi,0,103.45,1B Griffin Conine 2B Xavier Edwards 3B Kazuma Okamoto C William Contreras OF Jackson Chourio OF Jakob Marsee OF Jacob Young P Dylan Cease P Eury Perez SS Otto Lopez,,Javier Sanoja,3B,25.53%,0
16,5226748789,Elwaysarmy,0,102.1,1B Andrew Vaughn 2B Brice Turang 3B Kazuma Okamoto C William Contreras OF George Springer OF Jose Tena OF Owen Caissie P Dylan Cease P Logan Henderson SS Joey Ortiz,,Owen Caissie,OF,23.40%,7
17,5226637752,dmann8888,0,99.5,1B Jake Bauers 2B Xavier Edwards 3B Andrew Vaughn C Drake Baldwin OF Heriberto Hernandez OF Griffin Conine OF Owen Caissie P Dylan Cease P Ryan Weathers SS Otto Lopez,,Alejandro Kirk,C,21.28%,7
18,5226325967,SkyFlyDFS,0,98.95,1B Jake Bauers 2B Xavier Edwards 3B Javier Sanoja C William Contreras OF Jackson Chourio OF Heriberto Hernandez OF Griffin Conine P Logan Henderson P Eury Perez SS Joey Ortiz,,Ryan Weathers,P,17.02%,4.7
18,5226523094,gatorrick,0,98.95,1B Griffin Conine 2B Xavier Edwards 3B Andrew Vaughn C William Contreras OF Jackson Chourio OF Spencer Jones OF Jakob Marsee P Logan Henderson P Eury Perez SS Otto Lopez,,Christian Yelich,OF,17.02%,0
20,5226782816,sugewhite41,0,97.1,1B Vladimir Guerrero Jr. 2B Xavier Edwards 3B Kazuma Okamoto C Alejandro Kirk OF George Springer OF Esteury Ruiz OF Griffin Conine P Dylan Cease P Logan Henderson SS Otto Lopez,,Joe Mack,C,17.02%,3
21,5226302843,wazzu24,0,96.45,1B Griffin Conine 2B Xavier Edwards 3B Javier Sanoja C Alejandro Kirk OF Jackson Chourio OF George Springer OF Heriberto Hernandez P Dylan Cease P Eury Perez SS Otto Lopez,,Brice Turang,2B,14.89%,0
22,5226445773,tigolebitties91,0,96.1,1B Andrew Vaughn 2B Ernie Clement 3B Joey Ortiz C William Contreras OF Jackson Chourio OF Spencer Jones OF Jacob Young P Dylan Cease P Logan Henderson SS Otto Lopez,,Ben Rice,C,12.77%,4
23,5226487777,DueceEmUp,0,94.95,1B Jake Bauers 2B Brice Turang 3B Kazuma Okamoto C Alejandro Kirk OF George Springer OF Brett Bateman OF Daz Cameron P Logan Henderson P Eury Perez SS Joey Ortiz,,Heriberto Hernandez,OF,12.77%,16
24,5226601685,soonerbernie2002,0,94.45,1B Andrew Vaughn 2B Xavier Edwards 3B Joey Ortiz C William Contreras OF Jackson Chourio OF George Springer OF Griffin Conine P Dylan Cease P Eury Perez SS Cooper Pratt,,Esteury Ruiz,OF,12.77%,2
25,5226744223,cheesegiez,0,93.1,1B Andrew Vaughn 2B Xavier Edwards 3B Kazuma Okamoto C Austin Wells OF Jackson Chourio OF Trent Grisham OF Owen Caissie P Dylan Cease P Logan Henderson SS Joey Ortiz,,Ernie Clement,2B,12.77%,8
