Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5226402623,whoisjohngalt420,0,76.9,CPT Dylan Cease UTIL Ryan Weathers UTIL Ernie Clement UTIL Brett Bateman UTIL Charles McAdoo UTIL Vladimir Guerrero Jr.,,Dylan Cease,UTIL,81.82%,28.8
2,5226476033,zonaque,0,75.9,CPT Dylan Cease UTIL Ryan Weathers UTIL Kazuma Okamoto UTIL Ernie Clement UTIL Brett Bateman UTIL Myles Straw,,Ryan Weathers,UTIL,68.18%,4.7
2,5226622503,blarzo,0,75.9,CPT Dylan Cease UTIL Ryan Weathers UTIL Spencer Jones UTIL Ernie Clement UTIL Brett Bateman UTIL Charles McAdoo,,Daz Cameron,UTIL,54.55%,0
2,5226710919,mrohrbach73,0,75.9,CPT Dylan Cease UTIL Ryan Weathers UTIL Alejandro Kirk UTIL Ernie Clement UTIL Brett Bateman UTIL Charles McAdoo,,Brett Bateman,UTIL,45.45%,8
5,5226648652,bleeski,0,75.3,CPT George Springer UTIL Dylan Cease UTIL Trent Grisham UTIL Kazuma Okamoto UTIL Ernie Clement UTIL Brett Bateman,,Charles McAdoo,UTIL,40.91%,5
6,5226797491,KILLANADZ24,0,75.2,CPT Dylan Cease UTIL Trent Grisham UTIL George Springer UTIL Alejandro Kirk UTIL Austin Wells UTIL Daz Cameron,,Alejandro Kirk,UTIL,31.82%,7
7,5226682357,Bears133,0,74.3,CPT George Springer UTIL Dylan Cease UTIL Kazuma Okamoto UTIL Alejandro Kirk UTIL Spencer Jones UTIL Ernie Clement,,Ernie Clement,UTIL,31.82%,8
8,5226256914,vavo27,0,71.9,CPT Dylan Cease UTIL Ryan Weathers UTIL George Springer UTIL Brett Bateman UTIL Charles McAdoo UTIL Daz Cameron,,Ben Rice,UTIL,27.27%,4
9,5226595224,DanDePo,0,69.9,CPT Dylan Cease UTIL Ryan Weathers UTIL Alejandro Kirk UTIL Spencer Jones UTIL Brett Bateman UTIL Daz Cameron,,Spencer Jones,UTIL,27.27%,7
10,5226346678,ongbok,0,69.2,CPT Dylan Cease UTIL Trent Grisham UTIL George Springer UTIL Ernie Clement UTIL Jesus Sanchez UTIL Brandon Valenzuela,,George Springer,UTIL,22.73%,11
10,5226549800,howardwi,0,69.2,CPT Dylan Cease UTIL Ben Rice UTIL Kazuma Okamoto UTIL Alejandro Kirk UTIL Brett Bateman UTIL Daz Cameron,,Kazuma Okamoto,UTIL,22.73%,7
12,5226748810,Paulo21613,0,67.9,CPT Dylan Cease UTIL Ryan Weathers UTIL Alejandro Kirk UTIL Charles McAdoo UTIL Daz Cameron UTIL Vladimir Guerrero Jr.,,Trent Grisham,UTIL,18.18%,7
13,5226610334,cartman6523,0,67.2,CPT Dylan Cease UTIL Ben Rice UTIL Alejandro Kirk UTIL Charles McAdoo UTIL Daz Cameron UTIL Vladimir Guerrero Jr.,,Jose Caballero,UTIL,18.18%,2
14,5226634778,KristianFTM,0,61.9,CPT Dylan Cease UTIL Ryan Weathers UTIL Ben Rice UTIL Charles McAdoo UTIL Daz Cameron UTIL Myles Straw,,Myles Straw,UTIL,18.18%,5
14,5226807828,Bay101,0,61.9,CPT Dylan Cease UTIL Ryan Weathers UTIL Ben Rice UTIL Charles McAdoo UTIL Daz Cameron UTIL Myles Straw,,Vladimir Guerrero Jr.,UTIL,18.18%,8
16,5226474816,JcClark18,0,52.85,CPT Ryan Weathers UTIL Dylan Cease UTIL Jose Caballero UTIL Spencer Jones UTIL Brett Bateman UTIL Daz Cameron,,Austin Wells,UTIL,13.64%,7
16,5226761468,ulbreaker,0,52.85,CPT Ryan Weathers UTIL Dylan Cease UTIL Ben Rice UTIL Brett Bateman UTIL Myles Straw UTIL David Bednar,,Luis Garcia Jr.,UTIL,9.09%,18
18,5226526616,dtapper29,0,49.85,CPT Ryan Weathers UTIL Dylan Cease UTIL Jose Caballero UTIL Kazuma Okamoto UTIL Charles McAdoo UTIL Daz Cameron,,Heliot Ramos,UTIL,4.55%,0
19,5226625816,Celticsnc,0,49.05,CPT Ryan Weathers UTIL Luis Garcia Jr. UTIL Jose Caballero UTIL Spencer Jones UTIL Austin Wells UTIL Vladimir Guerrero Jr.,,George Lombard Jr.,UTIL,4.55%,4
20,5226446894,bposluszny,0,36.05,CPT Ryan Weathers UTIL Luis Garcia Jr. UTIL Heliot Ramos UTIL George Lombard Jr. UTIL Spencer Jones UTIL Daz Cameron,,Jesus Sanchez,UTIL,4.55%,0
21,5226772438,jonjarvis,0,27.05,CPT Ryan Weathers UTIL Ben Rice UTIL Trent Grisham UTIL Jose Caballero UTIL Austin Wells UTIL Daz Cameron,,Brandon Valenzuela,UTIL,4.55%,0
22,5226734228,SportsJoker12,0,0,,,David Bednar,UTIL,4.55%,0
