Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5226446844,bposluszny,0,84.2,CPT Dylan Cease UTIL George Springer UTIL Alejandro Kirk UTIL Spencer Jones UTIL Brett Bateman UTIL Vladimir Guerrero Jr.,,Dylan Cease,UTIL,72.73%,28.8
1,5226481449,zonaque,0,84.2,CPT Dylan Cease UTIL Jazz Chisholm Jr. UTIL George Springer UTIL Alejandro Kirk UTIL Charles McAdoo UTIL Myles Straw,,Ryan Weathers,UTIL,63.64%,4.7
3,5226402622,whoisjohngalt420,0,76.9,CPT Dylan Cease UTIL Ryan Weathers UTIL Ernie Clement UTIL Brett Bateman UTIL Charles McAdoo UTIL Vladimir Guerrero Jr.,,Alejandro Kirk,UTIL,45.45%,7
4,5226797471,KILLANADZ24,0,75.2,CPT Dylan Cease UTIL Trent Grisham UTIL George Springer UTIL Alejandro Kirk UTIL Austin Wells UTIL Daz Cameron,,Daz Cameron,UTIL,45.45%,0
5,5226682348,Bears133,0,74.3,CPT George Springer UTIL Dylan Cease UTIL Kazuma Okamoto UTIL Alejandro Kirk UTIL Spencer Jones UTIL Ernie Clement,,George Springer,UTIL,36.36%,11
6,5226266067,vavo27,0,71.9,CPT Dylan Cease UTIL Ryan Weathers UTIL George Springer UTIL Brett Bateman UTIL Charles McAdoo UTIL Daz Cameron,,Brett Bateman,UTIL,36.36%,8
7,5226710881,mrohrbach73,0,70.9,CPT Dylan Cease UTIL Ryan Weathers UTIL Alejandro Kirk UTIL Ernie Clement UTIL Brett Bateman UTIL Daz Cameron,,Charles McAdoo,UTIL,36.36%,5
8,5226529228,BuckyNation34,0,69.9,CPT Dylan Cease UTIL Ryan Weathers UTIL Alejandro Kirk UTIL Spencer Jones UTIL Brett Bateman UTIL Daz Cameron,,Trent Grisham,UTIL,31.82%,7
9,5226252671,RFinch_Kings,0,69.3,CPT Kazuma Okamoto UTIL Dylan Cease UTIL George Springer UTIL George Lombard Jr. UTIL Alejandro Kirk UTIL Brett Bateman,,Austin Wells,UTIL,31.82%,7
10,5226346672,ongbok,0,69.2,CPT Dylan Cease UTIL Trent Grisham UTIL George Springer UTIL Ernie Clement UTIL Jesus Sanchez UTIL Brandon Valenzuela,,Spencer Jones,UTIL,27.27%,7
11,5226738101,Ldsimons3,0,68.5,CPT George Springer UTIL Luis Garcia Jr. UTIL Jazz Chisholm Jr. UTIL Trent Grisham UTIL Kazuma Okamoto UTIL Austin Wells,,Ernie Clement,UTIL,27.27%,8
12,5226406115,Diesel,0,67.9,CPT Dylan Cease UTIL Ryan Weathers UTIL Alejandro Kirk UTIL Brett Bateman UTIL Charles McAdoo UTIL Daz Cameron,,Ben Rice,UTIL,22.73%,4
13,5226532326,dtapper29,0,66.9,CPT Dylan Cease UTIL Ryan Weathers UTIL Kazuma Okamoto UTIL Alejandro Kirk UTIL Daz Cameron UTIL Myles Straw,,Kazuma Okamoto,UTIL,18.18%,7
14,5226748809,Paulo21613,0,59.85,CPT Ryan Weathers UTIL Dylan Cease UTIL Trent Grisham UTIL Spencer Jones UTIL Charles McAdoo UTIL Myles Straw,,George Lombard Jr.,UTIL,13.64%,4
15,5226625817,Celticsnc,0,55.5,CPT Daz Cameron UTIL Dylan Cease UTIL Ryan Weathers UTIL Trent Grisham UTIL Alejandro Kirk UTIL Ernie Clement,,Myles Straw,UTIL,13.64%,5
16,5226474707,JcClark18,0,51.85,CPT Ryan Weathers UTIL Dylan Cease UTIL Ben Rice UTIL Austin Wells UTIL Charles McAdoo UTIL Daz Cameron,,Jazz Chisholm Jr.,UTIL,9.09%,13
17,5226642679,KristianFTM,0,47.85,CPT Ryan Weathers UTIL Dylan Cease UTIL Heliot Ramos UTIL Spencer Jones UTIL Charles McAdoo UTIL Daz Cameron,,Heliot Ramos,UTIL,9.09%,0
18,5226700657,Noodlesvoortman,0,37.05,CPT Ryan Weathers UTIL Ben Rice UTIL George Lombard Jr. UTIL Spencer Jones UTIL Ernie Clement UTIL Austin Wells,,Jose Caballero,UTIL,9.09%,2
19,5226658042,bleeski,0,34.05,CPT Ryan Weathers UTIL Ben Rice UTIL Trent Grisham UTIL George Lombard Jr. UTIL Austin Wells UTIL Charles McAdoo,,Vladimir Guerrero Jr.,UTIL,9.09%,8
20,5226774019,jonjarvis,0,27.05,CPT Ryan Weathers UTIL Ben Rice UTIL Trent Grisham UTIL Jose Caballero UTIL Austin Wells UTIL Daz Cameron,,Luis Garcia Jr.,UTIL,4.55%,18
21,5226333743,ShineCrazyDiamond,0,25.7,CPT Heliot Ramos UTIL Ryan Weathers UTIL Ben Rice UTIL Jose Caballero UTIL Austin Wells UTIL Brett Bateman,,Jesus Sanchez,UTIL,4.55%,0
22,5226740827,SportsJoker12,0,0,,,Brandon Valenzuela,UTIL,4.55%,0
