Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5191519332,njkampas,0,204.05,1B Andres Chaparro 2B Nasim Nunez 3B Joshua Kuroda-Grauer C Harry Ford OF Corbin Carroll OF Jordan Walker OF James Wood P Reid Detmers P Troy Melton SS CJ Abrams,,James Wood,OF,55.17%,13
2,5192187514,aran89,0,202.3,1B Andres Chaparro 2B Joshua Kuroda-Grauer 3B Curtis Mead C Shea Langeliers OF Tyler Soderstrom OF Jacob Young OF Dylan Crews P Bryce Miller P Troy Melton SS Geraldo Perdomo,,Bryce Miller,P,51.72%,15.35
3,5192196759,ayoung1327,0,190.05,1B Alec Burleson 2B Nasim Nunez 3B Curtis Mead C Harry Ford OF Tyler Soderstrom OF James Wood OF Dylan Crews P Reid Detmers P Troy Melton SS Geraldo Perdomo,,Troy Melton,P,51.72%,23.95
4,5192180891,JiggyJus,0,176.85,1B Andres Chaparro 2B Ketel Marte 3B Curtis Mead C Gabriel Moreno OF Mike Trout OF Lars Nootbaar OF Dylan Crews P Reid Detmers P Landen Roupp SS Zach Neto,,Reid Detmers,P,44.83%,25.1
5,5191672073,whoisjohngalt420,0,161.45,1B Josh Naylor 2B Ketel Marte 3B Curtis Mead C Harry Ford OF James Wood OF Daylen Lile OF Dylan Crews P Reid Detmers P Bryce Miller SS J.P. Crawford,,Curtis Mead,3B,37.93%,32
6,5191583013,Wanna_Square_Up1567,0,158.6,1B Bryce Eldridge 2B Nasim Nunez 3B Curtis Mead C Cal Raleigh OF Randy Arozarena OF Daylen Lile OF Dylan Crews P Merrill Kelly P Troy Melton SS CJ Abrams,,Jordan Walker,OF,34.48%,5
7,5191848502,tlynch0,0,145.75,1B Rafael Devers 2B Luis Arraez 3B Casey Schmitt C Harry Ford OF James Wood OF Daylen Lile OF Dylan Crews P Merrill Kelly P Reid Detmers SS CJ Abrams,,Alec Burleson,1B,31.03%,9
8,5191671855,jrevelle3,0,144.05,1B Rafael Devers 2B Joshua Kuroda-Grauer 3B Curtis Mead C Shea Langeliers OF Carlos Cortes OF Tyler Soderstrom OF Jacob Young P Reid Detmers P Troy Melton SS Jacob Wilson,,Joshua Kuroda-Grauer,2B,31.03%,10
9,5192057209,scoats85,0,141.2,1B Alec Burleson 2B JJ Wetherholt 3B Curtis Mead C Ivan Herrera OF Lars Nootbaar OF Jordan Walker OF James Wood P Cade Cavalli P Reid Detmers SS J.P. Crawford,,Lars Nootbaar,OF,27.59%,3
10,5192155635,Neholio,0,139.2,1B Alec Burleson 2B Ketel Marte 3B Nolan Arenado C Harry Ford OF Lars Nootbaar OF Corbin Carroll OF James Wood P Cade Cavalli P Reid Detmers SS CJ Abrams,,Corbin Carroll,OF,27.59%,16
11,5191678164,fall54,0,131.3,1B Andres Chaparro 2B Luis Arraez 3B Denzer Guzman C Eduardo Valencia OF Mike Trout OF Corbin Carroll OF Tyler Soderstrom P Bryce Miller P Troy Melton SS Colt Emerson,,J.P. Crawford,3B,24.14%,2
12,5191988203,salatso22,0,128.85,1B Alec Burleson 2B Ketel Marte 3B Curtis Mead C Ivan Herrera OF Lars Nootbaar OF Corbin Carroll OF Jordan Walker P Reid Detmers P Landen Roupp SS Masyn Winn,,Tyler Soderstrom,OF,24.14%,16
13,5191534986,pgk8,0,127.2,1B Josh Naylor 2B Cole Young 3B Curtis Mead C Cal Raleigh OF Randy Arozarena OF Luke Raley OF James Wood P Cade Cavalli P Reid Detmers SS Nasim Nunez,,Ketel Marte,2B,20.69%,3
14,5192114020,GetDisWork,0,126.7,1B Bryce Eldridge 2B Joshua Kuroda-Grauer 3B Tommy White C Shea Langeliers OF Lars Nootbaar OF Tyler Soderstrom OF James Wood P Landen Roupp P Troy Melton SS Jacob Wilson,,Josh Naylor,1B,20.69%,3
15,5192049846,sportsfan882,0,113.1,1B Alec Burleson 2B JJ Wetherholt 3B Joshua Kuroda-Grauer C Ivan Herrera OF Lawrence Butler OF Tyler Soderstrom OF Jordan Walker P Bryce Miller P Landen Roupp SS Masyn Winn,,Randy Arozarena,OF,20.69%,0
16,5192173635,markobrien67,0,111,1B Rafael Devers 2B Hao-Yu Lee 3B Jose Fermin C Harry Ford OF Randy Arozarena OF Corbin Carroll OF James Wood P Bryce Miller P Gage Jump SS Zach Neto,,Harry Ford,C,20.69%,27
