Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5171445342,jc000000,0,149.55,1B Kyle Stowers 2B Fernando Tatis Jr. 3B Manny Machado C Joe Mack OF Samad Taylor OF Casey Schmitt OF Jakob Marsee P Chris Sale P Walker Buehler SS Xander Bogaerts,,Chris Sale,P,54.92%,23.15
2,5171214308,cptnspaulding (1/7),0,143,1B Kyle Stowers 2B Fernando Tatis Jr. 3B Manny Machado C Joe Mack OF Esteury Ruiz OF Heriberto Hernandez OF Owen Caissie P Chris Sale P Max Meyer SS Xander Bogaerts,,Max Meyer,P,40.41%,19.85
3,5171040748,Emac (1/7),0,140.7,1B Jake Burger 2B Fernando Tatis Jr. 3B Manny Machado C Kyle Higashioka OF Joc Pederson OF Jakob Marsee OF Wyatt Langford P Max Meyer P Kyle Harrison SS Otto Lopez,,Wyatt Langford,OF,37.82%,14
4,5171428770,troubledsoe (1/6),0,138.25,1B Andrew Vaughn 2B Fernando Tatis Jr. 3B Manny Machado C Gary Sanchez OF Blake Perkins OF Jackson Merrill OF Jackson Chourio P Walker Buehler P Kyle Harrison SS Cooper Pratt,,Kyle Harrison,P,27.98%,21.85
5,5171471317,Nwylie313,0,138,1B Bryce Eldridge 2B Ozzie Albies 3B Matt Chapman C Kyle Higashioka OF Samad Taylor OF Michael Harris II OF Casey Schmitt P Chris Sale P Kyle Harrison SS Cooper Pratt,,MacKenzie Gore,P,25.91%,19.3
6,5171466985,ga33 (3/3),0,136.55,1B Andres Chaparro 2B Ozzie Albies 3B Manny Machado C Blake Hunt OF Fernando Tatis Jr. OF Jase Bowen OF James Wood P Chris Sale P Walker Buehler SS Xander Bogaerts,,Samad Taylor,OF,24.35%,9
7,5171371580,JDRocky56,0,134.29999,1B Kyle Stowers 2B Ozzie Albies 3B Manny Machado C Joe Mack OF Jake Bauers OF Jackson Merrill OF Jakob Marsee P Max Meyer P Ian Seymour SS Willy Adames,,Luis Arraez,2B,21.24%,7
8,5171436021,rstash24 (4/5),0,134,1B Ty France 2B Luis Arraez 3B Manny Machado C Blake Hunt OF Fernando Tatis Jr. OF Drew Gilbert OF Dylan Crews P Chris Sale P Kyle Harrison SS Xander Bogaerts,,Otto Lopez,SS,20.21%,12
9,5171040751,Emac (4/7),0,131.25,1B Andrew Vaughn 2B Nick Solak 3B Manny Machado C William Contreras OF Fernando Tatis Jr. OF Jackson Merrill OF Jackson Chourio P Walker Buehler P Max Meyer SS Xander Bogaerts,,Josh Jung,3B,19.69%,10
10,5171214314,cptnspaulding (7/7),0,131,1B Jake Burger 2B Fernando Tatis Jr. 3B Josh Jung C Kyle Higashioka OF Samad Taylor OF Jackson Merrill OF Wyatt Langford P Chris Sale P Max Meyer SS Ezequiel Duran,,Jonathan Aranda,1B,19.69%,5
11,5171014854,Jayrome973,0,128,1B Kyle Stowers 2B Ezequiel Duran 3B Manny Machado C Jesus Rodriguez OF Jung Hoo Lee OF Jackson Merrill OF Jakob Marsee P Chris Sale P Max Meyer SS Xander Bogaerts,,Ezequiel Duran,SS,18.65%,0
12,5171040753,Emac (6/7),0,125.25,1B Matt Olson 2B Fernando Tatis Jr. 3B Manny Machado C William Contreras OF Esteury Ruiz OF Jackson Chourio OF Jakob Marsee P Walker Buehler P Max Meyer SS Joey Ortiz,,Kyle Higashioka,C,18.13%,0
13,5171040752,Emac (5/7),0,123.7,1B Jake Burger 2B Fernando Tatis Jr. 3B Josh Jung C Kyle Higashioka OF Joc Pederson OF Jakob Marsee OF Wyatt Langford P Max Meyer P Kyle Harrison SS Otto Lopez,,Jakob Marsee,OF,18.13%,12
14,5171040754,Emac (7/7),0,122.7,1B Jake Burger 2B Xavier Edwards 3B Manny Machado C William Contreras OF Esteury Ruiz OF Kyle Stowers OF Jakob Marsee P Max Meyer P Kyle Harrison SS Joey Ortiz,,Junior Caminero,3B,17.62%,15
15,5171382007,gsilkey23 (2/7),0,119,1B Jake Burger 2B Ezequiel Duran 3B Manny Machado C William Contreras OF Fernando Tatis Jr. OF James Wood OF Jackson Chourio P Walker Buehler P Cade Cavalli SS Taylor Walls,,Bryce Eldridge,1B,17.10%,5
15,5171382009,gsilkey23 (4/7),0,119,1B Jake Burger 2B Ezequiel Duran 3B Manny Machado C William Contreras OF Fernando Tatis Jr. OF James Wood OF Jackson Chourio P Walker Buehler P Cade Cavalli SS Taylor Walls,,Jackson Chourio,OF,17.10%,7
17,5171136387,PIGBEARMAN,0,118.45,1B Bryce Eldridge 2B Luis Arraez 3B Junior Caminero C Joe Mack OF Jung Hoo Lee OF Kyle Stowers OF Jakob Marsee P Chris Sale P MacKenzie Gore SS Otto Lopez,,Matt Chapman,3B,16.58%,0
18,5171425523,ChesterMarcol,0,117.45,1B Bryce Eldridge 2B Ezequiel Duran 3B Josh Jung C Keibert Ruiz OF Samad Taylor OF Casey Schmitt OF Jackson Chourio P Chris Sale P MacKenzie Gore SS Cooper Pratt,,Ezequiel Duran,2B,16.58%,0
19,5171454734,DJ32153,0,117,1B Bryce Eldridge 2B Nasim Nunez 3B Junior Caminero C Kyle Higashioka OF Esteury Ruiz OF Samad Taylor OF Wyatt Langford P Chris Sale P Max Meyer SS Otto Lopez,,Brandon Nimmo,OF,15.54%,6
20,5171438638,troubledsoe (5/6),0,116,1B Jake Burger 2B Xavier Edwards 3B Leo Jimenez C Joe Mack OF Fernando Tatis Jr. OF Heriberto Hernandez OF Jakob Marsee P Chris Sale P Max Meyer SS Ezequiel Duran,,Jung Hoo Lee,OF,15.54%,14
20,5171452832,auweglman (2/6),0,116,1B Bryce Eldridge 2B Ozzie Albies 3B Josh Jung C Kyle Higashioka OF Kyle Stowers OF Michael Harris II OF Jakob Marsee P Chris Sale P Max Meyer SS Ezequiel Duran,,Joc Pederson,OF,15.54%,0
20,5171464775,auweglman (4/6),0,116,1B Bryce Eldridge 2B Ozzie Albies 3B Josh Jung C Kyle Higashioka OF Kyle Stowers OF Michael Harris II OF Jakob Marsee P Chris Sale P Max Meyer SS Ezequiel Duran,,James Wood,OF,14.51%,5
23,5171227829,madhatta706,0,114.7,1B Bryce Eldridge 2B Ben Williamson 3B Matt Chapman C Jesus Rodriguez OF Jung Hoo Lee OF Casey Schmitt OF Wyatt Langford P Max Meyer P Kyle Harrison SS CJ Abrams,,Kyle Stowers,OF,14.51%,6
23,5171368989,roche464,0,114.7,1B Jonathan Aranda 2B Fernando Tatis Jr. 3B Josh Jung C Joe Mack OF Samad Taylor OF Jung Hoo Lee OF Wyatt Langford P Max Meyer P Kyle Harrison SS Ezequiel Duran,,Fernando Tatis Jr.,2B,14.51%,16
25,5171448274,shanekozloff (1/7),0,114.15,1B Rafael Devers 2B Luis Arraez 3B Yandy Diaz C Keibert Ruiz OF Samad Taylor OF Jung Hoo Lee OF Wyatt Langford P MacKenzie Gore P Kyle Harrison SS Otto Lopez,,Mauricio Dubon,SS,13.99%,0
25,5171448275,shanekozloff (2/7),0,114.15,1B Rafael Devers 2B Luis Arraez 3B Yandy Diaz C Keibert Ruiz OF Samad Taylor OF Jung Hoo Lee OF Wyatt Langford P MacKenzie Gore P Kyle Harrison SS Otto Lopez,,Fernando Tatis Jr.,OF,13.99%,16
25,5171448276,shanekozloff (3/7),0,114.15,1B Rafael Devers 2B Luis Arraez 3B Yandy Diaz C Keibert Ruiz OF Samad Taylor OF Jung Hoo Lee OF Wyatt Langford P MacKenzie Gore P Kyle Harrison SS Otto Lopez,,Casey Schmitt,OF,13.99%,26
25,5171448277,shanekozloff (4/7),0,114.15,1B Rafael Devers 2B Luis Arraez 3B Yandy Diaz C Keibert Ruiz OF Samad Taylor OF Jung Hoo Lee OF Wyatt Langford P MacKenzie Gore P Kyle Harrison SS Otto Lopez,,Xavier Edwards,2B,13.99%,0
25,5171448278,shanekozloff (5/7),0,114.15,1B Rafael Devers 2B Luis Arraez 3B Yandy Diaz C Keibert Ruiz OF Samad Taylor OF Jung Hoo Lee OF Wyatt Langford P MacKenzie Gore P Kyle Harrison SS Otto Lopez,,Yandy Diaz,3B,13.99%,12
25,5171448279,shanekozloff (6/7),0,114.15,1B Rafael Devers 2B Luis Arraez 3B Yandy Diaz C Keibert Ruiz OF Samad Taylor OF Jung Hoo Lee OF Wyatt Langford P MacKenzie Gore P Kyle Harrison SS Otto Lopez,,Drake Baldwin,C,13.47%,0
25,5171448280,shanekozloff (7/7),0,114.15,1B Rafael Devers 2B Luis Arraez 3B Yandy Diaz C Keibert Ruiz OF Samad Taylor OF Jung Hoo Lee OF Wyatt Langford P MacKenzie Gore P Kyle Harrison SS Otto Lopez,,Joe Mack,C,13.47%,5
32,5171353258,Mike23-DK (1/7),0,114,1B Jake Burger 2B Ezequiel Duran 3B Austin Riley C Keibert Ruiz OF Jackson Chourio OF Jakob Marsee OF Wyatt Langford P Chris Sale P Max Meyer SS Cooper Pratt,,Keibert Ruiz,C,12.95%,5
32,5171353261,Mike23-DK (4/7),0,114,1B Jake Burger 2B Ezequiel Duran 3B Austin Riley C Keibert Ruiz OF Jackson Chourio OF Jakob Marsee OF Wyatt Langford P Chris Sale P Max Meyer SS Cooper Pratt,,Rafael Devers,1B,12.44%,0
32,5171353264,Mike23-DK (7/7),0,114,1B Jake Burger 2B Ezequiel Duran 3B Austin Riley C Keibert Ruiz OF Jackson Chourio OF Jakob Marsee OF Wyatt Langford P Chris Sale P Max Meyer SS Cooper Pratt,,Trevor McDonald,P,11.92%,-2.65
32,5171378703,Stay-Strong,0,114,1B Jonathan Aranda 2B Ezequiel Duran 3B Josh Jung C Joe Mack OF Samad Taylor OF Casey Schmitt OF Wyatt Langford P Chris Sale P Kyle Harrison SS Mauricio Dubon,,Manny Machado,3B,11.92%,27
