Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5171129496,Billyboy10,0,154,1B Jonathan Aranda 2B Ozzie Albies 3B Junior Caminero C Hunter Feduccia OF Brandon Nimmo OF Owen Caissie OF Chandler Simpson P Chris Sale P Max Meyer SS Taylor Walls,,Chris Sale,P,52.17%,23.15
2,5171422173,mcooper2300,0,117.45,1B Kyle Stowers 2B Luis Arraez 3B Junior Caminero C Joe Mack OF Cedric Mullins OF Chandler Simpson OF Wyatt Langford P Chris Sale P MacKenzie Gore SS Otto Lopez,,Kyle Stowers,1B,47.83%,6
3,5171396652,djprymek,0,112.15,1B Jake Burger 2B Nicky Lopez 3B Leo Jimenez C Kyle Higashioka OF Kyle Stowers OF Heriberto Hernandez OF Jakob Marsee P MacKenzie Gore P Max Meyer SS Otto Lopez,,Max Meyer,P,43.48%,19.85
4,5171451895,auweglman,0,112,1B Jonathan Aranda 2B Luis Arraez 3B Josh Jung C Kyle Higashioka OF Samad Taylor OF Casey Schmitt OF Jakob Marsee P Chris Sale P Max Meyer SS Ezequiel Duran,,Jonathan Aranda,1B,34.78%,5
5,5171448353,dmartins1,0,106.45,1B Bryce Eldridge 2B Luis Arraez 3B Austin Riley C Keibert Ruiz OF Kyle Stowers OF James Wood OF Chandler Simpson P Chris Sale P MacKenzie Gore SS Taylor Walls,,Kyle Harrison,P,34.78%,21.85
6,5171437594,wittwerjoe,0,102.6,1B Jonathan Aranda 2B Fernando Tatis Jr. 3B Yandy Diaz C Hunter Feduccia OF Samad Taylor OF Chandler Simpson OF Wyatt Langford P Chris Sale P Ian Seymour SS Ezequiel Duran,,Luis Arraez,2B,30.43%,7
7,5171435314,Patrick_Irish,0,101.6,1B Bryce Eldridge 2B Fernando Tatis Jr. 3B Junior Caminero C Joe Mack OF Samad Taylor OF Kyle Stowers OF Wyatt Langford P Chris Sale P Ian Seymour SS Ezequiel Duran,,MacKenzie Gore,P,30.43%,19.3
8,5171363920,corruption79,0,101.25,1B Jonathan Aranda 2B Richie Palacios 3B Junior Caminero C Blake Hunt OF Fernando Tatis Jr. OF Jackson Chourio OF Wyatt Langford P Walker Buehler P Kyle Harrison SS Mauricio Dubon,,Ezequiel Duran,2B,30.43%,0
9,5171125860,mrbig91,0,98.7,1B Bryce Eldridge 2B Luis Arraez 3B Matt Chapman C Joe Mack OF Casey Schmitt OF Daylen Lile OF Jakob Marsee P Max Meyer P Kyle Harrison SS Mauricio Dubon,,Jakob Marsee,OF,30.43%,12
10,5171448243,volfan7.7,0,97.7,1B Jonathan Aranda 2B Nasim Nunez 3B Leo Jimenez C Joe Mack OF Kyle Stowers OF Daylen Lile OF Jakob Marsee P Max Meyer P Kyle Harrison SS Otto Lopez,,Wyatt Langford,OF,30.43%,14
11,5171150498,howardwi,0,96.6,1B Jake Burger 2B Richie Palacios 3B Yandy Diaz C Drake Baldwin OF Brandon Nimmo OF Chandler Simpson OF Wyatt Langford P Chris Sale P Ian Seymour SS Ezequiel Duran,,Kyle Higashioka,C,26.09%,0
12,5171462966,dbsultan,0,96.15,1B Jonathan Aranda 2B Ezequiel Duran 3B Josh Jung C William Contreras OF Brandon Nimmo OF Kyle Stowers OF Dylan Crews P MacKenzie Gore P Max Meyer SS Xander Bogaerts,,Brandon Nimmo,OF,26.09%,6
