Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5218534796,zonaque,0,97.7,CPT Yoshinobu Yamamoto UTIL Robert Gasser UTIL Tommy Edman UTIL Luis Lara UTIL David Hamilton UTIL Joey Ortiz,,Yoshinobu Yamamoto,UTIL,78.26%,29.9
2,5218038263,whoisjohngalt420,0,94.4,CPT Tommy Edman UTIL Yoshinobu Yamamoto UTIL Andy Pages UTIL Jake Bauers UTIL Christian Yelich UTIL Teoscar Hernandez,,Shohei Ohtani,UTIL,47.83%,2
3,5218767885,josephje,0,88.25,CPT David Hamilton UTIL Yoshinobu Yamamoto UTIL Robert Gasser UTIL Andy Pages UTIL Jake Bauers UTIL Andrew Vaughn,,Mookie Betts,UTIL,47.83%,5
4,5218503537,KristianFTM,0,85.85,CPT Yoshinobu Yamamoto UTIL Shohei Ohtani UTIL Andy Pages UTIL Teoscar Hernandez UTIL Kike Hernandez UTIL Joey Ortiz,,Teoscar Hernandez,UTIL,43.48%,5
5,5218756686,L053R666,0,83.85,CPT Yoshinobu Yamamoto UTIL Andy Pages UTIL Kyle Tucker UTIL Mookie Betts UTIL Teoscar Hernandez UTIL Andrew Vaughn,,Robert Gasser,UTIL,39.13%,16.85
6,5218732832,Razzle11,0,72.4,CPT Mookie Betts UTIL Yoshinobu Yamamoto UTIL Jackson Chourio UTIL Andy Pages UTIL Garrett Mitchell UTIL Teoscar Hernandez,,Andy Pages,UTIL,39.13%,27
7,5218210169,Stree,0,71.7,CPT Yoshinobu Yamamoto UTIL Robert Gasser UTIL Mookie Betts UTIL Teoscar Hernandez UTIL Kike Hernandez UTIL Hunter Feduccia,,Jake Bauers,UTIL,30.43%,5
8,5218737451,MIKEMETAL,0,71.4,CPT Max Muncy UTIL Yoshinobu Yamamoto UTIL Andy Pages UTIL Kyle Tucker UTIL Mookie Betts UTIL Andrew Vaughn,,Garrett Mitchell,UTIL,30.43%,0
9,5218756081,dtapper29,0,69.18,CPT Robert Gasser UTIL Yoshinobu Yamamoto UTIL William Contreras UTIL Garrett Mitchell UTIL David Hamilton UTIL Joey Ortiz,,Tommy Edman,UTIL,26.09%,17
10,5218729249,deathmetalbob,0,66.7,CPT Yoshinobu Yamamoto UTIL Robert Gasser UTIL Kyle Tucker UTIL Mookie Betts UTIL Kike Hernandez UTIL Hunter Feduccia,,Andrew Vaughn,UTIL,26.09%,2
11,5218498991,jholland1981,0,65.25,CPT Jackson Chourio UTIL Yoshinobu Yamamoto UTIL Robert Gasser UTIL Andrew Vaughn UTIL David Hamilton UTIL Joey Ortiz,,Joey Ortiz,UTIL,26.09%,7
12,5217916892,ffwaiverwiz,0,64.25,CPT Mookie Betts UTIL Yoshinobu Yamamoto UTIL Robert Gasser UTIL Jackson Chourio UTIL Kike Hernandez UTIL Joey Ortiz,,Jackson Chourio,UTIL,21.74%,3
13,5218754420,crf_333,0,63.85,CPT Yoshinobu Yamamoto UTIL Shohei Ohtani UTIL Max Muncy UTIL Teoscar Hernandez UTIL Kike Hernandez UTIL Joey Ortiz,,Kyle Tucker,UTIL,21.74%,0
14,5218156983,Celticsnc,0,63.4,CPT Teoscar Hernandez UTIL Yoshinobu Yamamoto UTIL Shohei Ohtani UTIL Jake Bauers UTIL Tommy Edman UTIL Andrew Vaughn,,Kike Hernandez,UTIL,21.74%,0
15,5218754280,bleeski,0,60,CPT Shohei Ohtani UTIL Jackson Chourio UTIL Andy Pages UTIL Tommy Edman UTIL Mookie Betts UTIL Teoscar Hernandez,,David Hamilton,UTIL,21.74%,5
16,5218698281,BigRedMachine1975,0,58.85,CPT Yoshinobu Yamamoto UTIL Shohei Ohtani UTIL William Contreras UTIL Mookie Betts UTIL Teoscar Hernandez UTIL Hunter Feduccia,,Max Muncy,UTIL,17.39%,5
17,5218716310,RFinch_Kings,0,54,CPT William Contreras UTIL Andy Pages UTIL Jake Bauers UTIL Christian Yelich UTIL Tommy Edman UTIL Garrett Mitchell,,Christian Yelich,UTIL,17.39%,2
18,5218750479,pat_the_hat2,0,53.9,CPT Garrett Mitchell UTIL Yoshinobu Yamamoto UTIL Shohei Ohtani UTIL Kyle Tucker UTIL Tommy Edman UTIL David Hamilton,,Hunter Feduccia,UTIL,17.39%,0
19,5217839826,KILLANADZ24,0,49.9,CPT Shohei Ohtani UTIL Yoshinobu Yamamoto UTIL Garrett Mitchell UTIL Mookie Betts UTIL Teoscar Hernandez UTIL Luis Lara,,William Contreras,UTIL,13.04%,2
20,5218762172,Colbyatops,0,43.9,CPT Hunter Feduccia UTIL Yoshinobu Yamamoto UTIL Shohei Ohtani UTIL Max Muncy UTIL Jake Bauers UTIL Christian Yelich,,Luis Lara,UTIL,13.04%,7
21,5218553421,BADM00N,0,43.5,CPT Jake Bauers UTIL Shohei Ohtani UTIL Max Muncy UTIL Andy Pages UTIL Christian Yelich UTIL Garrett Mitchell,,,
22,5218460285,Alex_Bader,0,38.35,CPT Jake Bauers UTIL Robert Gasser UTIL Shohei Ohtani UTIL Kyle Tucker UTIL Mookie Betts UTIL Luis Lara,,,
23,5218072261,corruption79,0,28.85,CPT Garrett Mitchell UTIL Robert Gasser UTIL Shohei Ohtani UTIL Jackson Chourio UTIL Mookie Betts UTIL Andrew Vaughn,,,
