Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5218549153,137666,0,173,1B Munetaka Murakami 2B Sam Antonacci 3B Miguel Vargas C Tyler Stephenson OF Esmerlyn Valdez OF Andrew Benintendi OF Ben Malgeri P Chase Burns P Bubba Chandler SS Kevin McGonigle,,Chase Burns,P,63.16%,33.35
2,5218085752,kevincreeley,0,134,1B Munetaka Murakami 2B Matt McLain 3B Caleb Durbin C Rafael Flores Jr. OF Bryan Reynolds OF Jarren Duran OF Ronny Simon P Chase Burns P Bubba Chandler SS Elly De La Cruz,,Elly De La Cruz,SS,43.86%,2
3,5218250084,papa-sports-39,0,133.75,1B Munetaka Murakami 2B Sam Antonacci 3B Nick Gonzales C Dillon Dingler OF Braden Montgomery OF Masataka Yoshida OF Ben Malgeri P Chase Burns P Jake Bennett SS Andruw Monasterio,,Jackson Jobe,P,38.60%,-2.95
4,5218554557,Cloverbandit,0,132.95,1B Spencer Torkelson 2B Gleyber Torres 3B Miguel Vargas C Eduardo Valencia OF Max Clark OF Braden Montgomery OF Andrew Benintendi P Sandy Alcantara P Jake Bennett SS Otto Lopez,,Jake Bennett,P,38.60%,9.4
5,5218354055,Tburke34,0,125.899994,1B Munetaka Murakami 2B Chase Meidroth 3B Nick Gonzales C Rafael Flores Jr. OF Wilyer Abreu OF Masataka Yoshida OF Ronny Simon P Chase Burns P Sandy Alcantara SS Andruw Monasterio,,Wilyer Abreu,OF,35.09%,5
6,5218457231,TheRyanFlaherty,0,121.899994,1B Spencer Torkelson 2B Chase Meidroth 3B Colt Keith C Rafael Flores Jr. OF Esmerlyn Valdez OF Max Clark OF Andrew Benintendi P Chase Burns P Sandy Alcantara SS Kevin McGonigle,,Masataka Yoshida,OF,35.09%,8
7,5218488558,Noodleboy,0,119,1B Griffin Conine 2B Gleyber Torres 3B Nick Gonzales C Rafael Flores Jr. OF Bryan Reynolds OF Sam Antonacci OF Jarren Duran P Chase Burns P Bubba Chandler SS Elly De La Cruz,,Sandy Alcantara,P,31.58%,13.55
8,5218348608,briguy13,0,116.399994,1B Spencer Torkelson 2B Nick Sogard 3B Eugenio Suarez C Eduardo Valencia OF Jarren Duran OF Max Clark OF Ben Malgeri P Chase Burns P Jackson Jobe SS Kevin McGonigle,,Gleyber Torres,2B,28.07%,10
9,5218078572,titanhawks,0,116,1B Munetaka Murakami 2B Gleyber Torres 3B Nick Gonzales C Rafael Flores Jr. OF Sam Antonacci OF Jake Mangum OF Ronny Simon P Chase Burns P Bubba Chandler SS Elly De La Cruz,,Nick Sogard,2B,26.32%,10
9,5218472195,DicVec,0,116,1B Munetaka Murakami 2B Gleyber Torres 3B Nick Gonzales C Rafael Flores Jr. OF Sam Antonacci OF Jake Mangum OF Ronny Simon P Chase Burns P Bubba Chandler SS Elly De La Cruz,,Ronny Simon,OF,26.32%,5
11,5218545120,troubledsoe,0,110.75,1B Rafael Flores Jr. 2B Gleyber Torres 3B Caleb Durbin C Adley Rutschman OF Jarren Duran OF Max Clark OF Masataka Yoshida P Chase Burns P Jake Bennett SS Kevin McGonigle,,Nick Gonzales,3B,26.32%,2
12,5218256059,Triangular,0,107.75,1B Spencer Torkelson 2B Gleyber Torres 3B Colt Keith C Dillon Dingler OF Max Clark OF Braden Montgomery OF Masataka Yoshida P Chase Burns P Jake Bennett SS Andruw Monasterio,,Bubba Chandler,P,24.56%,17.65
13,5218431167,JRaab,0,106.899994,1B Willson Contreras 2B Sam Antonacci 3B Nick Gonzales C Rafael Flores Jr. OF Jarren Duran OF Masataka Yoshida OF Ronny Simon P Chase Burns P Sandy Alcantara SS Kevin McGonigle,,JJ Bleday,OF,24.56%,5
14,5218502935,Diesel,0,106,1B Michael Toglia 2B Brandon Lowe 3B Eugenio Suarez C Tyler Stephenson OF JJ Bleday OF Esmerlyn Valdez OF Jake Mangum P Chase Burns P Bubba Chandler SS Elly De La Cruz,,Adley Rutschman,C,24.56%,0
15,5218526827,wittwerjoe,0,105.2,1B Munetaka Murakami 2B Xavier Edwards 3B Miguel Vargas C Dillon Dingler OF Heriberto Hernandez OF Griffin Conine OF Jakob Marsee P Sandy Alcantara P Bubba Chandler SS Otto Lopez,,Jarren Duran,OF,22.81%,9
16,5218575775,bledsoe2002,0,104.899994,1B Nick Sogard 2B Gleyber Torres 3B Kevin McGonigle C Adley Rutschman OF Braden Montgomery OF Masataka Yoshida OF Ronny Simon P Chase Burns P Sandy Alcantara SS Colson Montgomery,,Eugenio Suarez,3B,22.81%,7
