Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5218691633,robbwarren1231,0,132.9,1B TJ Rumfield 2B Willi Castro 3B Max Muncy C Brett Sullivan OF Mickey Moniak OF Andy Pages OF Zac Veen P Kyle Freeland P Yoshinobu Yamamoto SS Mookie Betts,,Yoshinobu Yamamoto,P,85.11%,29.9
2,5218854481,d9144,0,129.9,1B TJ Rumfield 2B Tommy Edman 3B Willi Castro C Brett Sullivan OF Teoscar Hernandez OF Shohei Ohtani OF Andy Pages P Kyle Freeland P Yoshinobu Yamamoto SS Mookie Betts,,Mookie Betts,SS,78.72%,5
3,5218853869,cbmillport,0,119.9,1B Shohei Ohtani 2B Tommy Edman 3B Willi Castro C Brett Sullivan OF Jake McCarthy OF Mickey Moniak OF Andy Pages P Kyle Freeland P Yoshinobu Yamamoto SS Ezequiel Tovar,,Shohei Ohtani,1B,78.72%,2
4,5218834208,qbjjj,0,117.25,1B Rafael Devers 2B Tommy Edman 3B Willi Castro C Hunter Feduccia OF Shohei Ohtani OF Andy Pages OF Zac Veen P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,Landen Roupp,P,63.83%,9.35
5,5218210582,Stree,0,116.25,1B Bryce Eldridge 2B Tommy Edman 3B Christian Koss C Andrew Knizner OF Teoscar Hernandez OF Shohei Ohtani OF Andy Pages P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,Andy Pages,OF,51.06%,27
6,5218858347,Apples00,0,115.9,1B Shohei Ohtani 2B Tommy Edman 3B Willi Castro C Andrew Knizner OF Jake McCarthy OF Andy Pages OF Jonah Cox P Kyle Freeland P Yoshinobu Yamamoto SS Mookie Betts,,Tommy Edman,2B,48.94%,17
7,5218839455,neterka,0,114.9,1B Shohei Ohtani 2B Willi Castro 3B Max Muncy C Andrew Knizner OF Andy Pages OF Zac Veen OF Jackson Chourio P Kyle Freeland P Yoshinobu Yamamoto SS Mookie Betts,,Teoscar Hernandez,OF,40.43%,5
8,5218503547,Diesel,0,112.25,1B Shohei Ohtani 2B Tommy Edman 3B Christian Koss C Andrew Knizner OF Teoscar Hernandez OF Andy Pages OF Jonah Cox P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,Willi Castro,2B,40.43%,2
9,5218831936,MCOV00714,0,110.75,1B TJ Rumfield 2B Willi Castro 3B David Hamilton C Brett Sullivan OF Jake McCarthy OF Mickey Moniak OF Andy Pages P Yoshinobu Yamamoto P Robert Gasser SS Mookie Betts,,Andrew Knizner,C,40.43%,2
10,5218620118,ar12gbp,0,110.25,1B Shohei Ohtani 2B Tommy Edman 3B Max Muncy C Andrew Knizner OF Andy Pages OF Victor Bericoto OF Jonah Cox P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,Max Muncy,3B,36.17%,5
11,5218120647,howardwi,0,109.25,1B Rafael Devers 2B Tommy Edman 3B Christian Koss C Andrew Knizner OF Teoscar Hernandez OF Shohei Ohtani OF Andy Pages P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,Kyle Freeland,P,34.04%,21
11,5218852951,Rallycap,0,109.25,1B Rafael Devers 2B Tommy Edman 3B Christian Koss C Andrew Knizner OF Teoscar Hernandez OF Shohei Ohtani OF Andy Pages P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,Jake McCarthy,OF,31.91%,0
13,5218811679,cmartyrun,0,106.25,1B Rafael Devers 2B Osleivis Basabe 3B Max Muncy C Andrew Knizner OF Andy Pages OF Troy Johnston OF Jackson Chourio P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,Osleivis Basabe,2B,29.79%,6
14,5218833787,MGBlaze,0,104.25,1B Rafael Devers 2B Tommy Edman 3B Buddy Kennedy C Andrew Knizner OF Teoscar Hernandez OF Shohei Ohtani OF Andy Pages P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,Jonah Cox,OF,29.79%,10
15,5218847713,Bleed4Birds,0,103.9,1B Bryce Eldridge 2B Osleivis Basabe 3B Joey Ortiz C William Contreras OF Shohei Ohtani OF Tommy Edman OF Jake McCarthy P Kyle Freeland P Yoshinobu Yamamoto SS Mookie Betts,,Rafael Devers,1B,23.40%,7
16,5218836757,wittwerjoe,0,102.9,1B TJ Rumfield 2B Willi Castro 3B Max Muncy C Brett Sullivan OF Teoscar Hernandez OF Mickey Moniak OF Jonah Cox P Kyle Freeland P Yoshinobu Yamamoto SS Ezequiel Tovar,,Brett Sullivan,C,23.40%,12
17,5218845617,Jagman40,0,102.25,1B Shohei Ohtani 2B Tommy Edman 3B Kike Hernandez C Andrew Knizner OF Jung Hoo Lee OF Andy Pages OF Jonah Cox P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,William Contreras,C,21.28%,2
18,5218079171,titanhawks,0,101.25,1B Shohei Ohtani 2B Osleivis Basabe 3B Max Muncy C Andrew Knizner OF Teoscar Hernandez OF Andy Pages OF Jonah Cox P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,Mickey Moniak,OF,19.15%,4
18,5218822564,aarond23,0,101.25,1B Shohei Ohtani 2B Osleivis Basabe 3B Max Muncy C Andrew Knizner OF Teoscar Hernandez OF Andy Pages OF Jonah Cox P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,Robert Gasser,P,17.02%,16.85
18,5218853865,monsoonserge,0,101.25,1B Shohei Ohtani 2B Osleivis Basabe 3B Max Muncy C Andrew Knizner OF Teoscar Hernandez OF Andy Pages OF Jonah Cox P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,TJ Rumfield,1B,17.02%,9
21,5218752297,crf_333,0,100.25,1B Bryce Eldridge 2B Osleivis Basabe 3B David Hamilton C Andrew Knizner OF Shohei Ohtani OF Kyle Tucker OF Andy Pages P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,Jackson Chourio,OF,17.02%,3
22,5218816337,peterjpacheco,0,97.25,1B Shohei Ohtani 2B Willi Castro 3B Max Muncy C Andrew Knizner OF Teoscar Hernandez OF Andy Pages OF Jonah Cox P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,Hunter Feduccia,C,14.89%,0
22,5218851511,jc000000,0,97.25,1B TJ Rumfield 2B Osleivis Basabe 3B Willi Castro C Hunter Feduccia OF Teoscar Hernandez OF Mickey Moniak OF Andy Pages P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,Kike Hernandez,3B,12.77%,0
24,5218281709,Dicskstone32,0,96.25,1B Rafael Devers 2B Tommy Edman 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Victor Bericoto OF Zac Veen P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,Jung Hoo Lee,OF,12.77%,0
25,5218866360,alcala_1218,0,95.75,1B Jake Bauers 2B Willi Castro 3B David Hamilton C Brett Sullivan OF Shohei Ohtani OF Jake McCarthy OF Zac Veen P Yoshinobu Yamamoto P Robert Gasser SS Mookie Betts,,Christian Koss,3B,12.77%,5
26,5218807180,137666,0,94.25,1B Shohei Ohtani 2B Connor Norby 3B Max Muncy C William Contreras OF Tommy Edman OF Victor Bericoto OF Jonah Cox P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,Ezequiel Tovar,SS,12.77%,5
27,5218862342,mcooper2300,0,93.35,1B Shohei Ohtani 2B Tommy Edman 3B Andrew Vaughn C William Contreras OF Teoscar Hernandez OF Andy Pages OF Jackson Chourio P Kyle Freeland P Landen Roupp SS Mookie Betts,,Kyle Tucker,OF,10.64%,0
28,5217826343,TheBabz,0,92.25,1B Rafael Devers 2B Tommy Edman 3B Max Muncy C Andrew Knizner OF Teoscar Hernandez OF Shohei Ohtani OF Jonah Cox P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,David Hamilton,3B,10.64%,5
29,5218792117,Cussdigg,0,91.9,1B Andrew Vaughn 2B Tommy Edman 3B Kike Hernandez C Brett Sullivan OF Shohei Ohtani OF Jake McCarthy OF Jackson Chourio P Kyle Freeland P Yoshinobu Yamamoto SS Mookie Betts,,Andrew Vaughn,1B,10.64%,2
30,5218658722,jrevelle3,0,91.75,1B Rafael Devers 2B Willi Castro 3B Christian Koss C Brett Sullivan OF Jake McCarthy OF Mickey Moniak OF Jonah Cox P Yoshinobu Yamamoto P Robert Gasser SS Ezequiel Tovar,,Zac Veen,OF,10.64%,18
31,5218692326,sphere3d,0,88.25,1B Andrew Vaughn 2B Osleivis Basabe 3B Christian Koss C Andrew Knizner OF Shohei Ohtani OF Jake McCarthy OF Andy Pages P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,Jake Bauers,1B,8.51%,5
32,5218837301,campbell.kevin,0,86.25,1B Shohei Ohtani 2B Osleivis Basabe 3B Kike Hernandez C Andrew Knizner OF Teoscar Hernandez OF Jung Hoo Lee OF Andy Pages P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,Joey Ortiz,3B,8.51%,7
33,5218853346,dbec19741,0,84.9,1B TJ Rumfield 2B Willi Castro 3B Kike Hernandez C Brett Sullivan OF Shohei Ohtani OF Jake McCarthy OF Mickey Moniak P Kyle Freeland P Yoshinobu Yamamoto SS Mookie Betts,,Victor Bericoto,OF,8.51%,3
34,5218150956,Celticsnc,0,84.85,1B Connor Norby 2B Nate Furman 3B Joey Ortiz C Brett Sullivan OF Tommy Edman OF Kyle Tucker OF Cole Carrigg P Kyle Freeland P Robert Gasser SS Miguel Rojas,,Connor Norby,1B,8.51%,11
35,5218450813,fan21,0,82.9,1B Bryce Eldridge 2B Willi Castro 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Jake McCarthy OF Mickey Moniak P Kyle Freeland P Yoshinobu Yamamoto SS Ezequiel Tovar,,Bryce Eldridge,1B,8.51%,14
36,5218754868,bleeski,0,82.75,1B Rafael Devers 2B Osleivis Basabe 3B Willi Castro C Brett Sullivan OF Jake McCarthy OF Mickey Moniak OF Jung Hoo Lee P Yoshinobu Yamamoto P Robert Gasser SS Ezequiel Tovar,,Garrett Mitchell,OF,6.38%,0
37,5218771803,fheimes,0,80.25,1B Shohei Ohtani 2B Tommy Edman 3B Willi Castro C Hunter Feduccia OF Teoscar Hernandez OF Jake McCarthy OF Jonah Cox P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,Miguel Rojas,SS,2.13%,0
38,5218837721,pickwe,0,76.25,1B Shohei Ohtani 2B Osleivis Basabe 3B Willi Castro C Hunter Feduccia OF Teoscar Hernandez OF Tommy Edman OF Jung Hoo Lee P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,Christian Yelich,OF,2.13%,2
39,5218141161,stock2mail,0,75.35,1B Jake Bauers 2B Tommy Edman 3B Max Muncy C William Contreras OF Shohei Ohtani OF Kyle Tucker OF Luis Lara P Kyle Freeland P Landen Roupp SS Joey Ortiz,,Buddy Kennedy,3B,2.13%,0
40,5218831717,ThaBiz131,0,73.25,1B Rafael Devers 2B Connor Norby 3B Andrew Vaughn C William Contreras OF Kike Hernandez OF Teoscar Hernandez OF Shohei Ohtani P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,Troy Johnston,OF,2.13%,12
41,5218706194,jjbarbie318,0,72.25,1B Rafael Devers 2B Osleivis Basabe 3B Kike Hernandez C Hunter Feduccia OF Shohei Ohtani OF Jackson Chourio OF Jonah Cox P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,Nate Furman,2B,2.13%,0
42,5218048760,whoisjohngalt420,0,71.85,1B TJ Rumfield 2B Connor Norby 3B Andrew Vaughn C William Contreras OF Jake McCarthy OF Garrett Mitchell OF Jackson Chourio P Kyle Freeland P Robert Gasser SS Joey Ortiz,,Luis Lara,OF,2.13%,7
43,5218171658,mrbig91,0,68.25,1B TJ Rumfield 2B Osleivis Basabe 3B Willi Castro C William Contreras OF Teoscar Hernandez OF Jung Hoo Lee OF Garrett Mitchell P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,Cole Carrigg,OF,2.13%,0
44,5218754475,dtapper29,0,66.35,1B Shohei Ohtani 2B Tommy Edman 3B Max Muncy C William Contreras OF Jake Bauers OF Kyle Tucker OF Garrett Mitchell P Kyle Freeland P Landen Roupp SS Mookie Betts,,,
45,5218849470,RunWired,0,65.25,1B Shohei Ohtani 2B Osleivis Basabe 3B Max Muncy C Andrew Knizner OF Jung Hoo Lee OF Victor Bericoto OF Jackson Chourio P Yoshinobu Yamamoto P Landen Roupp SS Ezequiel Tovar,,,
46,5218847301,MrPointman,0,61.85,1B Shohei Ohtani 2B Willi Castro 3B Max Muncy C William Contreras OF Jake Bauers OF Jake McCarthy OF Jackson Chourio P Kyle Freeland P Robert Gasser SS David Hamilton,,,
