Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5218829183,wittwerjoe,0,133.9,1B Shohei Ohtani 2B Tommy Edman 3B Willi Castro C Brett Sullivan OF Jake McCarthy OF Andy Pages OF Zac Veen P Kyle Freeland P Yoshinobu Yamamoto SS Ezequiel Tovar,,Mookie Betts,SS,78.26%,5
2,5218691670,robbwarren1231,0,132.9,1B TJ Rumfield 2B Willi Castro 3B Max Muncy C Brett Sullivan OF Mickey Moniak OF Andy Pages OF Zac Veen P Kyle Freeland P Yoshinobu Yamamoto SS Mookie Betts,,Shohei Ohtani,1B,78.26%,2
3,5218672435,Chili77,0,120.9,1B Shohei Ohtani 2B Tommy Edman 3B Willi Castro C Brett Sullivan OF Teoscar Hernandez OF Jung Hoo Lee OF Andy Pages P Kyle Freeland P Yoshinobu Yamamoto SS Mookie Betts,,Yoshinobu Yamamoto,P,73.91%,29.9
4,5218054337,KILLANADZ24,0,113.9,1B Jake Bauers 2B Willi Castro 3B Max Muncy C Brett Sullivan OF Teoscar Hernandez OF Shohei Ohtani OF Andy Pages P Kyle Freeland P Yoshinobu Yamamoto SS Ezequiel Tovar,,Landen Roupp,P,65.22%,9.35
5,5218120809,howardwi,0,109.25,1B Rafael Devers 2B Tommy Edman 3B Christian Koss C Andrew Knizner OF Teoscar Hernandez OF Shohei Ohtani OF Andy Pages P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,Andy Pages,OF,60.87%,27
6,5218141174,stock2mail,0,107.75,1B TJ Rumfield 2B Willi Castro 3B Christian Koss C Brett Sullivan OF Mickey Moniak OF Troy Johnston OF Jonah Cox P Yoshinobu Yamamoto P Robert Gasser SS Joey Ortiz,,Kyle Freeland,P,43.48%,21
7,5218807220,aarond23,0,107.25,1B Shohei Ohtani 2B Tommy Edman 3B Christian Koss C Andrew Knizner OF Kyle Tucker OF Andy Pages OF Jonah Cox P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,Tommy Edman,2B,43.48%,17
8,5218811671,cmartyrun,0,106.25,1B Rafael Devers 2B Osleivis Basabe 3B Max Muncy C Andrew Knizner OF Andy Pages OF Troy Johnston OF Jackson Chourio P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,Willi Castro,2B,39.13%,2
9,5218087573,titanhawks,0,101.25,1B Shohei Ohtani 2B Osleivis Basabe 3B Max Muncy C Andrew Knizner OF Teoscar Hernandez OF Andy Pages OF Jonah Cox P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,Andrew Knizner,C,39.13%,2
10,5218757013,crf_333,0,100.25,1B Bryce Eldridge 2B Osleivis Basabe 3B David Hamilton C Andrew Knizner OF Shohei Ohtani OF Kyle Tucker OF Andy Pages P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,Max Muncy,3B,34.78%,5
11,5218724891,robphil1068,0,98.9,1B Shohei Ohtani 2B Willi Castro 3B Max Muncy C Brett Sullivan OF Jake McCarthy OF Mickey Moniak OF Zac Veen P Kyle Freeland P Yoshinobu Yamamoto SS Mookie Betts,,Osleivis Basabe,2B,34.78%,6
12,5218837317,campbell.kevin,0,98.25,1B Shohei Ohtani 2B Osleivis Basabe 3B Kike Hernandez C Andrew Knizner OF Tommy Edman OF Jung Hoo Lee OF Andy Pages P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,Teoscar Hernandez,OF,30.43%,5
13,5218823037,peterjpacheco,0,97.25,1B Shohei Ohtani 2B Willi Castro 3B Max Muncy C Andrew Knizner OF Teoscar Hernandez OF Andy Pages OF Jonah Cox P Yoshinobu Yamamoto P Landen Roupp SS Mookie Betts,,Brett Sullivan,C,30.43%,12
14,5218044460,jrevelle3,0,93.35,1B Shohei Ohtani 2B Tommy Edman 3B Andrew Vaughn C William Contreras OF Jake Bauers OF Andy Pages OF Jackson Chourio P Kyle Freeland P Landen Roupp SS Mookie Betts,,Jonah Cox,OF,30.43%,10
