Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5225058885,drikli91,0,171.85,1B Jake Burger 2B Vaughn Grissom 3B Brady House C Moises Ballesteros OF Mike Trout OF Yordan Alvarez OF Wyatt Langford P Jacob deGrom P Grayson Rodriguez SS Zach Neto,,Yordan Alvarez,OF,78.26%,9
2,5225028872,johnbrock636,0,160.35,1B Jake Burger 2B Vaughn Grissom 3B Isaac Paredes C Moises Ballesteros OF Mike Trout OF Yordan Alvarez OF Daulton Varsho P Jacob deGrom P Andrew Alvarez SS Zach Neto,,Jose Altuve,2B,73.91%,0
3,5225000628,Ozarkian,0,156.35,1B Nolan Schanuel 2B Jose Altuve 3B Vaughn Grissom C Moises Ballesteros OF Mike Trout OF Yordan Alvarez OF Daulton Varsho P Jacob deGrom P Andrew Alvarez SS Zach Neto,,Jacob deGrom,P,69.57%,36.3
4,5225023013,Gonzo5952,0,145.35,1B Nolan Schanuel 2B Jose Altuve 3B Isaac Paredes C Moises Ballesteros OF Mike Trout OF Yordan Alvarez OF Daulton Varsho P Jacob deGrom P Andrew Alvarez SS Zach Neto,,Mike Trout,OF,60.87%,8
5,5225023147,MistaChubbz,0,138.35,1B LaMonte Wade Jr. 2B Jose Altuve 3B Isaac Paredes C Moises Ballesteros OF Mike Trout OF Brandon Nimmo OF Yordan Alvarez P Jacob deGrom P Andrew Alvarez SS Zach Neto,,Peter Lambert,P,60.87%,-9.75
6,5225022211,LFDheadhunter,0,133.35,1B Jake Burger 2B Jose Altuve 3B Ezequiel Duran C Keibert Ruiz OF Yordan Alvarez OF Daulton Varsho OF Cam Smith P Jacob deGrom P Andrew Alvarez SS Zach Neto,,Isaac Paredes,3B,56.52%,8
7,5225034953,fheimes,0,126.35,1B Nolan Schanuel 2B Jose Altuve 3B Cody Freeman C Christian Vazquez OF Mike Trout OF Yordan Alvarez OF Wyatt Langford P Jacob deGrom P Andrew Alvarez SS Zach Neto,,Andrew Alvarez,P,56.52%,15.05
8,5225026236,bleeski,0,118.6,1B Andres Chaparro 2B Vaughn Grissom 3B Brady House C Keibert Ruiz OF Mike Trout OF Daylen Lile OF Dylan Crews P Grayson Rodriguez P Andrew Alvarez SS Zach Neto,,Daulton Varsho,OF,47.83%,7
9,5224961854,Chili77,0,106.35,1B LaMonte Wade Jr. 2B Jose Altuve 3B Isaac Paredes C Danny Jansen OF Mike Trout OF Yordan Alvarez OF Daulton Varsho P Jacob deGrom P Andrew Alvarez SS Corey Seager,,Corey Seager,SS,39.13%,19
10,5225020952,andybear45,0,95.3,1B Andres Chaparro 2B Jose Altuve 3B Isaac Paredes C Moises Ballesteros OF Mike Trout OF Yordan Alvarez OF Wyatt Langford P Peter Lambert P Andrew Alvarez SS Zach Neto,,Zach Neto,SS,39.13%,42
11,5225050027,Bussa5,0,92.55,1B LaMonte Wade Jr. 2B Jose Altuve 3B Isaac Paredes C Christian Vazquez OF Yordan Alvarez OF Wade Meckler OF Wyatt Langford P Jacob deGrom P Peter Lambert SS Corey Seager,,Jake Burger,1B,34.78%,0
12,5225045616,neversummer,0,84.55,1B Nolan Schanuel 2B Jose Altuve 3B Isaac Paredes C Keibert Ruiz OF Mike Trout OF Brandon Nimmo OF Wade Meckler P Jacob deGrom P Peter Lambert SS Ezequiel Duran,,Christian Vazquez,C,30.43%,3
13,5225017864,charlesydr,0,80.8,1B Jake Burger 2B Jose Altuve 3B Isaac Paredes C Moises Ballesteros OF Mike Trout OF Yordan Alvarez OF Daylen Lile P Peter Lambert P Grayson Rodriguez SS Ezequiel Duran,,Moises Ballesteros,C,30.43%,16
14,5225037215,KILLANADZ24,0,80.55,1B Abimelec Ortiz 2B Jose Tena 3B Isaac Paredes C Christian Vazquez OF Mike Trout OF Brandon Nimmo OF Yordan Alvarez P Jacob deGrom P Peter Lambert SS Corey Seager,,Wyatt Langford,OF,30.43%,7
15,5224969293,newulmspeedy,0,75.55,1B Nolan Schanuel 2B Jose Altuve 3B Isaac Paredes C Christian Vazquez OF Mike Trout OF Brandon Nimmo OF Wyatt Langford P Jacob deGrom P Peter Lambert SS Corey Seager,,Brandon Nimmo,OF,21.74%,0
16,5224955429,tigolebitties91,0,73.55,1B Jake Burger 2B Jose Altuve 3B Cody Freeman C Christian Vazquez OF Yordan Alvarez OF Daulton Varsho OF Wyatt Langford P Jacob deGrom P Peter Lambert SS Corey Seager,,LaMonte Wade Jr.,1B,21.74%,4
16,5225034057,Vonny13,0,73.55,1B Jake Burger 2B Jose Altuve 3B Isaac Paredes C Danny Jansen OF LaMonte Wade Jr. OF Yordan Alvarez OF Daulton Varsho P Jacob deGrom P Peter Lambert SS Corey Seager,,Keibert Ruiz,C,21.74%,0
18,5224990230,L053R666,0,64.55,1B Jake Burger 2B Justin Foscue 3B Cody Freeman C Danny Jansen OF Taylor Trammell OF Daulton Varsho OF Cam Smith P Jacob deGrom P Peter Lambert SS Corey Seager,,Brady House,3B,21.74%,7
19,5224986544,SmokinJoe42069,0,59.3,1B Abimelec Ortiz 2B Jose Altuve 3B Isaac Paredes C Christian Vazquez OF Mike Trout OF Yordan Alvarez OF Wyatt Langford P Peter Lambert P Andrew Alvarez SS Corey Seager,,Nolan Schanuel,1B,21.74%,4
20,5225020695,RustyBGood,0,57.55,1B Jake Burger 2B Jose Altuve 3B Isaac Paredes C Danny Jansen OF Brandon Nimmo OF LaMonte Wade Jr. OF Taylor Trammell P Jacob deGrom P Peter Lambert SS Corey Seager,,Danny Jansen,C,17.39%,0
21,5225042991,Elwaysarmy,0,55.3,1B Andres Chaparro 2B Jose Altuve 3B Brady House C Christian Vazquez OF Yordan Alvarez OF Daulton Varsho OF Cam Smith P Peter Lambert P Andrew Alvarez SS Ezequiel Duran,,Ezequiel Duran,3B,17.39%,22
