Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5224362150,JcClark18,0,137.325,CPT Grayson Rodriguez UTIL Yordan Alvarez UTIL Zach Neto UTIL Vaughn Grissom UTIL Josh Lowe UTIL Adam Frazier,,Yordan Alvarez,UTIL,42.00%,9
2,5225058641,boyblue09,0,129.55,CPT Zach Neto UTIL Grayson Rodriguez UTIL Yordan Alvarez UTIL Nolan Schanuel UTIL Moises Ballesteros UTIL Josh Lowe,,Peter Lambert,CPT,42.00%,-14.62
3,5224766345,aramisj22,0,119.55,CPT Mike Trout UTIL Grayson Rodriguez UTIL Zach Neto UTIL Vaughn Grissom UTIL Wade Meckler UTIL Christian Vazquez,,Christian Vazquez,UTIL,38.00%,3
4,5225022761,deathmetalbob,0,109.575,CPT Grayson Rodriguez UTIL Peter Lambert UTIL Zach Neto UTIL LaMonte Wade Jr. UTIL Moises Ballesteros UTIL Adam Frazier,,Isaac Paredes,UTIL,38.00%,8
5,5224411933,fan21,0,107.8,CPT Zach Neto UTIL Peter Lambert UTIL Grayson Rodriguez UTIL Wade Meckler UTIL LaMonte Wade Jr. UTIL Tyler Heineman,,LaMonte Wade Jr.,UTIL,34.00%,4
6,5225053655,johnbrock636,0,104.5,CPT Daulton Varsho UTIL Yordan Alvarez UTIL Zach Neto UTIL Isaac Paredes UTIL Vaughn Grissom UTIL Moises Ballesteros,,Josh Lowe,UTIL,32.00%,10
7,5224922828,grantgoupil,0,100.575,CPT Grayson Rodriguez UTIL Peter Lambert UTIL Zach Neto UTIL Nolan Schanuel UTIL Moises Ballesteros UTIL Tyler Heineman,,Moises Ballesteros,UTIL,32.00%,16
8,5224629118,Celticsnc,0,97.55,CPT Moises Ballesteros UTIL Grayson Rodriguez UTIL Yordan Alvarez UTIL Mike Trout UTIL Vaughn Grissom UTIL Josh Lowe,,Peter Lambert,UTIL,30.00%,-9.75
9,5224635904,Rangers72,0,91,CPT Nolan Schanuel UTIL Yordan Alvarez UTIL Mike Trout UTIL Zach Neto UTIL Wade Meckler UTIL Josh Lowe,,Cam Smith,UTIL,26.00%,2
10,5225054956,epraiders,0,85.8,CPT Taylor Trammell UTIL Peter Lambert UTIL Grayson Rodriguez UTIL Zach Neto UTIL Moises Ballesteros UTIL Josh Lowe,,Zach Neto,UTIL,26.00%,42
11,5225055801,cwh2638,0,82.5,CPT Yordan Alvarez UTIL Mike Trout UTIL Zach Neto UTIL Jose Altuve UTIL Christian Vazquez UTIL Adam Frazier,,Mike Trout,UTIL,24.00%,8
12,5224839773,corruption79,0,81.75,CPT Yordan Alvarez UTIL Peter Lambert UTIL Zach Neto UTIL LaMonte Wade Jr. UTIL Moises Ballesteros UTIL Adam Frazier,,Adam Frazier,UTIL,24.00%,16
13,5224645298,mrclean913,0,81.575,CPT Grayson Rodriguez UTIL Peter Lambert UTIL Mike Trout UTIL Vaughn Grissom UTIL Adam Frazier UTIL Tyler Heineman,,Wade Meckler,UTIL,22.00%,16
14,5224861757,calnuss,0,80,CPT Cam Smith UTIL Yordan Alvarez UTIL Mike Trout UTIL Zach Neto UTIL Isaac Paredes UTIL Josh Lowe,,Grayson Rodriguez,UTIL,20.00%,27.55
15,5225065054,AJfinch,0,77,CPT Josh Lowe UTIL Yordan Alvarez UTIL Mike Trout UTIL Zach Neto UTIL Jose Altuve UTIL Christian Vazquez,,Daulton Varsho,UTIL,20.00%,7
16,5225061649,haitiankid79,0,72.5,CPT Yordan Alvarez UTIL Mike Trout UTIL Zach Neto UTIL Cam Smith UTIL LaMonte Wade Jr. UTIL Christian Vazquez,,Nolan Schanuel,UTIL,20.00%,4
17,5224593022,howardwi,0,69.575,CPT Grayson Rodriguez UTIL Peter Lambert UTIL Yordan Alvarez UTIL Moises Ballesteros UTIL Josh Lowe UTIL Christian Vazquez,,Yordan Alvarez,CPT,18.00%,13.5
18,5225068340,doubleday123,0,58.75,CPT Yordan Alvarez UTIL Peter Lambert UTIL Daulton Varsho UTIL Wade Meckler UTIL Moises Ballesteros UTIL Adam Frazier,,Vaughn Grissom,UTIL,14.00%,19
19,5225068125,mallemang,0,54.5,CPT Yordan Alvarez UTIL Mike Trout UTIL Jose Altuve UTIL Daulton Varsho UTIL Josh Lowe UTIL Adam Frazier,,Tyler Heineman,UTIL,14.00%,7
20,5225047102,Rams_Fan_1,0,48.925,CPT Peter Lambert UTIL Grayson Rodriguez UTIL Isaac Paredes UTIL Cam Smith UTIL Josh Lowe UTIL Adam Frazier,,Jose Altuve,UTIL,14.00%,0
21,5224771134,mrmoz48,0,48.375,CPT Peter Lambert UTIL Zach Neto UTIL Taylor Trammell UTIL Wade Meckler UTIL Cam Smith UTIL Christian Vazquez,,Taylor Trammell,UTIL,14.00%,0
22,5225053834,davidlobo4,0,46.75,CPT Yordan Alvarez UTIL Peter Lambert UTIL Vaughn Grissom UTIL Cam Smith UTIL Moises Ballesteros UTIL Nick Allen,,Nick Allen,UTIL,12.00%,6
23,5224912488,taildawg78,0,44.925,CPT Peter Lambert UTIL Grayson Rodriguez UTIL Wade Meckler UTIL Cam Smith UTIL LaMonte Wade Jr. UTIL Josh Lowe,,Jose Altuve,CPT,10.00%,0
24,5224963709,proone,0,44,CPT Jose Altuve UTIL Yordan Alvarez UTIL Isaac Paredes UTIL Daulton Varsho UTIL Wade Meckler UTIL LaMonte Wade Jr.,,Grayson Rodriguez,CPT,10.00%,41.33
25,5224875922,skibumb124,0,43.925,CPT Peter Lambert UTIL Grayson Rodriguez UTIL Isaac Paredes UTIL Nolan Schanuel UTIL Christian Vazquez UTIL Adam Frazier,,Zach Neto,CPT,4.00%,63
26,5224932546,wontgohome,0,41.75,CPT Yordan Alvarez UTIL Peter Lambert UTIL Isaac Paredes UTIL Daulton Varsho UTIL Adam Frazier UTIL Tyler Heineman,,Daulton Varsho,CPT,4.00%,10.5
27,5225034999,Kinghunter069,0,39.925,CPT Peter Lambert UTIL Grayson Rodriguez UTIL Nolan Schanuel UTIL LaMonte Wade Jr. UTIL Moises Ballesteros UTIL Christian Vazquez,,Moises Ballesteros,CPT,2.00%,24
28,5224954405,nathanpento,0,38.375,CPT Peter Lambert UTIL Yordan Alvarez UTIL Isaac Paredes UTIL LaMonte Wade Jr. UTIL Moises Ballesteros UTIL Adam Frazier,,Nolan Schanuel,CPT,2.00%,6
29,5224833575,chibear85,0,36.75,CPT Yordan Alvarez UTIL Peter Lambert UTIL Nolan Schanuel UTIL Yainer Diaz UTIL Moises Ballesteros UTIL Josh Lowe,,Mike Trout,CPT,2.00%,12
30,5225015398,Darkmen715,0,36.375,CPT Peter Lambert UTIL Isaac Paredes UTIL Vaughn Grissom UTIL Nolan Schanuel UTIL LaMonte Wade Jr. UTIL Moises Ballesteros,,Yainer Diaz,UTIL,2.00%,3
31,5225062495,Jkayi10,0,34.25,CPT Jose Altuve UTIL Peter Lambert UTIL Isaac Paredes UTIL Nolan Schanuel UTIL Wade Meckler UTIL Moises Ballesteros,,Cam Smith,CPT,2.00%,3
32,5225068121,josephje,0,33.925,CPT Peter Lambert UTIL Grayson Rodriguez UTIL Isaac Paredes UTIL LaMonte Wade Jr. UTIL Nick Allen UTIL Christian Vazquez,,Taylor Trammell,CPT,2.00%,0
33,5224490072,whoisjohngalt420,0,31,CPT Jose Altuve UTIL Yordan Alvarez UTIL Isaac Paredes UTIL Daulton Varsho UTIL Nolan Schanuel UTIL Christian Vazquez,,Josh Lowe,CPT,2.00%,15
34,5225017394,bleeski,0,27,CPT Jose Altuve UTIL Mike Trout UTIL Isaac Paredes UTIL Daulton Varsho UTIL Taylor Trammell UTIL LaMonte Wade Jr.,,Blake Weiman,UTIL,2.00%,6.7
35,5225035298,soloboxeo,0,26.75,CPT Daulton Varsho UTIL Peter Lambert UTIL Yordan Alvarez UTIL Mike Trout UTIL Nick Allen UTIL Christian Vazquez,,,
36,5225035175,BossPx32,0,26.375,CPT Peter Lambert UTIL Jose Altuve UTIL Isaac Paredes UTIL Daulton Varsho UTIL Moises Ballesteros UTIL Josh Lowe,,,
37,5224880446,KristianFTM,0,22.375,CPT Peter Lambert UTIL Isaac Paredes UTIL Daulton Varsho UTIL Taylor Trammell UTIL Wade Meckler UTIL Nick Allen,,,
38,5225065827,adamacq,0,21.375,CPT Peter Lambert UTIL Yordan Alvarez UTIL Isaac Paredes UTIL Taylor Trammell UTIL Christian Vazquez UTIL Adam Frazier,,,
39,5225032132,okelly36,0,19.75,CPT Yordan Alvarez UTIL Peter Lambert UTIL Taylor Trammell UTIL Cam Smith UTIL LaMonte Wade Jr. UTIL Josh Lowe,,,
40,5224926798,sparky162,0,19.375,CPT Peter Lambert UTIL Yordan Alvarez UTIL Wade Meckler UTIL Cam Smith UTIL LaMonte Wade Jr. UTIL Christian Vazquez,,,
40,5225060889,crf_333,0,19.375,CPT Peter Lambert UTIL Yordan Alvarez UTIL Isaac Paredes UTIL LaMonte Wade Jr. UTIL Josh Lowe UTIL Christian Vazquez,,,
42,5223811110,amiezin,0,19.25,CPT Jose Altuve UTIL Peter Lambert UTIL Mike Trout UTIL Wade Meckler UTIL Cam Smith UTIL Christian Vazquez,,,
43,5225016168,shell7711,0,17.375,CPT Peter Lambert UTIL Yordan Alvarez UTIL Isaac Paredes UTIL Cam Smith UTIL Josh Lowe UTIL Christian Vazquez,,,
43,5225056261,JohnZaps,0,17.375,CPT Peter Lambert UTIL Yordan Alvarez UTIL Isaac Paredes UTIL Cam Smith UTIL Josh Lowe UTIL Christian Vazquez,,,
45,5225065587,FlairFlyers,0,14.375,CPT Peter Lambert UTIL Yordan Alvarez UTIL Daulton Varsho UTIL Cam Smith UTIL LaMonte Wade Jr. UTIL Tyler Heineman,,,
46,5225056623,GuitarBet1,0,12.375,CPT Peter Lambert UTIL Jose Altuve UTIL Daulton Varsho UTIL Taylor Trammell UTIL LaMonte Wade Jr. UTIL Moises Ballesteros,,,
47,5225055289,ongbok,0,11.375,CPT Peter Lambert UTIL Mike Trout UTIL Jose Altuve UTIL Isaac Paredes UTIL Christian Vazquez UTIL Tyler Heineman,,,
