Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5224795906,swier162,0,188.8,1B Nolan Schanuel 2B Jazz Chisholm Jr. 3B Vaughn Grissom C Tyler Heineman OF Mike Trout OF Wyatt Langford OF Spencer Jones P Gerrit Cole P Jacob deGrom SS Zach Neto,,Jacob deGrom,P,59.57%,36.3
2,5224864208,petemigs,0,171.8,1B Nolan Schanuel 2B Cody Freeman 3B Isaac Paredes C Ben Rice OF Mike Trout OF Heliot Ramos OF Spencer Jones P Gerrit Cole P Jacob deGrom SS Zach Neto,,Yordan Alvarez,OF,51.06%,9
3,5224889395,CLTGoBlue,0,152.8,1B Jake Burger 2B Adam Frazier 3B Ezequiel Duran C Danny Jansen OF Mike Trout OF Wyatt Langford OF Wade Meckler P Gerrit Cole P Jacob deGrom SS Corey Seager,,Gerrit Cole,P,48.94%,28.5
4,5224978447,FantanaXJ,0,145.8,1B Nolan Schanuel 2B Jose Altuve 3B Isaac Paredes C Christian Vazquez OF Yordan Alvarez OF Trent Grisham OF Josh Lowe P Gerrit Cole P Jacob deGrom SS Zach Neto,,Peter Lambert,P,46.81%,-9.75
5,5224960700,sasmallen,0,140.35,1B Nolan Schanuel 2B Jazz Chisholm Jr. 3B Isaac Paredes C Christian Vazquez OF Yordan Alvarez OF Mike Trout OF Trent Grisham P Jacob deGrom P Andrew Alvarez SS Zach Neto,,Wyatt Langford,OF,40.43%,7
6,5224612141,Elwaysarmy,0,140.25,1B Abimelec Ortiz 2B Jose Tena 3B Vaughn Grissom C Moises Ballesteros OF Yordan Alvarez OF Mike Trout OF Daylen Lile P Gerrit Cole P Kyle Bradish SS Zach Neto,,Isaac Paredes,3B,38.30%,8
7,5224803997,hoosierpack,0,139.8,1B Jake Burger 2B Justin Foscue 3B Isaac Paredes C Austin Wells OF Wyatt Langford OF Trent Grisham OF Brandon Nimmo P Gerrit Cole P Jacob deGrom SS Zach Neto,,Jake Burger,1B,34.04%,0
8,5224498888,snellman,0,137.05,1B Nolan Schanuel 2B Jazz Chisholm Jr. 3B Isaac Paredes C Austin Wells OF Yordan Alvarez OF Trent Grisham OF Heliot Ramos P Jacob deGrom P Kyle Bradish SS Zach Neto,,Daulton Varsho,OF,29.79%,7
9,5224919626,dheck500,0,136.8,1B Abimelec Ortiz 2B Adam Frazier 3B Ezequiel Duran C Danny Jansen OF Mike Trout OF Wyatt Langford OF Daylen Lile P Gerrit Cole P Jacob deGrom SS Corey Seager,,Corey Seager,SS,27.66%,19
10,5224206148,stock2mail,0,135.25,1B Jake Burger 2B Justin Foscue 3B Ezequiel Duran C Danny Jansen OF Mike Trout OF Brandon Nimmo OF Wade Meckler P Gerrit Cole P Kyle Bradish SS Zach Neto,,Jose Altuve,2B,27.66%,0
11,5224887305,Chadg20,0,132.05,1B Pete Alonso 2B Jackson Holliday 3B Christian Encarnacion-Strand C Samuel Basallo OF Daulton Varsho OF Wade Meckler OF Dylan Beavers P Jacob deGrom P Kyle Bradish SS Zach Neto,,Mike Trout,OF,25.53%,8
12,5224874829,allpoints03,0,130.85,1B Luis Garcia Jr. 2B Jose Altuve 3B Ezequiel Duran C Yainer Diaz OF Mike Trout OF Trent Grisham OF Heliot Ramos P Jacob deGrom P Grayson Rodriguez SS George Lombard Jr.,,Zach Neto,SS,25.53%,42
13,5224807572,gatorrick,0,127.8,1B Jake Burger 2B Justin Foscue 3B Ezequiel Duran C Ben Rice OF Wyatt Langford OF Daulton Varsho OF LaMonte Wade Jr. P Gerrit Cole P Jacob deGrom SS Nick Allen,,Ezequiel Duran,3B,23.40%,22
13,5224953322,hallfreddy,0,127.8,1B Jake Burger 2B Jose Altuve 3B Isaac Paredes C Moises Ballesteros OF Yordan Alvarez OF Daulton Varsho OF LaMonte Wade Jr. P Gerrit Cole P Jacob deGrom SS Corey Seager,,Trent Grisham,OF,23.40%,5
15,5224891436,bleeski,0,122.05,1B Jake Burger 2B Vaughn Grissom 3B Brady House C Ben Rice OF Wyatt Langford OF Trent Grisham OF Brandon Nimmo P Gerrit Cole P Grayson Rodriguez SS Corey Seager,,Kyle Bradish,P,21.28%,10.75
16,5224948101,Doc_Holliday1851,0,120.05,1B Nolan Schanuel 2B Jose Altuve 3B Isaac Paredes C Christian Vazquez OF Yordan Alvarez OF Brandon Nimmo OF Daulton Varsho P Jacob deGrom P Kyle Bradish SS Zach Neto,,Ben Rice,C,21.28%,9
