Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5224645301,mrclean913,0,127.33,CPT Grayson Rodriguez UTIL Mike Trout UTIL Zach Neto UTIL Wade Meckler UTIL LaMonte Wade Jr. UTIL Moises Ballesteros,,Peter Lambert,UTIL,65.22%,-9.75
2,5225024586,Darkmen715,0,117.33,CPT Grayson Rodriguez UTIL Mike Trout UTIL Zach Neto UTIL Jose Altuve UTIL Moises Ballesteros UTIL Josh Lowe,,Yordan Alvarez,UTIL,56.52%,9
3,5224880515,KristianFTM,0,106.33,CPT Grayson Rodriguez UTIL Yordan Alvarez UTIL Mike Trout UTIL Wade Meckler UTIL Moises Ballesteros UTIL Adam Frazier,,Grayson Rodriguez,UTIL,47.83%,27.55
4,5225061233,johnbrock636,0,104.5,CPT Daulton Varsho UTIL Yordan Alvarez UTIL Zach Neto UTIL Isaac Paredes UTIL Vaughn Grissom UTIL Moises Ballesteros,,Mike Trout,UTIL,43.48%,8
5,5224915837,grantgoupil,0,81.58,CPT Grayson Rodriguez UTIL Peter Lambert UTIL Mike Trout UTIL Wade Meckler UTIL Josh Lowe UTIL Adam Frazier,,Josh Lowe,UTIL,39.13%,10
6,5225014188,deathmetalbob,0,72.58,CPT Grayson Rodriguez UTIL Peter Lambert UTIL Mike Trout UTIL Wade Meckler UTIL Josh Lowe UTIL Tyler Heineman,,Christian Vazquez,UTIL,34.78%,3
7,5224771021,mrmoz48,0,69.58,CPT Grayson Rodriguez UTIL Peter Lambert UTIL Yordan Alvarez UTIL Moises Ballesteros UTIL Josh Lowe UTIL Christian Vazquez,,Jose Altuve,UTIL,30.43%,0
8,5224913378,patton22,0,65.58,CPT Grayson Rodriguez UTIL Peter Lambert UTIL Nolan Schanuel UTIL Wade Meckler UTIL LaMonte Wade Jr. UTIL Josh Lowe,,Isaac Paredes,UTIL,30.43%,8
9,5225055650,KRISTIAN0007,0,47.3,CPT Christian Vazquez UTIL Peter Lambert UTIL Grayson Rodriguez UTIL Yordan Alvarez UTIL Jose Altuve UTIL Adam Frazier,,Wade Meckler,UTIL,30.43%,16
10,5225017442,bleeski,0,44.5,CPT Yordan Alvarez UTIL Jose Altuve UTIL Isaac Paredes UTIL Daulton Varsho UTIL Taylor Trammell UTIL Adam Frazier,,LaMonte Wade Jr.,UTIL,30.43%,4
11,5224629115,Celticsnc,0,43.93,CPT Peter Lambert UTIL Grayson Rodriguez UTIL Yordan Alvarez UTIL Nick Allen UTIL Adam Frazier UTIL Josh Hader,,Cam Smith,UTIL,26.09%,2
12,5224751284,allisonwilson,0,41.5,CPT Christian Vazquez UTIL Yordan Alvarez UTIL Mike Trout UTIL Isaac Paredes UTIL Cam Smith UTIL Josh Lowe,,Moises Ballesteros,UTIL,26.09%,16
13,5224395028,RFinch_Kings,0,34,CPT Mike Trout UTIL Christian Walker UTIL Isaac Paredes UTIL Daulton Varsho UTIL Nolan Schanuel UTIL Yainer Diaz,,Nick Allen,UTIL,26.09%,6
14,5225061186,btrish,0,33.5,CPT Yordan Alvarez UTIL Mike Trout UTIL Jose Altuve UTIL Taylor Trammell UTIL Cam Smith UTIL Josh Lowe,,Adam Frazier,UTIL,26.09%,16
15,5224993347,L053R666,0,31.93,CPT Peter Lambert UTIL Grayson Rodriguez UTIL Daulton Varsho UTIL Cam Smith UTIL LaMonte Wade Jr. UTIL Nick Allen,,Daulton Varsho,UTIL,21.74%,7
16,5224490075,whoisjohngalt420,0,28.93,CPT Peter Lambert UTIL Grayson Rodriguez UTIL Daulton Varsho UTIL Cam Smith UTIL LaMonte Wade Jr. UTIL Christian Vazquez,,Taylor Trammell,UTIL,17.39%,0
17,5224353187,JcClark18,0,28.38,CPT Peter Lambert UTIL Yordan Alvarez UTIL Isaac Paredes UTIL LaMonte Wade Jr. UTIL Moises Ballesteros UTIL Nick Allen,,Zach Neto,UTIL,13.04%,42
18,5224440709,Tburke34,0,26.38,CPT Peter Lambert UTIL Yordan Alvarez UTIL Taylor Trammell UTIL Wade Meckler UTIL Josh Lowe UTIL Nick Allen,,Nolan Schanuel,UTIL,8.70%,4
19,5224928991,sparky162,0,19.38,CPT Peter Lambert UTIL Yordan Alvarez UTIL Wade Meckler UTIL Cam Smith UTIL LaMonte Wade Jr. UTIL Christian Vazquez,,Tyler Heineman,UTIL,8.70%,7
19,5225053074,crf_333,0,19.38,CPT Peter Lambert UTIL Yordan Alvarez UTIL Isaac Paredes UTIL LaMonte Wade Jr. UTIL Josh Lowe UTIL Christian Vazquez,,Christian Walker,UTIL,4.35%,0
21,5225015184,kelvin987,0,18.38,CPT Peter Lambert UTIL Yordan Alvarez UTIL Jose Altuve UTIL Cam Smith UTIL Nick Allen UTIL Adam Frazier,,Vaughn Grissom,UTIL,4.35%,19
22,5225055297,ongbok,0,11.38,CPT Peter Lambert UTIL Mike Trout UTIL Jose Altuve UTIL Isaac Paredes UTIL Christian Vazquez UTIL Tyler Heineman,,Yainer Diaz,UTIL,4.35%,3
23,5224866019,zonaque,0,2.38,CPT Peter Lambert UTIL Mike Trout UTIL Jose Altuve UTIL Taylor Trammell UTIL Nick Allen UTIL Christian Vazquez,,Josh Hader,UTIL,4.35%,0
