Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5224489690,mwear,0,179.9,1B Alec Burleson 2B JJ Wetherholt 3B Kazuma Okamoto C Alejandro Kirk OF Jordan Walker OF George Springer OF Daz Cameron P Gavin Williams P Shane Bieber SS Bobby Witt Jr.,,Gavin Williams,P,70.50%,30.55
1,5224570518,fatboy788 (104/125),0,179.9,1B Sal Stewart 2B Michael Massey 3B Nick Loftin C Salvador Perez OF Jordan Walker OF JJ Bleday OF Isaac Collins P Gavin Williams P Shane Bieber SS Bobby Witt Jr.,,Ian Seymour,P,38.67%,17.05
1,5224597175,My_sons (25/50),0,179.9,1B Alec Burleson 2B JJ Wetherholt 3B Kazuma Okamoto C Alejandro Kirk OF Jordan Walker OF George Springer OF Daz Cameron P Gavin Williams P Shane Bieber SS Bobby Witt Jr.,,Elly De La Cruz,SS,24.88%,14
4,5224633729,mrclean913 (25/60),0,178.9,1B Alec Burleson 2B JJ Wetherholt 3B Kazuma Okamoto C Ivan Herrera OF Jordan Walker OF Nathan Church OF Daz Cameron P Gavin Williams P Shane Bieber SS Bobby Witt Jr.,,Alec Burleson,1B,24.62%,9
5,5224507584,erik.haymon (101/115),0,175.9,1B Sal Stewart 2B Matt McLain 3B David Hamilton C Salvador Perez OF Jake Bauers OF Christian Yelich OF Garrett Mitchell P Gavin Williams P Shane Bieber SS Elly De La Cruz,,JJ Wetherholt,2B,23.77%,11
6,5224368967,raxman190 (96/150),0,172.9,1B Alec Burleson 2B Michael Massey 3B Nick Loftin C Salvador Perez OF Jordan Walker OF Joshua Baez OF Isaac Collins P Gavin Williams P Shane Bieber SS Bobby Witt Jr.,,Bobby Witt Jr.,SS,22.96%,23
7,5224338118,IronM1ke53 (71/150),0,168.65,1B Sal Stewart 2B Matt McLain 3B Kazuma Okamoto C Tyler Stephenson OF Jordan Walker OF JJ Bleday OF George Springer P Gavin Williams P Grant Holmes SS Elly De La Cruz,,Robert Gasser,P,21.66%,2.85
8,5224575548,stupacjmu (139/150),0,167.55,1B Alec Burleson 2B Michael Massey 3B Nick Loftin C Salvador Perez OF Jordan Walker OF Isaac Collins OF Daz Cameron P Gavin Williams P Michael McGreevy SS Bobby Witt Jr.,,Joshua Baez,OF,21.33%,6
9,5224585833,berzaj23 (124/150),0,166.9,1B Alec Burleson 2B JJ Wetherholt 3B Nick Loftin C Ivan Herrera OF Jordan Walker OF Joshua Baez OF Isaac Collins P Gavin Williams P Shane Bieber SS Bobby Witt Jr.,,Ivan Herrera,C,18.38%,11
10,5224605684,mrw25 (150/150),0,166.65,1B Alec Burleson 2B JJ Wetherholt 3B Austin Riley C Ivan Herrera OF Jordan Walker OF Joshua Baez OF Daz Cameron P Gavin Williams P Grant Holmes SS Bobby Witt Jr.,,Ronald Acuna Jr.,OF,17.57%,0
