Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5215084920,Celticsnc,0,73.63,CPT Ryan Weathers UTIL Randy Arozarena UTIL Luis Garcia Jr. UTIL Trent Grisham UTIL Ryan McMahon UTIL Austin Wells,,Ryan Weathers,UTIL,69.57%,15.75
2,5215446211,DUI-Guy,0,70.03,CPT Bryan Woo UTIL Ryan Weathers UTIL Luis Garcia Jr. UTIL Weston Wilson UTIL Ryan McMahon UTIL Austin Wells,,Ryan McMahon,UTIL,52.17%,9
3,5215619250,118JLK,0,63.13,CPT Ryan Weathers UTIL Bryan Woo UTIL Julio Rodriguez UTIL Spencer Jones UTIL Ryan McMahon UTIL David Bednar,,Bryan Woo,UTIL,47.83%,18.85
4,5215460792,josephje,0,61.35,CPT Dominic Canzone UTIL Bryan Woo UTIL Randy Arozarena UTIL Luis Garcia Jr. UTIL Taylor Ward UTIL Ryan McMahon,,Julio Rodriguez,UTIL,47.83%,2
5,5215130758,wittwerjoe,0,60.03,CPT Bryan Woo UTIL Ryan Weathers UTIL Taylor Ward UTIL Dominic Canzone UTIL Weston Wilson UTIL Ryan McMahon,,Taylor Ward,UTIL,43.48%,0
6,5215273566,jazzyj0619,0,59.48,CPT Ryan Weathers UTIL Bryan Woo UTIL Ben Rice UTIL George Lombard Jr. UTIL Ryan McMahon UTIL Austin Wells,,Austin Wells,UTIL,43.48%,3
7,5215076434,ulbreaker,0,58.03,CPT Bryan Woo UTIL Ryan Weathers UTIL Julio Rodriguez UTIL Taylor Ward UTIL Ryan McMahon UTIL Austin Wells,,Luis Garcia Jr.,UTIL,30.43%,12
7,5215623207,Handcuff2006,0,58.03,CPT Bryan Woo UTIL Ryan Weathers UTIL Julio Rodriguez UTIL Taylor Ward UTIL Ryan McMahon UTIL Austin Wells,,Ben Rice,UTIL,26.09%,2
9,5215584100,bleeski,0,56.28,CPT Bryan Woo UTIL Randy Arozarena UTIL Julio Rodriguez UTIL Taylor Ward UTIL Brendan Donovan UTIL Ryan McMahon,,Dominic Canzone,UTIL,26.09%,5
10,5215036754,Stree,0,55.63,CPT Ryan Weathers UTIL Luis Garcia Jr. UTIL Trent Grisham UTIL Dominic Canzone UTIL Cole Young UTIL Austin Wells,,Spencer Jones,UTIL,26.09%,4
11,5215049478,whoisjohngalt420,0,53.63,CPT Ryan Weathers UTIL Luis Garcia Jr. UTIL Jazz Chisholm Jr. UTIL Taylor Ward UTIL George Lombard Jr. UTIL Austin Wells,,Randy Arozarena,UTIL,21.74%,14
12,5215613014,DFSdegen,0,51.75,CPT Julio Rodriguez UTIL Ryan Weathers UTIL Jazz Chisholm Jr. UTIL Trent Grisham UTIL Cole Young UTIL Ryan McMahon,,Trent Grisham,UTIL,21.74%,12
13,5215554516,beccapatt,0,50.03,CPT Bryan Woo UTIL Ryan Weathers UTIL Taylor Ward UTIL Spencer Jones UTIL Colt Emerson UTIL Weston Wilson,,Cole Young,UTIL,21.74%,0
14,5215591442,JosephBX,0,48.48,CPT Ryan Weathers UTIL Bryan Woo UTIL Taylor Ward UTIL Cole Young UTIL Brendan Donovan UTIL Austin Wells,,George Lombard Jr.,UTIL,21.74%,3
15,5215525053,yaya0130,0,45.1,CPT George Lombard Jr. UTIL Ryan Weathers UTIL Bryan Woo UTIL Julio Rodriguez UTIL Cole Young UTIL Spencer Jones,,Weston Wilson,UTIL,13.04%,2
16,5215306050,corruption79,0,44,CPT Ben Rice UTIL Randy Arozarena UTIL Luis Garcia Jr. UTIL Julio Rodriguez UTIL Spencer Jones UTIL Ryan McMahon,,Jazz Chisholm Jr.,UTIL,8.70%,12
17,5215639501,KRISTIAN0007,0,40.63,CPT Ryan Weathers UTIL Trent Grisham UTIL Julio Rodriguez UTIL Taylor Ward UTIL Cole Young UTIL Austin Wells,,Brendan Donovan,UTIL,8.70%,3
18,5215557710,Darkmen715,0,40,CPT Julio Rodriguez UTIL Ben Rice UTIL Randy Arozarena UTIL Trent Grisham UTIL Cal Raleigh UTIL Ryan McMahon,,Heliot Ramos,UTIL,4.35%,0
19,5215111583,KristianFTM,0,37.63,CPT Ryan Weathers UTIL Ben Rice UTIL Heliot Ramos UTIL Dominic Canzone UTIL Spencer Jones UTIL Austin Wells,,Cal Raleigh,UTIL,4.35%,0
20,5215065690,KILLANADZ24,0,33.25,CPT George Lombard Jr. UTIL Ryan Weathers UTIL Ben Rice UTIL Julio Rodriguez UTIL Dominic Canzone UTIL Spencer Jones,,Colt Emerson,UTIL,4.35%,0
21,5215619997,InsideInfo,0,25,CPT Ben Rice UTIL Luis Garcia Jr. UTIL Julio Rodriguez UTIL Taylor Ward UTIL Dominic Canzone UTIL George Lombard Jr.,,David Bednar,UTIL,4.35%,5.65
22,5214979447,Rhombus87,0,0,,,,
22,5215604047,milomia1,0,0,,,,
