Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5215546152,cchuks,0,130.2,1B Nathaniel Lowe 2B Nico Hoerner 3B Alex Bregman C Carson Kelly OF Pete Crow-Armstrong OF Angel Martinez OF Jo Adell P Eury Perez P Tanner Bibee SS Otto Lopez,,Paul Skenes,P,65.22%,13.05
2,5215532912,MIKEMETAL,0,110.05,1B Michael Busch 2B Gleyber Torres 3B Alex Bregman C Carson Kelly OF Pete Crow-Armstrong OF Ian Happ OF Zach McKinstry P Eury Perez P Shota Imanaga SS Javier Baez,,Shota Imanaga,P,56.52%,8.3
3,5215477577,cw1tt,0,109.2,1B Andres Chaparro 2B Xavier Edwards 3B Brady House C Carson Kelly OF Pete Crow-Armstrong OF Dylan Crews OF Andrew Pinckney P Eury Perez P Tanner Bibee SS CJ Abrams,,Ian Happ,OF,52.17%,9
4,5215545297,ouroboros0,0,103.35,1B Andres Chaparro 2B Nasim Nunez 3B Jose Ramirez C Harry Ford OF Ian Happ OF Jo Adell OF Jacob Young P Paul Skenes P Shota Imanaga SS Kevin McGonigle,,Pete Crow-Armstrong,OF,47.83%,14
5,5215585669,djprymek,0,101.05,1B Nathaniel Lowe 2B Xavier Edwards 3B Javier Sanoja C Carson Kelly OF Pete Crow-Armstrong OF Seiya Suzuki OF Griffin Conine P Eury Perez P Shota Imanaga SS Dansby Swanson,,Michael Busch,1B,43.48%,0
6,5215520952,MrChowon23,0,100.8,1B Michael Busch 2B Nasim Nunez 3B Brady House C Harry Ford OF Pete Crow-Armstrong OF Ian Happ OF Michael Conforto P Paul Skenes P Eury Perez SS Jacob Gonzalez,,Carson Kelly,C,34.78%,7
7,5215478114,Swampdonkey018,0,99.35,1B Michael Busch 2B Nico Hoerner 3B Alex Bregman C Carson Kelly OF Ian Happ OF Chase DeLauter OF Jake Mangum P Paul Skenes P Shota Imanaga SS Brayan Rocchio,,Eury Perez,P,30.43%,30.75
8,5215498239,Mige1,0,99.2,1B Nathaniel Lowe 2B Xavier Edwards 3B Jose Ramirez C Joe Mack OF Chase DeLauter OF Angel Martinez OF Steven Kwan P Eury Perez P Tanner Bibee SS CJ Abrams,,Tanner Bibee,P,30.43%,7.45
9,5215474519,A_playa_named_gus,0,93.35,1B Andres Chaparro 2B Nasim Nunez 3B Brady House C Harry Ford OF Pete Crow-Armstrong OF Seiya Suzuki OF Ian Happ P Paul Skenes P Jake Irvin SS Dansby Swanson,,Jose Ramirez,3B,26.09%,4
10,5215575572,peterjpacheco,0,92.35,1B Michael Busch 2B Nico Hoerner 3B Brady House C Henry Davis OF Pete Crow-Armstrong OF Ian Happ OF Max Clark P Paul Skenes P Shota Imanaga SS Dansby Swanson,,Kevin McGonigle,3B,26.09%,16
11,5215491624,wittwerjoe,0,84.35,1B Michael Busch 2B Nico Hoerner 3B Jose Ramirez C Henry Davis OF Ian Happ OF Jake Mangum OF Steven Kwan P Paul Skenes P Shota Imanaga SS Kevin McGonigle,,Jake Mangum,OF,26.09%,0
12,5215553924,jaakko,0,83.45,1B Andres Chaparro 2B Gleyber Torres 3B Kevin McGonigle C Harry Ford OF Riley Greene OF Max Clark OF Zach McKinstry P Paul Skenes P Drew Anderson SS CJ Abrams,,Henry Davis,C,26.09%,3
13,5215566209,Extraqtt,0,79.05,1B Michael Busch 2B Xavier Edwards 3B Colt Keith C Carson Kelly OF Pete Crow-Armstrong OF Ian Happ OF Michael Conforto P Eury Perez P Shota Imanaga SS Otto Lopez,,Brandon Lowe,2B,21.74%,2
14,5215509818,NYC5788,0,78.35,1B Nathaniel Lowe 2B Brandon Lowe 3B Jose Ramirez C Henry Davis OF Seiya Suzuki OF Ian Happ OF Steven Kwan P Paul Skenes P Shota Imanaga SS Jacob Gonzalez,,Alex Bregman,3B,21.74%,23
15,5215571904,Celticsnc,0,77.35,1B Spencer Torkelson 2B Gleyber Torres 3B Colt Keith C Patrick Bailey OF Riley Greene OF Chase DeLauter OF Jake Mangum P Paul Skenes P Shota Imanaga SS Kevin McGonigle,,Gleyber Torres,2B,21.74%,5
16,5215537714,Bones1212,0,74.75,1B Michael Busch 2B Xavier Edwards 3B Javier Sanoja C Henry Davis OF Pete Crow-Armstrong OF Seiya Suzuki OF Ian Happ P Shota Imanaga P Tanner Bibee SS Dansby Swanson,,Nico Hoerner,2B,21.74%,19
17,5215505392,DicVec,0,74.35,1B Michael Busch 2B Brandon Lowe 3B Jose Ramirez C Henry Davis OF Ian Happ OF Chase DeLauter OF Steven Kwan P Paul Skenes P Shota Imanaga SS Jacob Gonzalez,,Dansby Swanson,SS,21.74%,6
18,5215585654,prymsu,0,72.35,1B Spencer Horwitz 2B Brandon Lowe 3B Brady House C Harry Ford OF Dylan Crews OF Jake Mangum OF Zach McKinstry P Paul Skenes P Jake Irvin SS CJ Abrams,,Xavier Edwards,2B,21.74%,3
19,5215462290,bleeski,0,71.35,1B Michael Busch 2B Nico Hoerner 3B Jose Ramirez C Henry Davis OF Riley Greene OF Ian Happ OF Max Clark P Paul Skenes P Shota Imanaga SS Dansby Swanson,,Harry Ford,C,21.74%,7
20,5215584875,Spizzwolf,0,67.75,1B Spencer Horwitz 2B Gleyber Torres 3B Alex Bregman C Carson Kelly OF Bryan Reynolds OF Dylan Crews OF Jake Mangum P Shota Imanaga P Tanner Bibee SS Otto Lopez,,Nathaniel Lowe,1B,21.74%,3
21,5215498685,whoisjohngalt420,0,62.5,1B Spencer Horwitz 2B Brandon Lowe 3B Alex Bregman C Carson Kelly OF Bryan Reynolds OF Esmerlyn Valdez OF Michael Conforto P Paul Skenes P Tanner Bibee SS Jacob Gonzalez,,Brady House,3B,21.74%,15
21,5215570913,Flipper9,0,62.5,1B Nathaniel Lowe 2B Brandon Lowe 3B Colt Keith C Patrick Bailey OF Pete Crow-Armstrong OF Jake Mangum OF Ronny Simon P Paul Skenes P Tanner Bibee SS Kevin McGonigle,,Jacob Gonzalez,SS,21.74%,3
23,5215539917,neversummer,0,56.35,1B Michael Busch 2B Gleyber Torres 3B Kevin McGonigle C Dillon Dingler OF Pete Crow-Armstrong OF Zach McKinstry OF Andrew Pinckney P Paul Skenes P Jake Irvin SS Jacob Gonzalez,,CJ Abrams,SS,17.39%,16
,,,,,,,Seiya Suzuki,OF,17.39%,21
,,,,,,,Chase DeLauter,OF,17.39%,20
,,,,,,,Steven Kwan,OF,17.39%,12
,,,,,,,Andres Chaparro,1B,17.39%,2
,,,,,,,Zach McKinstry,OF,17.39%,4
,,,,,,,Jake Irvin,P,13.04%,1.3
,,,,,,,Dylan Crews,OF,13.04%,14
,,,,,,,Riley Greene,OF,13.04%,4
,,,,,,,Otto Lopez,SS,13.04%,3
,,,,,,,Spencer Horwitz,1B,13.04%,0
,,,,,,,Max Clark,OF,13.04%,5
,,,,,,,Nasim Nunez,2B,13.04%,5
,,,,,,,Colt Keith,3B,13.04%,0
,,,,,,,Michael Conforto,OF,13.04%,4
,,,,,,,Bryan Reynolds,OF,8.70%,0
,,,,,,,Angel Martinez,OF,8.70%,3
,,,,,,,Jo Adell,OF,8.70%,20
,,,,,,,Javier Sanoja,3B,8.70%,3
,,,,,,,Patrick Bailey,C,8.70%,2
,,,,,,,Andrew Pinckney,OF,8.70%,0
,,,,,,,Drew Anderson,P,4.35%,11.4
,,,,,,,Dillon Dingler,C,4.35%,0
,,,,,,,Esmerlyn Valdez,OF,4.35%,3
,,,,,,,Spencer Torkelson,1B,4.35%,9
,,,,,,,Brayan Rocchio,SS,4.35%,0
,,,,,,,Griffin Conine,OF,4.35%,5
,,,,,,,Jacob Young,OF,4.35%,19
,,,,,,,Javier Baez,SS,4.35%,9
,,,,,,,Joe Mack,C,4.35%,0
,,,,,,,Ronny Simon,OF,4.35%,5
