Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5215109950,swier162 (2/2),0,140.95,1B Joc Pederson 2B Charles McAdoo 3B Yandy Diaz C Liam Hicks OF Cedric Mullins OF Chandler Simpson OF Brett Bateman P Dylan Cease P Blake Snell SS Taylor Walls,,Sean Burke,P,54.74%,27.95
2,5215531396,mrclean913 (1/2),0,135.25,1B Pete Alonso 2B Ketel Marte 3B Nolan Arenado C Gabriel Moreno OF Ryan Waldschmidt OF Tim Tawa OF Zack Gelof P Ryan Weathers P Brandon Young SS Gunnar Henderson,,Dylan Cease,P,44.21%,13.85
3,5215054304,tmoney88 (2/2),0,129.05,1B Shohei Ohtani 2B Jeff McNeil 3B Max Muncy C Ben Rortvedt OF Corbin Carroll OF Brandon Nimmo OF Alex Call P Blake Snell P Sean Burke SS Mookie Betts,,Jonathan Aranda,1B,32.63%,2
4,5215291942,Extraqtt (2/2),0,128.7,1B Jonathan Aranda 2B Richie Palacios 3B Yandy Diaz C Yohel Pozo OF Cedric Mullins OF Victor Mesa Jr. OF Tyler O'Neill P Ryan Weathers P Sean Burke SS Gunnar Henderson,,Chandler Simpson,OF,26.32%,8
5,5215556598,youngster201,0,127.6,1B Jonathan Aranda 2B Ketel Marte 3B Nolan Arenado C James McCann OF Mike Trout OF Cedric Mullins OF Victor Mesa Jr. P Cristopher Sanchez P Mitch Bratt SS Taylor Walls,,Hunter Brown,P,25.26%,8.45
6,5215083704,jokerdpo,0,127.4,1B Liam Hicks 2B Charles McAdoo 3B Junior Caminero C Alejandro Kirk OF Chandler Simpson OF George Springer OF Brett Bateman P Hunter Brown P Sean Burke SS Gunnar Henderson,,Brandon Nimmo,OF,23.16%,8
7,5215023212,drunkonpappy (2/2),0,123.35,1B Tim Tawa 2B Ketel Marte 3B Miguel Vargas C Gabriel Moreno OF Corbin Carroll OF Lars Nootbaar OF Brenton Doyle P Dylan Cease P Mitch Bratt SS Zach Neto,,Corey Seager,SS,22.11%,0
8,5215023211,drunkonpappy (1/2),0,122.8,1B Connor Norby 2B Charles McAdoo 3B Kyle Karros C Hunter Goodman OF Corbin Carroll OF Cole Carrigg OF Jordan Beck P Dylan Cease P Sean Burke SS Zach Neto,,Liam Hicks,C,20.00%,6
9,5215551484,Rhombus87 (1/2),0,117.4,1B Yandy Diaz 2B Jeff McNeil 3B Zack Gelof C Liam Hicks OF Victor Mesa Jr. OF Lawrence Butler OF Carlos Cortes P Hunter Brown P Sean Burke SS Jacob Wilson,,Jackson Holliday,2B,18.95%,2
10,5215221504,Celticsnc (2/2),0,115.7,1B Jonathan Aranda 2B Jackson Holliday 3B Ezequiel Duran C Liam Hicks OF Wyatt Langford OF Chandler Simpson OF Victor Mesa Jr. P Ryan Weathers P Sean Burke SS Taylor Walls,,Corbin Carroll,OF,18.95%,14
11,5215531397,mrclean913 (2/2),0,114.8,1B Pete Alonso 2B Jackson Holliday 3B Christian Koss C Yohel Pozo OF Yordan Alvarez OF Jung Hoo Lee OF Tyler O'Neill P Dylan Cease P Sean Burke SS Gunnar Henderson,,Junior Caminero,3B,16.84%,20
12,5215252266,bryanbigbets (2/2),0,114.6,1B Jonathan Aranda 2B Jeremiah Jackson 3B Junior Caminero C Liam Hicks OF Mike Trout OF Chandler Simpson OF Victor Mesa Jr. P Bryan Woo P Ryan Johnson SS Zach Neto,,Lars Nootbaar,OF,16.84%,0
13,5215191526,willi55 (1/2),0,114.05,1B Connor Norby 2B Vaughn Grissom 3B Kyle Karros C Hunter Goodman OF Mike Trout OF Jake McCarthy OF Cole Carrigg P Blake Snell P Sean Burke SS Luisangel Acuna,,Victor Mesa Jr.,OF,15.79%,19
14,5215118161,GQ1NYC (2/2),0,113.8,1B Jonathan Aranda 2B Richie Palacios 3B Junior Caminero C Edgar Quero OF Cedric Mullins OF Chandler Simpson OF Brenton Doyle P Dylan Cease P Sean Burke SS Luisangel Acuna,,Ryan Weathers,P,15.79%,15.75
15,5215564202,cholt27 (2/2),0,113.4,1B Jeff McNeil 2B Donovan Walton 3B Yandy Diaz C Liam Hicks OF Cedric Mullins OF Chandler Simpson OF Carlos Cortes P Hunter Brown P Sean Burke SS Taylor Walls,,Yandy Diaz,3B,14.74%,18
16,5215118160,GQ1NYC (1/2),0,112.8,1B Joc Pederson 2B Richie Palacios 3B Junior Caminero C Austin Wynns OF Chandler Simpson OF Brandon Nimmo OF Evan Carter P Dylan Cease P Sean Burke SS Corey Seager,,Tyler O'Neill,OF,14.74%,3
16,5215576433,TOMHAY,0,112.8,1B Joc Pederson 2B Richie Palacios 3B Junior Caminero C Austin Wynns OF Chandler Simpson OF Brandon Nimmo OF Evan Carter P Dylan Cease P Sean Burke SS Corey Seager,,Austin Wynns,C,14.74%,3
18,5215508451,bizz2020 (2/2),0,112.45,1B Munetaka Murakami 2B Ketel Marte 3B Miguel Vargas C Liam Hicks OF Corbin Carroll OF Lars Nootbaar OF Brenton Doyle P Sean Burke P Mitch Bratt SS Corey Seager,,Cedric Mullins,OF,13.68%,0
19,5215366407,BearDown1985 (2/2),0,112.4,1B Jonathan Aranda 2B Jeff McNeil 3B Junior Caminero C Austin Wynns OF Corbin Carroll OF Brandon Nimmo OF Jose Siri P Hunter Brown P Sean Burke SS Mookie Betts,,Wyatt Langford,OF,13.68%,0
20,5214843662,SoCalHusker (1/2),0,111.8,1B Jonathan Aranda 2B Jeff McNeil 3B Yandy Diaz C Liam Hicks OF Chandler Simpson OF Victor Mesa Jr. OF Brenton Doyle P Dylan Cease P Sean Burke SS Luisangel Acuna,,Charles McAdoo,2B,12.63%,4
20,5215566932,CaliCapper22,0,111.8,1B Joc Pederson 2B Ketel Marte 3B Nolan Arenado C Gabriel Moreno OF Corbin Carroll OF Lars Nootbaar OF Evan Carter P Sean Burke P Bryan Woo SS Corey Seager,,Ketel Marte,2B,12.63%,17
22,5215221503,Celticsnc (1/2),0,111.35,1B Joc Pederson 2B Richie Palacios 3B Max Muncy C Liam Hicks OF Andy Pages OF Kyle Tucker OF Lars Nootbaar P Dylan Cease P Mitch Bratt SS Mookie Betts,,Joc Pederson,1B,12.63%,20
23,5215516770,blakeskylarrogers,0,109.8,1B Joc Pederson 2B Charles McAdoo 3B Jose Fermin C Ivan Herrera OF Fernando Tatis Jr. OF Jackson Merrill OF Brandon Nimmo P Dylan Cease P Sean Burke SS George Lombard Jr.,,Jeff McNeil,2B,10.53%,3
24,5215049960,whoisjohngalt420 (1/2),0,109.65,1B Pete Alonso 2B Jackson Holliday 3B Max Muncy C Yohel Pozo OF Shohei Ohtani OF Kyle Tucker OF Christian Franklin P Blake Snell P Cody Bradford SS Gunnar Henderson,,Mitch Bratt,P,10.53%,14.5
