Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5215389386,Jmass44x2,0,134.8,1B Michael Busch 2B Nico Hoerner 3B Alex Bregman C Patrick Bailey OF Ian Happ OF Chase DeLauter OF Steven Kwan P Paul Skenes P Eury Perez SS Dansby Swanson,,Paul Skenes,P,69.57%,13.05
2,5215296470,Extraqtt,0,116.8,1B Michael Busch 2B Nico Hoerner 3B Colt Keith C Patrick Bailey OF Pete Crow-Armstrong OF Jo Adell OF Steven Kwan P Paul Skenes P Eury Perez SS Dansby Swanson,,Shota Imanaga,P,60.87%,8.3
3,5215008663,jwsorensen,0,99.45,1B Spencer Torkelson 2B Nico Hoerner 3B Colt Keith C Carson Kelly OF Seiya Suzuki OF Javier Baez OF Zach McKinstry P Paul Skenes P Drew Anderson SS Dansby Swanson,,Pete Crow-Armstrong,OF,43.48%,14
4,5215033049,Stree,0,99.35,1B Michael Busch 2B Nico Hoerner 3B Alex Bregman C Henry Davis OF Riley Greene OF Ian Happ OF Michael Conforto P Paul Skenes P Shota Imanaga SS Kevin McGonigle,,Eury Perez,P,39.13%,30.75
5,5215065708,Bankster17,0,99.05,1B Spencer Torkelson 2B Gleyber Torres 3B Kevin McGonigle C Patrick Bailey OF Pete Crow-Armstrong OF Ian Happ OF Max Clark P Eury Perez P Shota Imanaga SS Brayan Rocchio,,Michael Busch,1B,34.78%,0
6,5215321586,Paulo21613,0,94.05,1B Michael Busch 2B Xavier Edwards 3B Javier Sanoja C Joe Mack OF Pete Crow-Armstrong OF Ian Happ OF Esteury Ruiz P Eury Perez P Shota Imanaga SS Otto Lopez,,Ian Happ,OF,34.78%,9
7,5215462166,bleeski,0,93.05,1B Andres Chaparro 2B Gleyber Torres 3B Brady House C Dillon Dingler OF Dylan Crews OF Riley Greene OF Max Clark P Eury Perez P Jake Irvin SS CJ Abrams,,Spencer Horwitz,1B,30.43%,0
8,5215081480,snellman,0,91.35,1B Michael Busch 2B Xavier Edwards 3B Brady House C Henry Davis OF Pete Crow-Armstrong OF Ian Happ OF Jo Adell P Paul Skenes P Shota Imanaga SS Dansby Swanson,,Jacob Gonzalez,SS,30.43%,3
9,5215143519,Nbot11,0,89.05,1B Nathaniel Lowe 2B Xavier Edwards 3B Jose Ramirez C Joe Mack OF Pete Crow-Armstrong OF Esteury Ruiz OF Heriberto Hernandez P Eury Perez P Shota Imanaga SS Otto Lopez,,Dillon Dingler,C,26.09%,0
10,5215477555,cw1tt,0,87.05,1B Michael Busch 2B Xavier Edwards 3B Alex Bregman C Joe Mack OF Pete Crow-Armstrong OF Heriberto Hernandez OF Griffin Conine P Eury Perez P Shota Imanaga SS Otto Lopez,,Jose Ramirez,3B,26.09%,4
11,5215177794,keyboybrown,0,83.05,1B Spencer Torkelson 2B Xavier Edwards 3B Colt Keith C Harry Ford OF Pete Crow-Armstrong OF Riley Greene OF Zach McKinstry P Eury Perez P Shota Imanaga SS Otto Lopez,,Riley Greene,OF,26.09%,4
12,5215405402,drunkonpappy,0,82.2,1B Andres Chaparro 2B Travis Bazzana 3B Jose Ramirez C Patrick Bailey OF Pete Crow-Armstrong OF Dylan Crews OF Angel Martinez P Eury Perez P Tanner Bibee SS Brayan Rocchio,,Dansby Swanson,SS,26.09%,6
13,5215242795,thelodown2,0,81.35,1B Michael Busch 2B Gleyber Torres 3B Alex Bregman C Patrick Bailey OF Pete Crow-Armstrong OF Ian Happ OF Michael Conforto P Paul Skenes P Shota Imanaga SS Jacob Gonzalez,,Xavier Edwards,2B,26.09%,3
13,5215369288,JRaab,0,81.35,1B Nathaniel Lowe 2B Brandon Lowe 3B Jose Ramirez C Carson Kelly OF Ian Happ OF Chase DeLauter OF Steven Kwan P Paul Skenes P Shota Imanaga SS Jacob Gonzalez,,Brandon Lowe,2B,21.74%,2
15,5215130935,hacker33,0,76.35,1B Michael Busch 2B Angel Genao 3B Jose Ramirez C Dillon Dingler OF Ian Happ OF Chase DeLauter OF Steven Kwan P Paul Skenes P Shota Imanaga SS Jacob Gonzalez,,Alex Bregman,3B,21.74%,23
16,5215084129,jokerdpo,0,63.35,1B Nathaniel Lowe 2B Gleyber Torres 3B Jose Ramirez C Dillon Dingler OF Max Clark OF Ronny Simon OF Zach McKinstry P Paul Skenes P Shota Imanaga SS Kevin McGonigle,,Gleyber Torres,2B,21.74%,5
17,5215048858,whoisjohngalt420,0,62.5,1B Spencer Horwitz 2B Brandon Lowe 3B Alex Bregman C Carson Kelly OF Bryan Reynolds OF Esmerlyn Valdez OF Michael Conforto P Paul Skenes P Tanner Bibee SS Jacob Gonzalez,,Colt Keith,3B,21.74%,0
18,5214853231,jrevelle3,0,56.35,1B Spencer Horwitz 2B Brandon Lowe 3B Nick Gonzales C Carson Kelly OF Pete Crow-Armstrong OF Michael Conforto OF Ronny Simon P Paul Skenes P Shota Imanaga SS Jacob Gonzalez,,Steven Kwan,OF,21.74%,12
19,5214594041,hoosierpack,0,52.35,1B Spencer Horwitz 2B Travis Bazzana 3B Colt Keith C Dillon Dingler OF Riley Greene OF Steven Kwan OF Michael Conforto P Paul Skenes P Shota Imanaga SS Dansby Swanson,,Michael Conforto,OF,21.74%,4
20,5215378602,mrbig91,0,49.35,1B Spencer Horwitz 2B Xavier Edwards 3B Nick Gonzales C Harry Ford OF Riley Greene OF Esmerlyn Valdez OF Max Clark P Paul Skenes P Shota Imanaga SS Dansby Swanson,,Patrick Bailey,C,21.74%,2
21,5215155918,KILLANADZ24,0,47.5,1B Spencer Horwitz 2B Brandon Lowe 3B Brady House C Harry Ford OF Bryan Reynolds OF Esmerlyn Valdez OF Jake Mangum P Paul Skenes P Tanner Bibee SS Brayan Rocchio,,Otto Lopez,SS,17.39%,3
22,5215399454,pat_the_hat2,0,34.35,1B Spencer Horwitz 2B Gleyber Torres 3B Jose Ramirez C Dillon Dingler OF Esmerlyn Valdez OF Jake Mangum OF Ronny Simon P Paul Skenes P Jake Irvin SS Jacob Gonzalez,,Esmerlyn Valdez,OF,17.39%,3
23,5214945844,stock2mail,0,23.35,1B Spencer Horwitz 2B Brandon Lowe 3B Colt Keith C Dillon Dingler OF Bryan Reynolds OF Riley Greene OF Jake Mangum P Paul Skenes P Jake Irvin SS Jacob Gonzalez,,Nico Hoerner,2B,17.39%,19
,,,,,,,Carson Kelly,C,17.39%,7
,,,,,,,Max Clark,OF,17.39%,5
,,,,,,,Tanner Bibee,P,13.04%,7.45
,,,,,,,Jake Irvin,P,13.04%,1.3
,,,,,,,Kevin McGonigle,3B,13.04%,16
,,,,,,,Bryan Reynolds,OF,13.04%,0
,,,,,,,Chase DeLauter,OF,13.04%,20
,,,,,,,Spencer Torkelson,1B,13.04%,9
,,,,,,,Harry Ford,C,13.04%,7
,,,,,,,Jake Mangum,OF,13.04%,0
,,,,,,,Brayan Rocchio,SS,13.04%,0
,,,,,,,Nathaniel Lowe,1B,13.04%,3
,,,,,,,Brady House,3B,13.04%,15
,,,,,,,Joe Mack,C,13.04%,0
,,,,,,,Ronny Simon,OF,13.04%,5
,,,,,,,Zach McKinstry,OF,13.04%,4
,,,,,,,Dylan Crews,OF,8.70%,14
,,,,,,,Travis Bazzana,2B,8.70%,5
,,,,,,,Nick Gonzales,3B,8.70%,0
,,,,,,,Jo Adell,OF,8.70%,20
,,,,,,,Esteury Ruiz,OF,8.70%,23
,,,,,,,Heriberto Hernandez,OF,8.70%,0
,,,,,,,Andres Chaparro,1B,8.70%,2
,,,,,,,Henry Davis,C,8.70%,3
,,,,,,,Drew Anderson,P,4.35%,11.4
,,,,,,,CJ Abrams,SS,4.35%,16
