Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5212557965,Branaman12,0,155.65,1B TJ Rumfield 2B Nico Hoerner 3B Kyle Karros C Carson Kelly OF Pete Crow-Armstrong OF Jake McCarthy OF Ian Happ P Jacob deGrom P Landen Roupp SS Dansby Swanson,,Jacob deGrom,P,44.44%,28.85
2,5212540283,fheimes,0,118.6,1B Alec Burleson 2B Osleivis Basabe 3B Jose Fermin C Ivan Herrera OF Jordan Walker OF Jung Hoo Lee OF Jordan Beck P Gavin Williams P Jacob deGrom SS Masyn Winn,,Gavin Williams,P,38.89%,19.75
2,5212557584,bleeski,0,118.6,1B Michael Busch 2B Nico Hoerner 3B Kyle Karros C Ivan Herrera OF Ian Happ OF Brandon Nimmo OF Teoscar Hernandez P Gavin Williams P Jacob deGrom SS Dansby Swanson,,Shohei Ohtani,1B,33.33%,5
4,5212417848,jrice54,0,117.4,1B Pete Alonso 2B JJ Wetherholt 3B Christian Encarnacion-Strand C Ivan Herrera OF Jose Fermin OF Tyler O'Neill OF Colton Cowser P Gavin Williams P George Kirby SS Jackson Holliday,,Matthew Liberatore,P,27.78%,0.05
5,5212499525,wazzu24,0,115.65,1B Rafael Devers 2B Kody Clemens 3B Josh Rojas C Carter Jensen OF Jac Caglianone OF Luke Keaschall OF Kyle Isbel P Yoshinobu Yamamoto P Michael King SS Bobby Witt Jr.,,Michael Busch,1B,22.22%,3
6,5212478980,whoisjohngalt420,0,108.6,1B Michael Busch 2B Angel Genao 3B Alex Bregman C Carson Kelly OF Ian Happ OF Jo Adell OF Steven Kwan P Gavin Williams P Jacob deGrom SS Dansby Swanson,,Ivan Herrera,C,22.22%,19
7,5212555299,peterjpacheco,0,104.6,1B Shohei Ohtani 2B Tommy Edman 3B Alex Bregman C Hunter Feduccia OF Kyle Tucker OF Teoscar Hernandez OF Max Clark P Gavin Williams P Jacob deGrom SS Kaelen Culpepper,,Ian Happ,OF,22.22%,19
8,5212586452,xmalachi,0,96.15,1B Spencer Torkelson 2B Gleyber Torres 3B Kevin McGonigle C Dillon Dingler OF Kyle Tucker OF Max Clark OF Jordan Beck P Gavin Williams P Casey Legumina SS Masyn Winn,,Nico Hoerner,2B,22.22%,5
9,5212428615,Byronn5,0,94.9,1B Rafael Devers 2B JJ Wetherholt 3B Jose Fermin C Ivan Herrera OF Jordan Walker OF Randy Arozarena OF Dominic Canzone P Jacob deGrom P Matthew Liberatore SS Masyn Winn,,Dansby Swanson,SS,22.22%,0
10,5212466427,DaBanker,0,94.15,1B Shohei Ohtani 2B Royce Lewis 3B Max Muncy C Austin Wynns OF Andy Pages OF Kyle Tucker OF Isaac Collins P Gavin Williams P Casey Legumina SS Kaelen Culpepper,,Yoshinobu Yamamoto,P,16.67%,20.55
