Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5212435801,friedbaconbits,0,75,CPT Pete Crow-Armstrong UTIL Jac Caglianone UTIL Ian Happ UTIL Dansby Swanson UTIL Michael Massey UTIL Isaac Collins,,Clay Holmes,UTIL,60.87%,-1.8
2,5212423830,patton22,0,71.2,CPT Clay Holmes UTIL Seth Lugo UTIL Jac Caglianone UTIL Carson Kelly UTIL Tyrone Taylor UTIL Kyle Isbel,,Pete Crow-Armstrong,UTIL,52.17%,4
3,5211864917,whoisjohngalt420,0,56.5,CPT Tyrone Taylor UTIL Pete Crow-Armstrong UTIL Seiya Suzuki UTIL Jac Caglianone UTIL Michael Busch UTIL Dansby Swanson,,Isaac Collins,UTIL,52.17%,3
4,5212577507,fredkravontka,0,53,CPT Pete Crow-Armstrong UTIL Alex Bregman UTIL Ian Happ UTIL John Rave UTIL Carson Kelly UTIL Tyrone Taylor,,Tyrone Taylor,UTIL,52.17%,5
5,5211995491,Diesel,0,51.05,CPT Seth Lugo UTIL Clay Holmes UTIL Bobby Witt Jr. UTIL John Rave UTIL Josh Rojas UTIL Kyle Isbel,,Seth Lugo,UTIL,47.83%,17.9
6,5212000718,austin60915,0,49.05,CPT Seth Lugo UTIL Clay Holmes UTIL Bobby Witt Jr. UTIL Nick Loftin UTIL Isaac Collins UTIL Josh Rojas,,Kyle Isbel,UTIL,43.48%,0
6,5212464495,jrice54,0,49.05,CPT Seth Lugo UTIL Clay Holmes UTIL Bobby Witt Jr. UTIL Nick Loftin UTIL Isaac Collins UTIL Josh Rojas,,Seiya Suzuki,UTIL,39.13%,0
8,5212570054,DicVec,0,48.85,CPT Seth Lugo UTIL Bobby Witt Jr. UTIL Seiya Suzuki UTIL John Rave UTIL Isaac Collins UTIL Kyle Isbel,,Bobby Witt Jr.,UTIL,30.43%,7
9,5211853679,Stree,0,45.85,CPT Seth Lugo UTIL Pete Crow-Armstrong UTIL Bobby Witt Jr. UTIL Michael Massey UTIL Isaac Collins UTIL Kyle Isbel,,Carson Kelly,UTIL,30.43%,9
10,5212108461,mrclean913,0,44.05,CPT Seth Lugo UTIL Clay Holmes UTIL Pete Crow-Armstrong UTIL Isaac Collins UTIL Tyrone Taylor UTIL Josh Rojas,,Nick Loftin,UTIL,30.43%,7
10,5212589088,ChannelCatTaxi,0,44.05,CPT Seth Lugo UTIL Clay Holmes UTIL Dansby Swanson UTIL Carson Kelly UTIL Nick Loftin UTIL Isaac Collins,,Alex Bregman,UTIL,26.09%,2
12,5212129718,corruption79,0,44,CPT Pete Crow-Armstrong UTIL Bobby Witt Jr. UTIL Alex Bregman UTIL Ian Happ UTIL Nick Loftin UTIL Isaac Collins,,Ian Happ,UTIL,21.74%,19
13,5212567821,DFSdegen,0,42.7,CPT Ian Happ UTIL Clay Holmes UTIL Seiya Suzuki UTIL Carter Jensen UTIL Nick Loftin UTIL Tyrone Taylor,,Josh Rojas,UTIL,21.74%,7
14,5212450066,stroontz,0,42.05,CPT Seth Lugo UTIL Clay Holmes UTIL Alex Bregman UTIL Nick Loftin UTIL Isaac Collins UTIL Tyrone Taylor,,Michael Busch,UTIL,17.39%,3
15,5211796388,aramisj22,0,32.2,CPT Clay Holmes UTIL Seth Lugo UTIL Michael Busch UTIL Carson Kelly UTIL Tyrone Taylor UTIL Kyle Isbel,,Dansby Swanson,UTIL,17.39%,0
15,5212448917,Extraqtt,0,32.2,CPT Clay Holmes UTIL Seth Lugo UTIL Michael Busch UTIL Carson Kelly UTIL Tyrone Taylor UTIL Kyle Isbel,,Jac Caglianone,UTIL,13.04%,42
17,5212573906,bleeski,0,32,CPT Pete Crow-Armstrong UTIL Seiya Suzuki UTIL Alex Bregman UTIL Ian Happ UTIL Nico Hoerner UTIL Kyle Isbel,,Nico Hoerner,UTIL,13.04%,5
18,5211597609,SportsJoker12,0,23.3,CPT Clay Holmes UTIL Seiya Suzuki UTIL Nico Hoerner UTIL Michael Massey UTIL Carson Kelly UTIL Josh Rojas,,Michael Massey,UTIL,13.04%,5
19,5212307176,Idonotcare76,0,23.2,CPT Pete Crow-Armstrong UTIL Clay Holmes UTIL Alex Bregman UTIL Carson Kelly UTIL Isaac Collins UTIL Tyrone Taylor,,John Rave,UTIL,13.04%,12
20,5211946155,wittwerjoe,0,19,CPT Seiya Suzuki UTIL Pete Crow-Armstrong UTIL Bobby Witt Jr. UTIL Michael Busch UTIL Tyrone Taylor UTIL Kyle Isbel,,Carter Jensen,UTIL,4.35%,4
21,5212460724,KILLANADZ24,0,17.2,CPT Seiya Suzuki UTIL Clay Holmes UTIL Pete Crow-Armstrong UTIL Nick Loftin UTIL Isaac Collins UTIL Tyrone Taylor,,,
22,5212364913,MIKEMETAL,0,13,CPT Pete Crow-Armstrong UTIL Seiya Suzuki UTIL Alex Bregman UTIL Nico Hoerner UTIL Dansby Swanson UTIL Kyle Isbel,,,
23,5212564421,haudfatum,0,9.3,CPT Clay Holmes UTIL Pete Crow-Armstrong UTIL Seiya Suzuki UTIL Isaac Collins UTIL Tyrone Taylor UTIL Kyle Isbel,,,
