Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5212011081,austin60915,0,77.05,CPT Seth Lugo UTIL Clay Holmes UTIL Jac Caglianone UTIL Nick Loftin UTIL Isaac Collins UTIL Kyle Isbel,,Clay Holmes,UTIL,65.22%,-1.8
2,5211864916,whoisjohngalt420,0,56.5,CPT Tyrone Taylor UTIL Pete Crow-Armstrong UTIL Seiya Suzuki UTIL Jac Caglianone UTIL Michael Busch UTIL Dansby Swanson,,Tyrone Taylor,UTIL,60.87%,5
3,5212560461,DicVec,0,53.85,CPT Seth Lugo UTIL Bobby Witt Jr. UTIL Seiya Suzuki UTIL John Rave UTIL Isaac Collins UTIL Tyrone Taylor,,Kyle Isbel,UTIL,52.17%,0
4,5212307150,Idonotcare76,0,51.5,CPT Ian Happ UTIL Pete Crow-Armstrong UTIL Bobby Witt Jr. UTIL Nico Hoerner UTIL Dansby Swanson UTIL Nick Loftin,,Pete Crow-Armstrong,UTIL,47.83%,4
5,5212541740,oaktownchamps,0,51.05,CPT Seth Lugo UTIL Clay Holmes UTIL Bobby Witt Jr. UTIL John Rave UTIL Josh Rojas UTIL Kyle Isbel,,Seiya Suzuki,UTIL,47.83%,0
6,5211939674,wittwerjoe,0,45.5,CPT Bobby Witt Jr. UTIL Pete Crow-Armstrong UTIL Michael Busch UTIL Ian Happ UTIL Carson Kelly UTIL Kyle Isbel,,Isaac Collins,UTIL,39.13%,3
7,5212557775,DFSdegen,0,40.7,CPT Ian Happ UTIL Clay Holmes UTIL Seiya Suzuki UTIL Alex Bregman UTIL Nick Loftin UTIL Tyrone Taylor,,Bobby Witt Jr.,UTIL,34.78%,7
8,5211597591,SportsJoker12,0,40.2,CPT Pete Crow-Armstrong UTIL Clay Holmes UTIL Ian Happ UTIL Carson Kelly UTIL Isaac Collins UTIL Tyrone Taylor,,Michael Busch,UTIL,34.78%,3
9,5212438422,friedbaconbits,0,37.2,CPT Clay Holmes UTIL Seth Lugo UTIL Michael Massey UTIL Carson Kelly UTIL Isaac Collins UTIL Tyrone Taylor,,Seth Lugo,UTIL,30.43%,17.9
9,5212541641,corina123,0,37.2,CPT Clay Holmes UTIL Seth Lugo UTIL Bobby Witt Jr. UTIL Isaac Collins UTIL Tyrone Taylor UTIL Josh Rojas,,Ian Happ,UTIL,30.43%,19
11,5211810214,Aoteoroa,0,37,CPT John Rave UTIL Pete Crow-Armstrong UTIL Bobby Witt Jr. UTIL Seiya Suzuki UTIL Michael Massey UTIL Isaac Collins,,Dansby Swanson,UTIL,26.09%,0
12,5212487668,pat_the_hat2,0,36,CPT Carter Jensen UTIL Bobby Witt Jr. UTIL Michael Busch UTIL Michael Massey UTIL John Rave UTIL Isaac Collins,,John Rave,UTIL,21.74%,12
13,5211793799,aramisj22,0,32.2,CPT Clay Holmes UTIL Seth Lugo UTIL Michael Busch UTIL Carson Kelly UTIL Tyrone Taylor UTIL Kyle Isbel,,Carson Kelly,UTIL,21.74%,9
13,5212441536,Extraqtt,0,32.2,CPT Clay Holmes UTIL Seth Lugo UTIL Michael Busch UTIL Carson Kelly UTIL Tyrone Taylor UTIL Kyle Isbel,,Alex Bregman,UTIL,17.39%,2
15,5212491402,morganslupper,0,26,CPT Alex Bregman UTIL Pete Crow-Armstrong UTIL Bobby Witt Jr. UTIL Seiya Suzuki UTIL John Rave UTIL Kyle Isbel,,Nick Loftin,UTIL,17.39%,7
16,5211853678,Stree,0,24.3,CPT Clay Holmes UTIL Seiya Suzuki UTIL Michael Busch UTIL Ian Happ UTIL Tyrone Taylor UTIL Kyle Isbel,,Nico Hoerner,UTIL,13.04%,5
16,5212108460,mrclean913,0,24.3,CPT Clay Holmes UTIL Seiya Suzuki UTIL Michael Busch UTIL Ian Happ UTIL Tyrone Taylor UTIL Kyle Isbel,,Michael Massey,UTIL,13.04%,5
16,5212464364,jrice54,0,24.3,CPT Clay Holmes UTIL Seiya Suzuki UTIL Michael Busch UTIL Ian Happ UTIL Tyrone Taylor UTIL Kyle Isbel,,Josh Rojas,UTIL,13.04%,7
19,5212460678,KILLANADZ24,0,17.2,CPT Seiya Suzuki UTIL Clay Holmes UTIL Pete Crow-Armstrong UTIL Nick Loftin UTIL Isaac Collins UTIL Tyrone Taylor,,Jac Caglianone,UTIL,8.70%,42
19,5212523626,RFinch_Kings,0,17.2,CPT Pete Crow-Armstrong UTIL Clay Holmes UTIL Nico Hoerner UTIL Dansby Swanson UTIL Isaac Collins UTIL Tyrone Taylor,,Carter Jensen,CPT,4.35%,6
21,5212373078,MIKEMETAL,0,13,CPT Pete Crow-Armstrong UTIL Seiya Suzuki UTIL Alex Bregman UTIL Nico Hoerner UTIL Dansby Swanson UTIL Kyle Isbel,,,
22,5212552159,Ron_Rodocker,0,8.3,CPT Clay Holmes UTIL Pete Crow-Armstrong UTIL Seiya Suzuki UTIL Dansby Swanson UTIL Josh Rojas UTIL Kyle Isbel,,,
22,5212573950,bleeski,0,8.3,CPT Clay Holmes UTIL Pete Crow-Armstrong UTIL Alex Bregman UTIL Dansby Swanson UTIL Tyrone Taylor UTIL Kyle Isbel,,,
