Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5212556140,peterjpacheco (2/2),0,181.6,1B Joc Pederson 2B Royce Lewis 3B Blaze Jordan C Ivan Herrera OF Jordan Walker OF Jake McCarthy OF Jose Fermin P Gavin Williams P Jacob deGrom SS Masyn Winn,,Gavin Williams,P,52.22%,19.75
2,5211972457,drunkonpappy (2/2),0,170.55,1B Royce Lewis 2B Willi Castro 3B Kyle Karros C Hunter Goodman OF Pete Crow-Armstrong OF Jake McCarthy OF Cole Carrigg P Jacob deGrom P Anthony Kay SS Kaelen Culpepper,,Jacob deGrom,P,33.33%,28.85
3,5212545479,cb777 (1/2),0,146.3,1B Joc Pederson 2B Willi Castro 3B Kyle Karros C Hunter Goodman OF Jake McCarthy OF Jose Fermin OF Jordan Beck P Yoshinobu Yamamoto P Gavin Williams SS Masyn Winn,,Ivan Herrera,C,31.11%,19
4,5212558522,Branaman12 (2/2),0,146.2,1B Josh Bell 2B Kody Clemens 3B Kyle Karros C Hunter Goodman OF Jake McCarthy OF Cole Carrigg OF Jordan Beck P Gavin Williams P Taj Bradley SS Kaelen Culpepper,,Pete Crow-Armstrong,OF,25.56%,4
5,5212558521,Branaman12 (1/2),0,143.6,1B TJ Rumfield 2B Angel Genao 3B Willi Castro C Hunter Goodman OF Jake McCarthy OF Jo Adell OF Jordan Beck P Gavin Williams P Jacob deGrom SS Brayan Rocchio,,Matthew Liberatore,P,22.22%,0.05
6,5212248440,DMATH,0,140.75,1B Rafael Devers 2B Jake Cronenworth 3B Kyle Karros C Cal Raleigh OF Jordan Walker OF Jac Caglianone OF Ian Happ P Jacob deGrom P Robert Gasser SS Mookie Betts,,Jo Adell,OF,21.11%,5
6,5212477926,CaliCapper22,0,140.75,1B Rhys Hoskins 2B Brice Turang 3B Blaze Jordan C Ivan Herrera OF Shohei Ohtani OF Kyle Tucker OF Jo Adell P Jacob deGrom P Kyle Bradish SS Masyn Winn,,Blaze Jordan,3B,21.11%,3
8,5212585941,TheCompletePackage,0,132.15,1B Royce Lewis 2B Angel Genao 3B Jose Fermin C Ivan Herrera OF Pete Crow-Armstrong OF Jordan Walker OF Nathan Church P Gavin Williams P Casey Legumina SS Masyn Winn,,Michael Busch,1B,18.89%,3
9,5212581178,peterbelitz (1/2),0,130.9,1B Alec Burleson 2B JJ Wetherholt 3B Isaac Paredes C Ivan Herrera OF Jake McCarthy OF Brandon Nimmo OF Max Clark P Taj Bradley P Peter Lambert SS Ezequiel Tovar,,Masyn Winn,SS,17.78%,5
10,5211874067,whoisjohngalt420 (2/2),0,127.6,1B Tim Tawa 2B Angel Genao 3B Josh Rojas C Gabriel Moreno OF Corbin Carroll OF Andy Pages OF Jo Adell P Gavin Williams P Jacob deGrom SS Geraldo Perdomo,,Alex Bregman,3B,17.78%,2
11,5212491597,tigolebitties91,0,125.65,1B Andrew Vaughn 2B Jose Altuve 3B Willi Castro C Ivan Herrera OF Jake McCarthy OF Angel Martinez OF Steven Kwan P Gavin Williams P Robert Gasser SS Kevin McGonigle,,Jordan Walker,OF,17.78%,14
12,5211970215,Extraqtt (2/2),0,124.6,1B Alec Burleson 2B Angel Genao 3B Blaze Jordan C Ivan Herrera OF Jordan Walker OF Riley Greene OF Jo Adell P Gavin Williams P Jacob deGrom SS Masyn Winn,,Angel Genao,2B,17.78%,19
13,5212522366,RFinch_Kings,0,123.8,1B Tim Tawa 2B Willi Castro 3B Jose Fermin C Carter Jensen OF Pete Crow-Armstrong OF Jac Caglianone OF Max Clark P Robert Gasser P Kyle Bradish SS Bobby Witt Jr.,,Kaelen Culpepper,SS,16.67%,8
