Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5220073742,imadeit110,0,118.55,1B Jake Burger 2B Adam Frazier 3B Ezequiel Duran C Moises Ballesteros OF Mike Trout OF Brandon Nimmo OF Wyatt Langford P MacKenzie Gore P Reid Detmers SS Corey Seager,,MacKenzie Gore,P,73.91%,14.75
2,5220105040,shieldtje,0,112.5,1B Nolan Schanuel 2B Zack Gelof 3B Tommy White C Moises Ballesteros OF Brandon Nimmo OF Henry Bolte OF Wade Meckler P Reid Detmers P J.T. Ginn SS Zach Neto,,Mike Trout,OF,69.57%,3
3,5220087631,L053R666,0,110.55,1B Jake Burger 2B Adam Frazier 3B Ezequiel Duran C Austin Wynns OF Brandon Nimmo OF Wade Meckler OF Wyatt Langford P MacKenzie Gore P Reid Detmers SS Zach Neto,,Brandon Nimmo,OF,65.22%,7
4,5220134169,jc000000,0,109.55,1B Joc Pederson 2B Adam Frazier 3B Ezequiel Duran C Moises Ballesteros OF Mike Trout OF Brandon Nimmo OF Wyatt Langford P MacKenzie Gore P Reid Detmers SS Corey Seager,,Reid Detmers,P,52.17%,42.8
5,5220099380,rwstephen,0,107.55,1B Joc Pederson 2B Adam Frazier 3B Ezequiel Duran C Salvador Perez OF Mike Trout OF Brandon Nimmo OF Wyatt Langford P MacKenzie Gore P Reid Detmers SS Corey Seager,,Zack Gelof,2B,47.83%,0
6,5220085083,johnbrock636,0,106.55,1B Joc Pederson 2B Zack Gelof 3B Denzer Guzman C Jonah Heim OF Mike Trout OF Evan Carter OF Wyatt Langford P MacKenzie Gore P Reid Detmers SS Corey Seager,,Wyatt Langford,OF,47.83%,22
7,5220107877,Frenchy0721,0,91.55,1B Joc Pederson 2B Jeff McNeil 3B Denzer Guzman C Moises Ballesteros OF Mike Trout OF Brandon Nimmo OF Wyatt Langford P MacKenzie Gore P Reid Detmers SS Bobby Witt Jr.,,Salvador Perez,C,43.48%,0
7,5220121039,haitiankid79,0,91.55,1B Joc Pederson 2B Zack Gelof 3B Max Muncy C Jonah Heim OF Brandon Nimmo OF Lawrence Butler OF Jac Caglianone P MacKenzie Gore P Reid Detmers SS Corey Seager,,Ezequiel Duran,3B,43.48%,0
9,5220069799,jthesaint,0,88.55,1B Jake Burger 2B Adam Frazier 3B Ezequiel Duran C Moises Ballesteros OF Mike Trout OF Brandon Nimmo OF Josh Lowe P MacKenzie Gore P Reid Detmers SS Zach Neto,,J.T. Ginn,P,43.48%,14.7
10,5220083628,envymygrind,0,86.55,1B Joc Pederson 2B Zack Gelof 3B Max Muncy C Jonah Heim OF Mike Trout OF Brandon Nimmo OF Lawrence Butler P MacKenzie Gore P Reid Detmers SS Corey Seager,,Bobby Witt Jr.,SS,43.48%,0
11,5220093014,tn.cowboy,0,85.85,1B Jake Burger 2B Zack Gelof 3B Max Muncy C Jonah Heim OF Mike Trout OF Brandon Nimmo OF Wyatt Langford P Randy Dobnak P J.T. Ginn SS Zach Neto,,Joc Pederson,1B,39.13%,0
12,5220110694,dylanjohn,0,82.85,1B Joc Pederson 2B Zack Gelof 3B Ezequiel Duran C Salvador Perez OF Brandon Nimmo OF Jac Caglianone OF Wyatt Langford P Randy Dobnak P J.T. Ginn SS Corey Seager,,Jac Caglianone,1B,39.13%,8
13,5220089226,bleeski,0,80.9,1B Jake Burger 2B Nick Loftin 3B Ezequiel Duran C Salvador Perez OF Brandon Nimmo OF Evan Carter OF Wyatt Langford P MacKenzie Gore P Randy Dobnak SS Bobby Witt Jr.,,Corey Seager,SS,30.43%,10
14,5220088183,wittwerjoe,0,75.9,1B Jac Caglianone 2B Michael Massey 3B Ezequiel Duran C Luke Maile OF Brandon Nimmo OF Tyler Tolbert OF Wyatt Langford P MacKenzie Gore P Randy Dobnak SS Bobby Witt Jr.,,Jonah Heim,C,30.43%,7
15,5220076516,Ozarkian,0,72.9,1B Joc Pederson 2B Nick Loftin 3B Ezequiel Duran C Salvador Perez OF Brandon Nimmo OF Jac Caglianone OF Wyatt Langford P MacKenzie Gore P Randy Dobnak SS Bobby Witt Jr.,,Randy Dobnak,P,30.43%,21.15
16,5220101140,Roughdraft2332,0,72.55,1B Jac Caglianone 2B Zack Gelof 3B Denzer Guzman C Salvador Perez OF Mike Trout OF Josh Lowe OF Lawrence Butler P MacKenzie Gore P Reid Detmers SS Zach Neto,,Nick Loftin,2B,30.43%,0
17,5220146167,Ldsimons3,0,71.5,1B Salvador Perez 2B Zack Gelof 3B Max Muncy C Jonah Heim OF Mike Trout OF Josh Lowe OF Lawrence Butler P Reid Detmers P J.T. Ginn SS Zach Neto,,Zach Neto,SS,26.09%,2
18,5220106391,BraylonDrew131,0,57.45,1B Jac Caglianone 2B Alika Williams 3B Nick Loftin C Salvador Perez OF Mike Trout OF Brandon Nimmo OF Zack Gelof P MacKenzie Gore P J.T. Ginn SS Bobby Witt Jr.,,Adam Frazier,2B,21.74%,8
19,5220102993,TeamPop,0,56.85,1B Jeff McNeil 2B Michael Massey 3B Nick Loftin C Jonah Heim OF Mike Trout OF Zack Gelof OF Jac Caglianone P Randy Dobnak P J.T. Ginn SS Bobby Witt Jr.,,Jake Burger,1B,21.74%,9
20,5220116871,BigRedMachine1975,0,53.85,1B Salvador Perez 2B Jeff McNeil 3B Nick Loftin C Jonah Heim OF Mike Trout OF Starling Marte OF Jac Caglianone P Randy Dobnak P J.T. Ginn SS Bobby Witt Jr.,,Moises Ballesteros,C,21.74%,2
21,5220087264,Pokey0612,0,51.45,1B Nolan Schanuel 2B Jeff McNeil 3B Nick Loftin C Tyler Heineman OF Mike Trout OF Zack Gelof OF Jac Caglianone P MacKenzie Gore P J.T. Ginn SS Bobby Witt Jr.,,Jeff McNeil,1B,17.39%,0
22,5220082463,jrevelle3,0,48.45,1B Nolan Schanuel 2B Michael Massey 3B Nick Loftin C Salvador Perez OF Mike Trout OF Isaac Collins OF Wade Meckler P MacKenzie Gore P J.T. Ginn SS Bobby Witt Jr.,,Josh Lowe,OF,17.39%,0
23,5220119160,DFSdegen,0,42.45,1B Joc Pederson 2B Michael Massey 3B Ezequiel Duran C Salvador Perez OF Mike Trout OF Josh Lowe OF Evan Carter P MacKenzie Gore P J.T. Ginn SS Bobby Witt Jr.,,Michael Massey,2B,17.39%,3
,,,,,,,Lawrence Butler,OF,17.39%,2
,,,,,,,Max Muncy,3B,17.39%,0
,,,,,,,Evan Carter,OF,13.04%,7
,,,,,,,Denzer Guzman,3B,13.04%,0
,,,,,,,Wade Meckler,OF,13.04%,2
,,,,,,,Nolan Schanuel,1B,13.04%,11
,,,,,,,Starling Marte,OF,4.35%,0
,,,,,,,Luke Maile,C,4.35%,0
,,,,,,,Tyler Heineman,C,4.35%,0
,,,,,,,Austin Wynns,C,4.35%,3
,,,,,,,Alika Williams,2B,4.35%,10
,,,,,,,Isaac Collins,OF,4.35%,0
,,,,,,,Tyler Tolbert,OF,4.35%,0
,,,,,,,Tommy White,3B,4.35%,5
,,,,,,,Henry Bolte,OF,4.35%,26
