Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5231304550,Elwaysarmy,0,154.5,1B Griffin Conine 2B Connor Norby 3B Javier Sanoja C Hunter Goodman OF Jake McCarthy OF Jakob Marsee OF Owen Caissie P Ryan Gusto P Tanner Gordon SS Ezequiel Tovar,,Sonny Gray,P,80.95%,12.45
2,5231473892,bleeski,0,132.5,1B Kyle Stowers 2B Xavier Edwards 3B Willi Castro C Hunter Goodman OF Jake McCarthy OF Mickey Moniak OF Heriberto Hernandez P Ryan Gusto P Tanner Gordon SS Otto Lopez,,Wilyer Abreu,OF,61.90%,2
3,5231014633,j-wolf05,0,120.6,1B TJ Rumfield 2B Nick Sogard 3B Caleb Durbin C Hunter Goodman OF Jake McCarthy OF Cole Carrigg OF Ceddanne Rafaela P Sonny Gray P Tanner Gordon SS Andruw Monasterio,,CJ Abrams,SS,57.14%,0
4,5231479834,niemo33,0,113.6,1B Abimelec Ortiz 2B Xavier Edwards 3B Caleb Durbin C Hunter Goodman OF Jake McCarthy OF Ceddanne Rafaela OF Dylan Crews P Sonny Gray P Tanner Gordon SS Cole Carrigg,,Caleb Durbin,3B,57.14%,6
5,5230967026,snellman,0,98.85,1B Abimelec Ortiz 2B Connor Norby 3B Willi Castro C Hunter Goodman OF Jake McCarthy OF Dylan Crews OF Daylen Lile P Sonny Gray P Will Dion SS CJ Abrams,,Mickey Gasper,C,52.38%,2
6,5231364843,cv0563,0,98.6,1B Kyle Stowers 2B Xavier Edwards 3B Willi Castro C Mickey Gasper OF Wilyer Abreu OF Cole Carrigg OF Owen Caissie P Sonny Gray P Tanner Gordon SS Ezequiel Tovar,,Jake McCarthy,OF,47.62%,15
7,5231461086,mab805us,0,88.15,1B Griffin Conine 2B Willi Castro 3B Javier Sanoja C Mickey Gasper OF Wilyer Abreu OF Jake McCarthy OF Dylan Crews P Sonny Gray P Matt Waldron SS Andruw Monasterio,,Will Dion,P,47.62%,0.4
8,5231427125,puttorney,0,86.1,1B Kyle Stowers 2B Xavier Edwards 3B Willi Castro C Hunter Goodman OF Jake McCarthy OF Cole Carrigg OF Mickey Moniak P Matt Waldron P Will Dion SS CJ Abrams,,Tanner Gordon,P,38.10%,24.15
9,5231425433,aman1969,0,85.6,1B Kyle Stowers 2B Xavier Edwards 3B Willi Castro C Hunter Goodman OF Jarren Duran OF Jakob Marsee OF Jacob Young P Sonny Gray P Tanner Gordon SS CJ Abrams,,Ceddanne Rafaela,OF,38.10%,0
10,5230742103,stock2mail,0,83.85,1B Kyle Stowers 2B Xavier Edwards 3B Caleb Durbin C Joe Mack OF Wilyer Abreu OF Ceddanne Rafaela OF Heriberto Hernandez P Tanner Gordon P Matt Waldron SS Otto Lopez,,Daylen Lile,OF,38.10%,0
11,5231302227,dcw331,0,69.85,1B Kyle Stowers 2B Nick Sogard 3B Willi Castro C Mickey Gasper OF Jake McCarthy OF Daylen Lile OF Jarren Duran P Sonny Gray P Will Dion SS Otto Lopez,,Xavier Edwards,2B,38.10%,3
