Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5231203048,KristianFTM,0,81.5,CPT Elmer Rodriguez UTIL Peter Lambert UTIL Luis Garcia Jr. UTIL Trent Grisham UTIL Spencer Jones UTIL Austin Wells,,Peter Lambert,UTIL,84.21%,12.75
2,5231530166,corina123,0,78.63,CPT Peter Lambert UTIL Luis Garcia Jr. UTIL Isaac Paredes UTIL Spencer Jones UTIL Austin Wells UTIL Elmer Rodriguez,,Yordan Alvarez,UTIL,57.89%,3
3,5231466549,josephje,0,78.5,CPT George Lombard Jr. UTIL Ben Rice UTIL Luis Garcia Jr. UTIL Isaac Paredes UTIL Spencer Jones UTIL Elmer Rodriguez,,Elmer Rodriguez,UTIL,47.37%,16.5
4,5231549334,BAlmeida402,0,74.25,CPT Daulton Varsho UTIL Peter Lambert UTIL Yordan Alvarez UTIL Luis Garcia Jr. UTIL Isaac Paredes UTIL Cam Smith,,Spencer Jones,UTIL,42.11%,5
5,5231440898,fall54,0,70.63,CPT Peter Lambert UTIL Yordan Alvarez UTIL Daulton Varsho UTIL Spencer Jones UTIL Austin Wells UTIL Elmer Rodriguez,,Austin Wells,UTIL,42.11%,8
6,5230911171,whoisjohngalt420,0,63.5,CPT Elmer Rodriguez UTIL Peter Lambert UTIL Cody Bellinger UTIL Trent Grisham UTIL George Lombard Jr. UTIL Austin Wells,,Isaac Paredes,UTIL,36.84%,4
7,5231474335,wittwerjoe,0,62.25,CPT Daulton Varsho UTIL Peter Lambert UTIL Jeremy Pena UTIL Cody Bellinger UTIL Trent Grisham UTIL Spencer Jones,,Daulton Varsho,UTIL,36.84%,19
8,5231410282,OmegaTheAlpha,0,60.63,CPT Peter Lambert UTIL Isaac Paredes UTIL Christian Walker UTIL Daulton Varsho UTIL Cam Smith UTIL Elmer Rodriguez,,Jeremy Pena,UTIL,31.58%,0
9,5231451045,lornaz,0,60.5,CPT Spencer Jones UTIL Yordan Alvarez UTIL Ben Rice UTIL Jeremy Pena UTIL Luis Garcia Jr. UTIL Cam Smith,,Taylor Trammell,UTIL,31.58%,0
10,5231521373,bleeski,0,57,CPT Jazz Chisholm Jr. UTIL Yordan Alvarez UTIL Cody Bellinger UTIL Jose Caballero UTIL George Lombard Jr. UTIL Spencer Jones,,Luis Garcia Jr.,UTIL,26.32%,26
11,5231538186,Stree,0,54.13,CPT Peter Lambert UTIL Yordan Alvarez UTIL Jose Altuve UTIL George Lombard Jr. UTIL Daulton Varsho UTIL Taylor Trammell,,Trent Grisham,UTIL,26.32%,5
12,5231421997,USAFJorgensen,0,50.63,CPT Peter Lambert UTIL Yordan Alvarez UTIL Isaac Paredes UTIL Taylor Trammell UTIL Austin Wells UTIL Elmer Rodriguez,,George Lombard Jr.,UTIL,26.32%,2
13,5231538428,SmokinJoe42069,0,46.25,CPT Yordan Alvarez UTIL Peter Lambert UTIL Jeremy Pena UTIL George Lombard Jr. UTIL Daulton Varsho UTIL Austin Wells,,Cody Bellinger,UTIL,21.05%,11
14,5231537383,monsoonserge,0,46.13,CPT Peter Lambert UTIL Yordan Alvarez UTIL Jeremy Pena UTIL Daulton Varsho UTIL Spencer Jones UTIL Taylor Trammell,,Cam Smith,UTIL,21.05%,0
15,5230997358,KILLANADZ24,0,41.25,CPT Yordan Alvarez UTIL Peter Lambert UTIL Cody Bellinger UTIL Trent Grisham UTIL Taylor Trammell UTIL Austin Wells,,Jose Altuve,UTIL,15.79%,11
16,5230861439,bposluszny,0,41.13,CPT Peter Lambert UTIL Yordan Alvarez UTIL Jeremy Pena UTIL Jose Altuve UTIL Taylor Trammell UTIL Austin Wells,,Christian Walker,UTIL,15.79%,2
16,5231265206,zonaque,0,41.13,CPT Peter Lambert UTIL Trent Grisham UTIL Jose Altuve UTIL Isaac Paredes UTIL Christian Walker UTIL Christian Vazquez,,Christian Vazquez,UTIL,15.79%,0
18,5231031027,kudos72off,0,40.63,CPT Peter Lambert UTIL Yordan Alvarez UTIL Christian Walker UTIL Christian Vazquez UTIL Taylor Trammell UTIL Elmer Rodriguez,,Ben Rice,UTIL,10.53%,24
19,5231544358,GuitarBet1,0,39.63,CPT Peter Lambert UTIL Jeremy Pena UTIL Isaac Paredes UTIL Cam Smith UTIL Christian Vazquez UTIL Elmer Rodriguez,,Jose Caballero,UTIL,5.26%,3
,,,,,,,Jazz Chisholm Jr.,CPT,5.26%,33
