Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5231465489,josephje,0,99,CPT Daulton Varsho UTIL Ben Rice UTIL Jazz Chisholm Jr. UTIL Trent Grisham UTIL Jose Caballero UTIL Elmer Rodriguez,,Yordan Alvarez,UTIL,78.95%,3
2,5231496787,sabal23,0,81.75,CPT Spencer Jones UTIL Peter Lambert UTIL Ben Rice UTIL Christian Walker UTIL Daulton Varsho UTIL Elmer Rodriguez,,Peter Lambert,UTIL,68.42%,12.75
3,5231265171,zonaque,0,81.5,CPT Elmer Rodriguez UTIL Peter Lambert UTIL Luis Garcia Jr. UTIL Trent Grisham UTIL Spencer Jones UTIL Austin Wells,,Austin Wells,UTIL,52.63%,8
4,5231452336,Sanelb77,0,80.75,CPT Elmer Rodriguez UTIL Jeremy Pena UTIL Luis Garcia Jr. UTIL Cody Bellinger UTIL Daulton Varsho UTIL Cam Smith,,Daulton Varsho,UTIL,47.37%,19
5,5231542531,BAlmeida402,0,74.25,CPT Daulton Varsho UTIL Peter Lambert UTIL Yordan Alvarez UTIL Luis Garcia Jr. UTIL Isaac Paredes UTIL Cam Smith,,Elmer Rodriguez,UTIL,42.11%,16.5
6,5231474395,wittwerjoe,0,73.25,CPT Yordan Alvarez UTIL Peter Lambert UTIL Ben Rice UTIL Daulton Varsho UTIL Spencer Jones UTIL Austin Wells,,Ben Rice,UTIL,36.84%,24
7,5231436377,fall54,0,70.63,CPT Peter Lambert UTIL Yordan Alvarez UTIL Daulton Varsho UTIL Spencer Jones UTIL Austin Wells UTIL Elmer Rodriguez,,Jeremy Pena,UTIL,36.84%,0
8,5231537434,monsoonserge,0,69.75,CPT Elmer Rodriguez UTIL Yordan Alvarez UTIL Ben Rice UTIL Trent Grisham UTIL Spencer Jones UTIL Austin Wells,,Taylor Trammell,UTIL,31.58%,0
9,5230861432,bposluszny,0,66,CPT Luis Garcia Jr. UTIL Yordan Alvarez UTIL Ben Rice UTIL Jeremy Pena UTIL Cam Smith UTIL Taylor Trammell,,Trent Grisham,UTIL,26.32%,5
10,5231532178,Dandys,0,61.5,CPT Trent Grisham UTIL Yordan Alvarez UTIL Ben Rice UTIL Jeremy Pena UTIL Daulton Varsho UTIL Austin Wells,,Spencer Jones,UTIL,26.32%,5
11,5231538187,Stree,0,54.13,CPT Peter Lambert UTIL Yordan Alvarez UTIL Jose Altuve UTIL George Lombard Jr. UTIL Daulton Varsho UTIL Taylor Trammell,,Luis Garcia Jr.,UTIL,21.05%,26
12,5231422179,USAFJorgensen,0,50.63,CPT Peter Lambert UTIL Yordan Alvarez UTIL Isaac Paredes UTIL Taylor Trammell UTIL Austin Wells UTIL Elmer Rodriguez,,Isaac Paredes,UTIL,21.05%,4
13,5231544231,Harmiles,0,48.13,CPT Peter Lambert UTIL Yordan Alvarez UTIL Ben Rice UTIL George Lombard Jr. UTIL Christian Vazquez UTIL Taylor Trammell,,George Lombard Jr.,UTIL,21.05%,2
14,5231534804,SmokinJoe42069,0,46.25,CPT Yordan Alvarez UTIL Peter Lambert UTIL Jeremy Pena UTIL George Lombard Jr. UTIL Daulton Varsho UTIL Austin Wells,,Christian Vazquez,UTIL,21.05%,0
15,5230997346,KILLANADZ24,0,41.25,CPT Yordan Alvarez UTIL Peter Lambert UTIL Cody Bellinger UTIL Trent Grisham UTIL Taylor Trammell UTIL Austin Wells,,Christian Walker,UTIL,15.79%,2
16,5231031014,kudos72off,0,40.63,CPT Peter Lambert UTIL Yordan Alvarez UTIL Christian Walker UTIL Christian Vazquez UTIL Taylor Trammell UTIL Elmer Rodriguez,,Cam Smith,UTIL,15.79%,0
17,5231516810,bleeski,0,35,CPT George Lombard Jr. UTIL Yordan Alvarez UTIL Jeremy Pena UTIL Jazz Chisholm Jr. UTIL Isaac Paredes UTIL Jose Caballero,,Cody Bellinger,UTIL,10.53%,11
18,5230911170,whoisjohngalt420,0,34.13,CPT Peter Lambert UTIL Yordan Alvarez UTIL Jeremy Pena UTIL Isaac Paredes UTIL Christian Vazquez UTIL Austin Wells,,Jazz Chisholm Jr.,UTIL,10.53%,22
19,5231208495,KristianFTM,0,32.13,CPT Peter Lambert UTIL Yordan Alvarez UTIL Jeremy Pena UTIL Christian Walker UTIL Christian Vazquez UTIL Austin Wells,,Jose Caballero,UTIL,10.53%,3
,,,,,,,Jose Altuve,UTIL,5.26%,11
