Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5201913578,wittwerjoe,0,127.05,CPT Justin Wrobleski UTIL Shohei Ohtani UTIL Julio Rodriguez UTIL Dominic Canzone UTIL Cole Young UTIL Rob Refsnyder,,Justin Wrobleski,UTIL,73.91%,12.7
2,5201857938,Akita_Ruger,0,102.7,CPT Shohei Ohtani UTIL Justin Wrobleski UTIL Tommy Edman UTIL Dalton Rushing UTIL Colt Emerson UTIL Rob Refsnyder,,Rob Refsnyder,UTIL,52.17%,21
3,5201860516,Raiderfanatic2195,0,100.15,CPT Dominic Canzone UTIL Justin Wrobleski UTIL Luis Castillo UTIL Randy Arozarena UTIL Julio Rodriguez UTIL Rob Refsnyder,,Kyle Tucker,UTIL,43.48%,5
4,5201875834,1420miles,0,97.7,CPT Dominic Canzone UTIL Justin Wrobleski UTIL Tommy Edman UTIL Kyle Tucker UTIL Dalton Rushing UTIL Josh Naylor,,Cole Young,UTIL,39.13%,5
5,5201779769,corruption79,0,97.2,CPT Freddie Freeman UTIL Justin Wrobleski UTIL Max Muncy UTIL Josh Naylor UTIL Dominic Canzone UTIL Rob Refsnyder,,Shohei Ohtani,UTIL,34.78%,28
6,5201819920,MrHarper21,0,93.5,CPT Kyle Tucker UTIL Shohei Ohtani UTIL Tommy Edman UTIL Julio Rodriguez UTIL Cal Raleigh UTIL Josh Naylor,,Freddie Freeman,UTIL,34.78%,3
7,5201815313,friedbaconbits,0,86,CPT Shohei Ohtani UTIL Randy Arozarena UTIL Kyle Tucker UTIL Julio Rodriguez UTIL Dalton Rushing UTIL Weston Wilson,,Randy Arozarena,UTIL,34.78%,0
8,5201936337,gene64,0,85.7,CPT Shohei Ohtani UTIL Justin Wrobleski UTIL Kyle Tucker UTIL Teoscar Hernandez UTIL Cole Young UTIL Rob Refsnyder,,Weston Wilson,UTIL,34.78%,0
9,5201797838,CyclopeanCyborg,0,81.15,CPT Dominic Canzone UTIL Justin Wrobleski UTIL Luis Castillo UTIL Randy Arozarena UTIL Kyle Tucker UTIL Rob Refsnyder,,Teoscar Hernandez,UTIL,30.43%,0
10,5201778955,sabal23,0,76.05,CPT Justin Wrobleski UTIL Shohei Ohtani UTIL Freddie Freeman UTIL Cole Young UTIL Weston Wilson UTIL Rob Refsnyder,,Dominic Canzone,UTIL,30.43%,30
11,5201829058,dcw331,0,74.2,CPT Freddie Freeman UTIL Justin Wrobleski UTIL Shohei Ohtani UTIL Josh Naylor UTIL Colt Emerson UTIL Rob Refsnyder,,Colt Emerson,UTIL,30.43%,0
12,5201823559,nlh46,0,70.5,CPT Max Muncy UTIL Mookie Betts UTIL Randy Arozarena UTIL Kyle Tucker UTIL Julio Rodriguez UTIL Cole Young,,Luis Castillo,UTIL,26.09%,-2.55
13,5201922650,chrisrutx,0,69.88,CPT Luis Castillo UTIL Justin Wrobleski UTIL Kyle Tucker UTIL Dominic Canzone UTIL Cole Young UTIL Rob Refsnyder,,Tommy Edman,UTIL,26.09%,12
14,5201832906,beccapatt,0,68.05,CPT Justin Wrobleski UTIL Freddie Freeman UTIL Kyle Tucker UTIL Dalton Rushing UTIL Cole Young UTIL Rob Refsnyder,,Julio Rodriguez,UTIL,26.09%,24
15,5201898078,bleeski,0,59.15,CPT Weston Wilson UTIL Justin Wrobleski UTIL Luis Castillo UTIL Shohei Ohtani UTIL Randy Arozarena UTIL Rob Refsnyder,,Dalton Rushing,UTIL,17.39%,15
16,5201840346,donmaddenking,0,55.18,CPT Luis Castillo UTIL Randy Arozarena UTIL Julio Rodriguez UTIL Teoscar Hernandez UTIL Dominic Canzone UTIL Cole Young,,Josh Naylor,UTIL,17.39%,8
17,5201782277,newulmspeedy,0,55.05,CPT Justin Wrobleski UTIL Freddie Freeman UTIL Tommy Edman UTIL Teoscar Hernandez UTIL Colt Emerson UTIL Rob Refsnyder,,Max Muncy,UTIL,13.04%,21
18,5201912982,josephje,0,41,CPT Weston Wilson UTIL Freddie Freeman UTIL Max Muncy UTIL Randy Arozarena UTIL Tommy Edman UTIL Kyle Tucker,,Cal Raleigh,UTIL,8.70%,14
19,5201936623,Crossface77,0,36.05,CPT Justin Wrobleski UTIL Freddie Freeman UTIL Cal Raleigh UTIL Teoscar Hernandez UTIL Colt Emerson UTIL Weston Wilson,,Mookie Betts,UTIL,4.35%,5
20,5201946417,jesseshirk22,0,31.05,CPT Justin Wrobleski UTIL Randy Arozarena UTIL Tommy Edman UTIL Teoscar Hernandez UTIL Colt Emerson UTIL Weston Wilson,,J.P. Crawford,UTIL,4.35%,0
21,5201846952,tresta1965,0,27.05,CPT Justin Wrobleski UTIL Freddie Freeman UTIL Kyle Tucker UTIL Teoscar Hernandez UTIL Colt Emerson UTIL Weston Wilson,,Alex Call,UTIL,4.35%,0
22,5201905574,DUI-Guy,0,21.5,CPT Justin Wrobleski UTIL Luis Castillo UTIL Teoscar Hernandez UTIL Cole Young UTIL Colt Emerson UTIL Weston Wilson,,Luke Raley,UTIL,4.35%,0
23,5201809959,Celticsnc,0,7.5,CPT Cole Young UTIL J.P. Crawford UTIL Alex Call UTIL Luke Raley UTIL Mitch Garver UTIL Jhonny Pereda,,Mitch Garver,UTIL,4.35%,0
,,,,,,,Jhonny Pereda,UTIL,4.35%,0
