Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5201456005,Wanna_Square_Up1567,0,146.6,1B Shohei Ohtani 2B Cole Young 3B Weston Wilson C Cal Raleigh OF Kyle Tucker OF Julio Rodriguez OF Jasson Dominguez P Gavin Williams P Reid Detmers SS J.P. Crawford,,Gavin Williams,P,28.81%,33.35
2,5201648133,primeness,0,143.6,1B Willson Contreras 2B Jake Cronenworth 3B Max Muncy C Dalton Rushing OF Shohei Ohtani OF Jackson Merrill OF Jahmai Jones P Logan Henderson P Reid Detmers SS Christian Koss,,Michael King,P,27.12%,13.3
3,5201646861,brown1975,0,141.65,1B Paul Goldschmidt 2B Jake Cronenworth 3B Manny Machado C Dalton Rushing OF Fernando Tatis Jr. OF Jackson Merrill OF Gavin Sheets P Gavin Williams P Michael King SS Anthony Volpe,,Romy Gonzalez,2B,25.42%,2
4,5201510720,soloboxeo,0,141.25,1B Freddie Freeman 2B Tommy Edman 3B Max Muncy C Luis Campusano OF Teoscar Hernandez OF Luis Lara OF Petey Halpin P Gavin Williams P Taj Bradley SS Anthony Volpe,,Willson Contreras,1B,23.73%,4
5,5201526678,meitbe2014,0,135.05,1B Andrew Vaughn 2B Jake Cronenworth 3B Manny Machado C William Contreras OF Fernando Tatis Jr. OF Jackson Merrill OF Luis Rengifo P Logan Henderson P Justin Wrobleski SS Cooper Pratt,,Manny Machado,3B,23.73%,15
6,5201596257,whoisjohngalt420,0,128.2,1B Willson Contreras 2B Cole Young 3B Caleb Durbin C Cal Raleigh OF Randy Arozarena OF Julio Rodriguez OF Dominic Canzone P Gerrit Cole P Michael King SS Andruw Monasterio,,Landen Roupp,P,22.03%,-2.55
7,5201702222,Jackie2424,0,127.25,1B Ty France 2B Jake Cronenworth 3B Tommy White C Jonah Heim OF Pete Crow-Armstrong OF Fernando Tatis Jr. OF Jackson Merrill P Gavin Williams P Taj Bradley SS Brayan Rocchio,,Gerrit Cole,P,22.03%,27.9
8,5201592245,jcrosby0017,0,124.4,1B Michael Busch 2B Brice Turang 3B Alex Bregman C William Contreras OF Seiya Suzuki OF Christian Yelich OF Ian Happ P Michael King P Seth Lugo SS Xander Bogaerts,,Jackson Merrill,OF,20.34%,18
9,5201475080,Extraqtt,0,121.7,1B Shohei Ohtani 2B Jake Cronenworth 3B Manny Machado C Cal Raleigh OF Fernando Tatis Jr. OF Steven Kwan OF Gavin Sheets P Reid Detmers P Landen Roupp SS Xander Bogaerts,,Fernando Tatis Jr.,OF,20.34%,21
10,5201630102,Aoteoroa,0,118.2,1B Nolan Schanuel 2B Jazz Chisholm Jr. 3B Luis Rengifo C Dalton Rushing OF Fernando Tatis Jr. OF Jackson Merrill OF Lars Nootbaar P Gerrit Cole P Michael King SS Xander Bogaerts,,Jake Cronenworth,2B,20.34%,2
