Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5201666084,whoisjohngalt420,0,146.7,1B Salvador Perez 2B Jake Cronenworth 3B Manny Machado C Logan O'Hoppe OF Fernando Tatis Jr. OF Jackson Merrill OF Gavin Sheets P Logan Henderson P Gavin Williams SS Zach Neto,,Gavin Williams,P,56.52%,33.35
2,5201683123,Wanna_Square_Up1567,0,146.6,1B Shohei Ohtani 2B Cole Young 3B Weston Wilson C Cal Raleigh OF Kyle Tucker OF Julio Rodriguez OF Jasson Dominguez P Gavin Williams P Reid Detmers SS J.P. Crawford,,Jake Cronenworth,2B,43.48%,2
3,5201702448,Jackie2424,0,127.25,1B Ty France 2B Jake Cronenworth 3B Tommy White C Jonah Heim OF Pete Crow-Armstrong OF Fernando Tatis Jr. OF Jackson Merrill P Gavin Williams P Taj Bradley SS Brayan Rocchio,,Wilyer Abreu,OF,34.78%,5
4,5201738766,bleeski,0,125.25,1B Alec Burleson 2B JJ Wetherholt 3B Tommy White C Jonah Heim OF Tyler Soderstrom OF Jackson Merrill OF Cole Carrigg P Gavin Williams P Taj Bradley SS Jacob Wilson,,Jackson Merrill,OF,34.78%,18
5,5201663756,fall54,0,123.65,1B Willson Contreras 2B Jake Cronenworth 3B Manny Machado C Luis Campusano OF Fernando Tatis Jr. OF Jackson Merrill OF Jahmai Jones P Gavin Williams P Michael King SS Andruw Monasterio,,Michael King,P,30.43%,13.3
5,5201753573,jdub.14,0,123.65,1B Paul Goldschmidt 2B Jake Cronenworth 3B Max Muncy C Dalton Rushing OF Wilyer Abreu OF Ceddanne Rafaela OF Jackson Merrill P Gavin Williams P Michael King SS Anthony Volpe,,Taj Bradley,P,26.09%,25.9
7,5201660478,WiLDM4Ch1NE,0,116.65,1B Willson Contreras 2B Jake Cronenworth 3B Manny Machado C Carlos Narvaez OF Fernando Tatis Jr. OF Jackson Merrill OF Jahmai Jones P Gavin Williams P Michael King SS Jeremy Pena,,Willson Contreras,1B,26.09%,4
8,5201724589,ti29349,0,116.25,1B Paul Goldschmidt 2B Jake Cronenworth 3B Jose Ramirez C Victor Caratini OF Ian Happ OF Jackson Merrill OF Garrett Mitchell P Logan Henderson P Taj Bradley SS Jeremy Pena,,Jose Ramirez,3B,26.09%,0
9,5201729492,Celticsnc,0,110.65,1B Willson Contreras 2B Romy Gonzalez 3B Gabriel Arias C Dalton Rushing OF Shohei Ohtani OF Wilyer Abreu OF Jahmai Jones P Gavin Williams P Michael King SS Andruw Monasterio,,Romy Gonzalez,1B,26.09%,2
10,5201653669,brown1975,0,103.65,1B Willson Contreras 2B Romy Gonzalez 3B Max Muncy C Victor Caratini OF Wilyer Abreu OF Ceddanne Rafaela OF Jahmai Jones P Gavin Williams P Michael King SS Anthony Volpe,,Shohei Ohtani,1B,21.74%,28
11,5201659278,jokerdpo,0,102.8,1B Paul Goldschmidt 2B Jake Cronenworth 3B Amed Rosario C Ryan Jeffers OF Kody Clemens OF Trevor Larnach OF Jasson Dominguez P Gerrit Cole P Taj Bradley SS Anthony Volpe,,Fernando Tatis Jr.,OF,21.74%,21
12,5201691782,sportsfan14,0,101.7,1B Freddie Freeman 2B Nico Hoerner 3B Tommy Edman C Dalton Rushing OF Kyle Tucker OF Ian Happ OF Michael Conforto P Reid Detmers P Landen Roupp SS Mookie Betts,,Manny Machado,3B,21.74%,15
13,5201685873,Calvin3470,0,98.9,1B Shohei Ohtani 2B Jose Altuve 3B Manny Machado C Jimmy Crooks OF Pete Crow-Armstrong OF Mike Trout OF Dane Myers P Seth Lugo P Anthony Kay SS Mookie Betts,,Ceddanne Rafaela,OF,21.74%,3
14,5201735562,seth1374,0,96.8,1B Josh Bell 2B Kody Clemens 3B Max Muncy C Dalton Rushing OF Kyle Tucker OF Trevor Larnach OF Luke Keaschall P Gavin Williams P Landen Roupp SS Ryan Kreidler,,Victor Caratini,C,21.74%,8
15,5201657670,tmoney88,0,96.6,1B Rhys Hoskins 2B Romy Gonzalez 3B Caleb Durbin C Victor Caratini OF Shohei Ohtani OF Wilyer Abreu OF Ceddanne Rafaela P Justin Wrobleski P Taj Bradley SS Andruw Monasterio,,Andruw Monasterio,SS,21.74%,2
