Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5201740065,Kingsindian2200,0,155.9,1B Kyle Stowers 2B Bryson Stott 3B Junior Caminero C Eduardo Valencia OF Corbin Carroll OF Riley Greene OF Cedric Mullins P Griffin Jax P Aaron Nola SS Kevin McGonigle,,Troy Melton,P,51.61%,26.75
2,5201741612,Paulo21613,0,136.9,1B Luis Garcia Jr. 2B Gleyber Torres 3B Junior Caminero C Dillon Dingler OF Riley Greene OF Edmundo Sosa OF Bryan De La Cruz P Griffin Jax P Aaron Nola SS Kevin McGonigle,,Griffin Jax,P,41.94%,25.95
3,5201720582,tvielkin,0,130.7,1B Kyle Stowers 2B Ketel Marte 3B Colt Keith C Gabriel Moreno OF Corbin Carroll OF Chandler Simpson OF Cedric Mullins P Sandy Alcantara P Griffin Jax SS Geraldo Perdomo,,Sandy Alcantara,P,38.71%,26.75
4,5201734103,Kriegelm,0,128.7,1B Jonathan Aranda 2B Nick Gonzales 3B Yandy Diaz C Eduardo Valencia OF Esmerlyn Valdez OF Jake Mangum OF Griffin Conine P Troy Melton P Griffin Jax SS Otto Lopez,,Corbin Carroll,OF,38.71%,17
5,5201710456,jklodawizard,0,127.5,1B Kyle Stowers 2B Xavier Edwards 3B Alec Bohm C Joe Mack OF Corbin Carroll OF Wyatt Langford OF Brandon Marsh P Troy Melton P Sandy Alcantara SS Ezequiel Duran,,Alec Bohm,3B,38.71%,5
6,5201718567,Eliandjake1984,0,126.7,1B Ryan O'Hearn 2B Gleyber Torres 3B Edmundo Sosa C Joe Mack OF Corbin Carroll OF Max Kepler OF Victor Mesa Jr. P Troy Melton P Griffin Jax SS Trea Turner,,Bryson Stott,2B,35.48%,0
6,5201734511,chestersuperdog,0,126.7,1B Yandy Diaz 2B Gleyber Torres 3B Junior Caminero C Dillon Dingler OF Brandon Marsh OF Zach McKinstry OF Bryan De La Cruz P Troy Melton P Griffin Jax SS Javier Baez,,Otto Lopez,SS,32.26%,0
8,5201733967,joeystorey813,0,125.7,1B Luis Garcia Jr. 2B Ketel Marte 3B Nolan Arenado C Gabriel Moreno OF Corbin Carroll OF Dylan Beavers OF Colton Cowser P Sandy Alcantara P Griffin Jax SS Geraldo Perdomo,,James Wood,OF,25.81%,4
9,5201737419,Lbowers31,0,124.5,1B Luis Garcia Jr. 2B Xavier Edwards 3B Alec Bohm C Gabriel Moreno OF Esmerlyn Valdez OF Max Kepler OF Dylan Beavers P Troy Melton P Sandy Alcantara SS Geraldo Perdomo,,Yandy Diaz,1B,25.81%,4
10,5201682118,Roland_was_a_Warrior,0,110.7,1B Kyle Stowers 2B Bryson Stott 3B Alec Bohm C Gabriel Moreno OF Corbin Carroll OF Max Kepler OF Cedric Mullins P Troy Melton P Griffin Jax SS Otto Lopez,,Gabriel Moreno,C,25.81%,9
