Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5230597407,wittwerjoe,0,65.5,CPT Drew Cavanaugh UTIL Elly De La Cruz UTIL Sal Stewart UTIL Rafael Devers UTIL JJ Bleday UTIL Hector Rodriguez,,Brady Singer,UTIL,66.67%,10.75
2,5230610638,Rallycap,0,64.9,CPT Jung Hoo Lee UTIL Brady Singer UTIL Adrian Houser UTIL Sal Stewart UTIL Drew Cavanaugh UTIL Nate Furman,,Adrian Houser,UTIL,66.67%,7.15
3,5230546010,Ldsimons3,0,63.9,CPT Rafael Devers UTIL Brady Singer UTIL Adrian Houser UTIL Tyler Stephenson UTIL Ke'Bryan Hayes UTIL Drew Cavanaugh,,Rafael Devers,UTIL,60.00%,18
4,5230596255,jc000000,0,57.5,CPT Drew Gilbert UTIL Elly De La Cruz UTIL Sal Stewart UTIL Rafael Devers UTIL Jung Hoo Lee UTIL Turner Hill,,Elly De La Cruz,UTIL,53.33%,5
5,5230611178,eric1192,0,57.48,CPT Adrian Houser UTIL Brady Singer UTIL Rafael Devers UTIL Jung Hoo Lee UTIL Grant McCray UTIL Nate Furman,,Drew Gilbert,UTIL,53.33%,7
6,5230599452,zonaque,0,51.48,CPT Adrian Houser UTIL Brady Singer UTIL Rafael Devers UTIL Drew Gilbert UTIL Turner Hill UTIL Grant McCray,,Turner Hill,UTIL,46.67%,0
7,5230595895,envymygrind,0,50.4,CPT Grant McCray UTIL Brady Singer UTIL Adrian Houser UTIL Rafael Devers UTIL Eugenio Suarez UTIL Drew Gilbert,,Drew Cavanaugh,UTIL,40.00%,15
8,5230604306,qbjjj,0,49.48,CPT Adrian Houser UTIL Brady Singer UTIL Rafael Devers UTIL Drew Gilbert UTIL Turner Hill UTIL Nate Furman,,Nate Furman,UTIL,40.00%,3
9,5230609160,Stree,0,49.28,CPT Brady Singer UTIL Adrian Houser UTIL Elly De La Cruz UTIL Hector Rodriguez UTIL Drew Cavanaugh UTIL Nate Furman,,Grant McCray,UTIL,33.33%,5
10,5230565288,deathmetalbob,0,48.73,CPT Adrian Houser UTIL Elly De La Cruz UTIL Rafael Devers UTIL Drew Gilbert UTIL Grant McCray UTIL Nate Furman,,Sal Stewart,UTIL,26.67%,14
11,5230545768,KristianFTM,0,45.28,CPT Brady Singer UTIL Adrian Houser UTIL Eugenio Suarez UTIL Drew Gilbert UTIL Turner Hill UTIL Drew Cavanaugh,,Jung Hoo Lee,UTIL,20.00%,10
12,5230603664,klink,0,41,CPT Matt McLain UTIL Elly De La Cruz UTIL Sal Stewart UTIL Drew Gilbert UTIL Turner Hill UTIL Drew Cavanaugh,,Hector Rodriguez,UTIL,20.00%,3
13,5230605868,Bonfire_Villa8,0,32.5,CPT Elly De La Cruz UTIL Rafael Devers UTIL Tyler Stephenson UTIL Matt McLain UTIL Drew Gilbert UTIL Turner Hill,,JJ Bleday,UTIL,13.33%,3
14,5230569881,bleeski,0,32.13,CPT Brady Singer UTIL Elly De La Cruz UTIL JJ Bleday UTIL Hector Rodriguez UTIL TJ Friedl UTIL Grant McCray,,Eugenio Suarez,UTIL,13.33%,0
15,5230605541,USAFJorgensen,0,31.28,CPT Brady Singer UTIL Adrian Houser UTIL Elly De La Cruz UTIL TJ Friedl UTIL Turner Hill UTIL Nate Furman,,Tyler Stephenson,UTIL,13.33%,0
,,,,,,,Matt McLain,UTIL,13.33%,0
,,,,,,,TJ Friedl,UTIL,13.33%,0
,,,,,,,Ke'Bryan Hayes,UTIL,6.67%,4
