Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5229798115,danindy (102/150),0,179.25,1B Nathaniel Lowe 2B Travis Bazzana 3B Jose Ramirez C Cal Raleigh OF Ian Happ OF Steven Kwan OF Julio Rodriguez P George Kirby P Taj Bradley SS Brayan Rocchio,,Gavin Williams,P,57.10%,-5.2
2,5230412219,Elwaysarmy (39/40),0,178,1B Vaughn Grissom 2B Travis Bazzana 3B Jose Ramirez C Moises Ballesteros OF Mike Trout OF Steven Kwan OF Jo Adell P Michael King P George Kirby SS Zach Neto,,Aaron Nola,P,32.35%,19.9
3,5229798062,danindy (49/150),0,177.3,1B Sal Stewart 2B Travis Bazzana 3B Jose Ramirez C Cal Raleigh OF Steven Kwan OF Petey Halpin OF Angel Martinez P George Kirby P Gage Jump SS Elly De La Cruz,,Luke Keaschall,OF,31.02%,7
4,5230419603,TheJordanCurtis (106/150),0,174.15,1B Vaughn Grissom 2B Christian Moore 3B Jose Ramirez C Moises Ballesteros OF Mike Trout OF Steven Kwan OF Jo Adell P Michael King P Taj Bradley SS Zach Neto,,Byron Buxton,OF,29.23%,0
5,5230350463,ncintensity,0,171.55,1B Rafael Devers 2B Sal Stewart 3B Vaughn Grissom C Drew Cavanaugh OF Mike Trout OF Oneil Cruz OF Drew Gilbert P Clay Holmes P Taj Bradley SS Geraldo Perdomo,,Kaelen Culpepper,SS,27.75%,9
6,5229798085,danindy (72/150),0,171.3,1B Nathaniel Lowe 2B Travis Bazzana 3B Jose Ramirez C Cal Raleigh OF Fernando Tatis Jr. OF Steven Kwan OF Julio Rodriguez P George Kirby P Gage Jump SS Brayan Rocchio,,Michael King,P,24.06%,24.95
7,5230452928,franchiseplayers2024 (2/2),0,171.25,1B Kyle Schwarber 2B Travis Bazzana 3B Vaughn Grissom C Cal Raleigh OF Luis Rengifo OF Ian Happ OF Steven Kwan P George Kirby P Taj Bradley SS Geraldo Perdomo,,Ryan Jeffers,C,23.89%,0
8,5229798117,danindy (104/150),0,169.3,1B Nathaniel Lowe 2B Sal Stewart 3B Jose Ramirez C Cal Raleigh OF Steven Kwan OF Petey Halpin OF Angel Martinez P George Kirby P Gage Jump SS Elly De La Cruz,,Paul Skenes,P,22.55%,19.7
9,5230043434,Dubbzz (1/49),0,169.15,1B Vaughn Grissom 2B Travis Bazzana 3B Jose Ramirez C Moises Ballesteros OF Mike Trout OF Steven Kwan OF Jo Adell P Michael King P Taj Bradley SS Zach Neto,,Royce Lewis,1B,18.76%,11
10,5229921119,mustafael (1/150),0,168,1B Nathaniel Lowe 2B Travis Bazzana 3B Jose Ramirez C Cal Raleigh OF Steven Kwan OF Dominic Canzone OF Pete Crow-Armstrong P Michael King P George Kirby SS Brayan Rocchio,,Cal Raleigh,C,18.59%,18
11,5229798080,danindy (67/150),0,167.3,1B Josh Naylor 2B Travis Bazzana 3B Jose Ramirez C Cal Raleigh OF Steven Kwan OF Pete Crow-Armstrong OF Angel Martinez P George Kirby P Gage Jump SS Brayan Rocchio,,Rafael Devers,3B,16.84%,18
12,5229798108,danindy (95/150),0,167.25,1B Michael Busch 2B Travis Bazzana 3B Jose Ramirez C Cal Raleigh OF Ian Happ OF Petey Halpin OF Angel Martinez P George Kirby P Taj Bradley SS Brayan Rocchio,,Taj Bradley,P,14.79%,24.2
13,5230224379,Bevis1834 (4/5),0,166.4,1B Sal Stewart 2B Travis Bazzana 3B Jose Ramirez C Gabriel Moreno OF Michael Conforto OF Taylor Ward OF Steven Kwan P Clay Holmes P George Kirby SS Geraldo Perdomo,,Josh Naylor,1B,14.59%,5
14,5230514712,AGGIES1515,0,166.05,1B Michael Busch 2B Christian Moore 3B Jose Ramirez C Cal Raleigh OF Seiya Suzuki OF Steven Kwan OF Hector Rodriguez P Clay Holmes P Paul Skenes SS Elly De La Cruz,,Elly De La Cruz,SS,13.53%,5
14,5230531667,Malachi8801,0,166.05,1B Michael Busch 2B Christian Moore 3B Jose Ramirez C Cal Raleigh OF Seiya Suzuki OF Steven Kwan OF Hector Rodriguez P Clay Holmes P Paul Skenes SS Elly De La Cruz,,Jose Ramirez,3B,13.14%,30
16,5230445655,Dane0944 (40/75),0,165.95,1B Spencer Horwitz 2B Travis Bazzana 3B Jose Ramirez C Cal Raleigh OF Oneil Cruz OF Steven Kwan OF Jo Adell P Gage Jump P Paul Skenes SS Brayan Rocchio,,Brooks Lee,3B,12.79%,5
17,5229873870,lsulunatik (13/18),0,165.75,1B Tim Tawa 2B Travis Bazzana 3B Jose Ramirez C Gabriel Moreno OF Ian Happ OF Steven Kwan OF Lars Nootbaar P George Kirby P Paul Skenes SS Geraldo Perdomo,,Jeff McNeil,2B,12.52%,0
18,5230436271,jsamtoy (142/150),0,165.59999,1B Vaughn Grissom 2B Travis Bazzana 3B Jose Ramirez C Gabriel Moreno OF Steven Kwan OF Jo Adell OF Angel Martinez P Aaron Nola P Paul Skenes SS Zach Neto,,Lawrence Butler,OF,12.25%,8
19,5230419599,TheJordanCurtis (102/150),0,164.9,1B Vaughn Grissom 2B Travis Bazzana 3B Jose Ramirez C Patrick Bailey OF Mike Trout OF Jo Adell OF Christian Moore P Taj Bradley P Paul Skenes SS Zach Neto,,Henry Bolte,OF,12.17%,8
20,5230220282,Sad126 (121/150),0,164.4,1B Nathaniel Lowe 2B Sal Stewart 3B Jose Ramirez C Patrick Bailey OF Fernando Tatis Jr. OF Steven Kwan OF Dominic Canzone P Clay Holmes P George Kirby SS Brayan Rocchio,,Pete Crow-Armstrong,OF,11.86%,2
21,5229798093,danindy (80/150),0,164.3,1B Nathaniel Lowe 2B Travis Bazzana 3B Jose Ramirez C Cal Raleigh OF JJ Bleday OF Steven Kwan OF Angel Martinez P George Kirby P Gage Jump SS Elly De La Cruz,,Kody Clemens,2B,11.01%,2
