Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5203511287,corruption79,0,64.95,CPT Lars Nootbaar UTIL JJ Wetherholt UTIL Michael Busch UTIL Nico Hoerner UTIL Michael Conforto UTIL Javier Assad,,Seiya Suzuki,UTIL,60.87%,6
2,5203510704,YABOYLUX,0,62.28,CPT Andre Pallante UTIL Pete Crow-Armstrong UTIL JJ Wetherholt UTIL Ivan Herrera UTIL Bryan Torres UTIL Blaze Jordan,,Ian Happ,UTIL,56.52%,7
3,5203257709,jep4576,0,62,CPT Michael Busch UTIL Seiya Suzuki UTIL Alex Bregman UTIL Ian Happ UTIL Nico Hoerner UTIL Masyn Winn,,Pete Crow-Armstrong,UTIL,52.17%,10
4,5203483465,caveman16,0,60,CPT Nico Hoerner UTIL Jordan Walker UTIL Michael Busch UTIL Alex Bregman UTIL Ian Happ UTIL Ivan Herrera,,Masyn Winn,UTIL,43.48%,5
5,5203517938,bleeski,0,58.43,CPT Javier Assad UTIL Pete Crow-Armstrong UTIL Michael Busch UTIL Ian Happ UTIL Bryan Torres UTIL Blaze Jordan,,Blaze Jordan,UTIL,43.48%,3
6,5203276879,whoisjohngalt420,0,58,CPT Michael Busch UTIL Jordan Walker UTIL JJ Wetherholt UTIL Seiya Suzuki UTIL Ian Happ UTIL Bryan Torres,,Michael Busch,UTIL,39.13%,8
7,5203298826,atleast31,0,56.5,CPT Ian Happ UTIL JJ Wetherholt UTIL Seiya Suzuki UTIL Alec Burleson UTIL Michael Busch UTIL Masyn Winn,,Andre Pallante,UTIL,34.78%,10.85
8,5202740646,aramisj22,0,52.23,CPT Andre Pallante UTIL Pete Crow-Armstrong UTIL Nathan Church UTIL Bryan Torres UTIL Blaze Jordan UTIL Javier Assad,,Javier Assad,UTIL,34.78%,14.95
9,5203497242,jree007,0,52,CPT Pete Crow-Armstrong UTIL Seiya Suzuki UTIL Dansby Swanson UTIL Ivan Herrera UTIL Nico Hoerner UTIL Masyn Winn,,Nico Hoerner,UTIL,26.09%,14
10,5203039395,Stolle76,0,51,CPT Pete Crow-Armstrong UTIL Alec Burleson UTIL Alex Bregman UTIL Ian Happ UTIL Ivan Herrera UTIL Blaze Jordan,,Carson Kelly,UTIL,26.09%,3
11,5203395361,FantanaXJ,0,50.28,CPT Andre Pallante UTIL Pete Crow-Armstrong UTIL Seiya Suzuki UTIL Ian Happ UTIL Bryan Torres UTIL Blaze Jordan,,Bryan Torres,UTIL,26.09%,8
12,5203510409,wittwerjoe,0,50,CPT Pete Crow-Armstrong UTIL Jordan Walker UTIL Seiya Suzuki UTIL Nico Hoerner UTIL Lars Nootbaar UTIL Bryan Torres,,Alec Burleson,UTIL,21.74%,5
13,5203459634,ulbreaker,0,49.45,CPT Ian Happ UTIL Pete Crow-Armstrong UTIL Seiya Suzuki UTIL Masyn Winn UTIL Blaze Jordan UTIL Javier Assad,,Ivan Herrera,UTIL,21.74%,3
14,5203513423,auweglman,0,47.95,CPT Seiya Suzuki UTIL Ivan Herrera UTIL Nico Hoerner UTIL Lars Nootbaar UTIL Carson Kelly UTIL Javier Assad,,Lars Nootbaar,UTIL,21.74%,4
15,5203534434,BigFish2,0,47.35,CPT Alec Burleson UTIL Andre Pallante UTIL Seiya Suzuki UTIL Alex Bregman UTIL Masyn Winn UTIL Nathan Church,,Jordan Walker,UTIL,17.39%,3
16,5203453020,DanDePo,0,46.43,CPT Javier Assad UTIL Pete Crow-Armstrong UTIL Michael Busch UTIL Carson Kelly UTIL Michael Conforto UTIL Blaze Jordan,,JJ Wetherholt,UTIL,17.39%,22
17,5203494260,beccapatt,0,45.28,CPT Javier Assad UTIL Andre Pallante UTIL Seiya Suzuki UTIL Carson Kelly UTIL Nathan Church UTIL Blaze Jordan,,Alex Bregman,UTIL,17.39%,18
18,5203361672,macyfan,0,44.28,CPT Andre Pallante UTIL Pete Crow-Armstrong UTIL Seiya Suzuki UTIL Lars Nootbaar UTIL Masyn Winn UTIL Blaze Jordan,,Dansby Swanson,UTIL,13.04%,9
19,5203511915,vgal1233,0,43.43,CPT Javier Assad UTIL Seiya Suzuki UTIL Ian Happ UTIL Carson Kelly UTIL Michael Conforto UTIL Masyn Winn,,Michael Conforto,UTIL,13.04%,0
20,5203338233,buckstar,0,43.35,CPT Alec Burleson UTIL Andre Pallante UTIL Pete Crow-Armstrong UTIL Ian Happ UTIL Masyn Winn UTIL Blaze Jordan,,Nathan Church,UTIL,13.04%,0
21,5203543798,jdolan2,0,43,CPT Michael Busch UTIL Pete Crow-Armstrong UTIL Seiya Suzuki UTIL Ian Happ UTIL Carson Kelly UTIL Masyn Winn,,,
22,5203188681,josephje,0,41,CPT Seiya Suzuki UTIL Alec Burleson UTIL Michael Busch UTIL Ian Happ UTIL Dansby Swanson UTIL Carson Kelly,,,
23,5203521774,csurunnerccr,0,40.85,CPT Lars Nootbaar UTIL Andre Pallante UTIL Jordan Walker UTIL Ian Happ UTIL Dansby Swanson UTIL Masyn Winn,,,
