Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5203457349,grantgoupil,0,59.43,CPT Shane McClanahan UTIL Junior Caminero UTIL Jonathan Aranda UTIL Jonny DeLuca UTIL Alejandro Osuna UTIL Hunter Feduccia,,Shane McClanahan,UTIL,65.00%,8.95
2,5203171342,josephje,0,46.95,CPT Jake Burger UTIL Shane McClanahan UTIL Wyatt Langford UTIL Brandon Nimmo UTIL Ezequiel Duran UTIL Cedric Mullins,,Junior Caminero,UTIL,45.00%,2
3,5203335980,buckstar,0,43.43,CPT Shane McClanahan UTIL Yandy Diaz UTIL Ezequiel Duran UTIL Jake Burger UTIL Cedric Mullins UTIL Taylor Walls,,Yandy Diaz,UTIL,45.00%,8
4,5203098601,jbhintz,0,43,CPT Yandy Diaz UTIL Junior Caminero UTIL Jonathan Aranda UTIL Brandon Nimmo UTIL Cedric Mullins UTIL Ben Williamson,,Wyatt Langford,UTIL,45.00%,9
5,5203154073,SinMiedo,0,42,CPT Junior Caminero UTIL Jonathan Aranda UTIL Jonny DeLuca UTIL Justin Foscue UTIL Jake Burger UTIL Cedric Mullins,,Jake Burger,UTIL,40.00%,0
6,5203449775,novee,0,41.43,CPT Shane McClanahan UTIL Wyatt Langford UTIL Victor Mesa Jr. UTIL Jake Burger UTIL Cedric Mullins UTIL Nicky Lopez,,Brandon Nimmo,UTIL,35.00%,9
7,5203347945,Extraqtt,0,39.43,CPT Shane McClanahan UTIL Junior Caminero UTIL Yandy Diaz UTIL Cedric Mullins UTIL Taylor Walls UTIL Cam Cauley,,Ezequiel Duran,UTIL,35.00%,6
8,5203436220,bleeski,0,39,CPT Junior Caminero UTIL Yandy Diaz UTIL Jonathan Aranda UTIL Jonny DeLuca UTIL Victor Mesa Jr. UTIL Cam Cauley,,Cedric Mullins,UTIL,35.00%,14
9,5203421997,CyclopeanCyborg,0,38.43,CPT Shane McClanahan UTIL Wyatt Langford UTIL Jonathan Aranda UTIL Brandon Nimmo UTIL Taylor Walls UTIL Nicky Lopez,,Cam Cauley,UTIL,35.00%,0
10,5203431517,beccapatt,0,37.83,CPT Marco Gonzales UTIL Yandy Diaz UTIL Wyatt Langford UTIL Brandon Nimmo UTIL Ezequiel Duran UTIL Nicky Lopez,,Jonathan Aranda,UTIL,25.00%,3
11,5203402054,howardwi,0,37.43,CPT Shane McClanahan UTIL Wyatt Langford UTIL Brandon Nimmo UTIL Ezequiel Duran UTIL Jake Burger UTIL Cam Cauley,,Taylor Walls,UTIL,25.00%,2
11,5203447336,wittwerjoe,0,37.43,CPT Shane McClanahan UTIL Wyatt Langford UTIL Brandon Nimmo UTIL Ezequiel Duran UTIL Jake Burger UTIL Cam Cauley,,Victor Mesa Jr.,UTIL,20.00%,3
13,5203001671,corruption79,0,35.95,CPT Junior Caminero UTIL Shane McClanahan UTIL Yandy Diaz UTIL Wyatt Langford UTIL Cam Cauley UTIL Hunter Feduccia,,Marco Gonzales,UTIL,20.00%,2.55
13,5203409820,jc000000,0,35.95,CPT Junior Caminero UTIL Shane McClanahan UTIL Yandy Diaz UTIL Cedric Mullins UTIL Taylor Walls UTIL Cam Cauley,,Jonny DeLuca,UTIL,15.00%,22
15,5203464081,Triniboy35,0,32,CPT Yandy Diaz UTIL Junior Caminero UTIL Brandon Nimmo UTIL Victor Mesa Jr. UTIL Ezequiel Duran UTIL Jake Burger,,Nicky Lopez,UTIL,15.00%,2
16,5202740395,aramisj22,0,31.78,CPT Marco Gonzales UTIL Shane McClanahan UTIL Yandy Diaz UTIL Wyatt Langford UTIL Taylor Walls UTIL Austin Wynns,,Hunter Feduccia,UTIL,10.00%,7
17,5203276492,whoisjohngalt420,0,27.78,CPT Marco Gonzales UTIL Shane McClanahan UTIL Wyatt Langford UTIL Ezequiel Duran UTIL Jake Burger UTIL Cam Cauley,,Austin Wynns,UTIL,10.00%,0
18,5203466448,MrPointman,0,22.63,CPT Shane McClanahan UTIL Junior Caminero UTIL Victor Mesa Jr. UTIL Austin Wynns UTIL Marco Gonzales UTIL Cole Winn,,Justin Foscue,UTIL,5.00%,0
19,5203389825,csurunnerccr,0,0,,,Ben Williamson,UTIL,5.00%,3
19,5203395185,FantanaXJ,0,0,,,Alejandro Osuna,UTIL,5.00%,12
,,,,,,,Cole Winn,UTIL,5.00%,1.65
