Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5203431518,leonis123,0,155.7,1B Alec Burleson 2B JJ Wetherholt 3B Alex Bregman C Carter Jensen OF Pete Crow-Armstrong OF Bryan Torres OF John Rave P Sean Burke P Noah Cameron SS Dansby Swanson,,Sean Burke,P,63.97%,30.5
2,5203420447,Whoson1st66,0,152.7,1B Alec Burleson 2B JJ Wetherholt 3B Alex Bregman C Edgar Quero OF Pete Crow-Armstrong OF Jac Caglianone OF Lars Nootbaar P Sean Burke P Noah Cameron SS Tyler Tolbert,,Shane McClanahan,P,46.63%,8.95
3,5203331660,soonerbernie2002,0,148.7,1B Alec Burleson 2B JJ Wetherholt 3B Alex Bregman C Carter Jensen OF Jordan Walker OF Jac Caglianone OF Lars Nootbaar P Sean Burke P Noah Cameron SS Tyler Tolbert,,Pete Crow-Armstrong,OF,43.77%,10
4,5203169498,JoeCool20-16,0,143.7,1B Michael Busch 2B Nico Hoerner 3B Alex Bregman C Carter Jensen OF Seiya Suzuki OF Ian Happ OF Jac Caglianone P Sean Burke P Noah Cameron SS Masyn Winn,,Ryan Weathers,P,38.89%,20.15
5,5203433655,london77,0,142.65,1B Yandy Diaz 2B JJ Wetherholt 3B Junior Caminero C Hunter Feduccia OF Wyatt Langford OF Jac Caglianone OF Cedric Mullins P Sean Burke P Ryan Weathers SS Tyler Tolbert,,Junior Caminero,3B,28.96%,2
6,5203350862,legreat19,0,140.65,1B Alec Burleson 2B JJ Wetherholt 3B Nick Loftin C Carter Jensen OF Pete Crow-Armstrong OF Jac Caglianone OF John Rave P Sean Burke P Ryan Weathers SS Tyler Tolbert,,Seiya Suzuki,OF,28.62%,6
7,5203407528,gopats2015,0,139.7,1B Jonathan Aranda 2B Nico Hoerner 3B Alex Bregman C Carson Kelly OF Pete Crow-Armstrong OF Seiya Suzuki OF Kody Clemens P Sean Burke P Noah Cameron SS Masyn Winn,,Carter Jensen,C,28.11%,6
8,5203306366,briangile,0,136.35,1B Michael Busch 2B JJ Wetherholt 3B Alex Bregman C Carson Kelly OF Seiya Suzuki OF Ian Happ OF Jonny DeLuca P Ryan Weathers P Noah Cameron SS Colson Montgomery,,Ryan Jeffers,C,27.44%,7
9,5203078182,brianLiza,0,135.65,1B Alec Burleson 2B Nico Hoerner 3B Alex Bregman C Carter Jensen OF Seiya Suzuki OF Trent Grisham OF Jonny DeLuca P Sean Burke P Ryan Weathers SS Ezequiel Duran,,Royce Lewis,2B,24.58%,5
10,5203136712,Benzenowe,0,133.7,1B Michael Busch 2B Chase Meidroth 3B Ezequiel Duran C Carter Jensen OF Pete Crow-Armstrong OF Ian Happ OF Jac Caglianone P Sean Burke P Noah Cameron SS Dansby Swanson,,Jac Caglianone,OF,22.39%,19
11,5203248721,JERKER19,0,133.65,1B Royce Lewis 2B Kody Clemens 3B Junior Caminero C Ryan Jeffers OF Jac Caglianone OF Jonny DeLuca OF Austin Martin P Sean Burke P Ryan Weathers SS Ezequiel Duran,,Ezequiel Duran,SS,20.37%,6
12,5203123408,meatbox36,0,132.35,1B Michael Busch 2B Chase Meidroth 3B Alex Bregman C Carter Jensen OF Pete Crow-Armstrong OF Seiya Suzuki OF John Rave P Ryan Weathers P Noah Cameron SS Dansby Swanson,,Jordan Walker,OF,18.69%,3
13,5202904083,carrma34,0,131.65,1B Royce Lewis 2B Nico Hoerner 3B Alex Bregman C Ryan Jeffers OF Seiya Suzuki OF Kody Clemens OF Jasson Dominguez P Sean Burke P Ryan Weathers SS Ezequiel Duran,,Cedric Mullins,OF,18.69%,14
13,5203325334,dingodan39,0,131.65,1B Ben Rice 2B Kody Clemens 3B Blaze Jordan C Ivan Herrera OF Jordan Walker OF Jonny DeLuca OF John Rave P Sean Burke P Ryan Weathers SS Dansby Swanson,,Ivan Herrera,C,18.69%,3
