Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5203544308,D-Zilla,0,76,CPT Michael Busch UTIL JJ Wetherholt UTIL Alex Bregman UTIL Ian Happ UTIL Ivan Herrera UTIL Nico Hoerner,,Pete Crow-Armstrong,UTIL,60.87%,10
2,5203502728,corruption79,0,64.95,CPT Lars Nootbaar UTIL JJ Wetherholt UTIL Michael Busch UTIL Nico Hoerner UTIL Michael Conforto UTIL Javier Assad,,Michael Busch,UTIL,43.48%,8
3,5203517943,bleeski,0,64,CPT Pete Crow-Armstrong UTIL Seiya Suzuki UTIL Michael Busch UTIL Alex Bregman UTIL Nico Hoerner UTIL Blaze Jordan,,Seiya Suzuki,UTIL,39.13%,6
4,5203502532,YABOYLUX,0,62,CPT Pete Crow-Armstrong UTIL Michael Busch UTIL Alex Bregman UTIL Ian Happ UTIL Nico Hoerner UTIL Nathan Church,,Masyn Winn,UTIL,39.13%,5
5,5203510416,wittwerjoe,0,59,CPT Pete Crow-Armstrong UTIL JJ Wetherholt UTIL Seiya Suzuki UTIL Alec Burleson UTIL Bryan Torres UTIL Blaze Jordan,,Blaze Jordan,UTIL,39.13%,3
6,5203276880,whoisjohngalt420,0,58,CPT Michael Busch UTIL Jordan Walker UTIL JJ Wetherholt UTIL Seiya Suzuki UTIL Ian Happ UTIL Bryan Torres,,Alec Burleson,UTIL,30.43%,5
7,5203304244,atleast31,0,53.5,CPT Masyn Winn UTIL Jordan Walker UTIL JJ Wetherholt UTIL Seiya Suzuki UTIL Michael Busch UTIL Ian Happ,,Ian Happ,UTIL,30.43%,7
8,5203491988,beccapatt,0,52.43,CPT Javier Assad UTIL Pete Crow-Armstrong UTIL Dansby Swanson UTIL Carson Kelly UTIL Michael Conforto UTIL Bryan Torres,,Bryan Torres,UTIL,30.43%,8
9,5203521781,csurunnerccr,0,51.5,CPT Alec Burleson UTIL Pete Crow-Armstrong UTIL Jordan Walker UTIL Dansby Swanson UTIL Nico Hoerner UTIL Bryan Torres,,Javier Assad,UTIL,30.43%,14.95
10,5203033386,Stolle76,0,51,CPT Pete Crow-Armstrong UTIL Alec Burleson UTIL Alex Bregman UTIL Ian Happ UTIL Ivan Herrera UTIL Blaze Jordan,,Andre Pallante,UTIL,26.09%,10.85
11,5203335145,jazzyj0619,0,50.23,CPT Andre Pallante UTIL Jordan Walker UTIL Masyn Winn UTIL Bryan Torres UTIL Blaze Jordan UTIL Javier Assad,,Jordan Walker,UTIL,26.09%,3
12,5203503139,vgal1233,0,48.95,CPT Pete Crow-Armstrong UTIL Michael Busch UTIL Carson Kelly UTIL Michael Conforto UTIL Bryan Torres UTIL Javier Assad,,Alex Bregman,UTIL,26.09%,18
13,5203475771,coleproffer,0,48.28,CPT Andre Pallante UTIL Pete Crow-Armstrong UTIL Ivan Herrera UTIL Nico Hoerner UTIL Masyn Winn UTIL Nathan Church,,Nico Hoerner,UTIL,26.09%,14
14,5202740663,aramisj22,0,48.23,CPT Andre Pallante UTIL Jordan Walker UTIL Carson Kelly UTIL Bryan Torres UTIL Blaze Jordan UTIL Javier Assad,,JJ Wetherholt,UTIL,21.74%,22
15,5203544271,BigFish2,0,47.35,CPT Alec Burleson UTIL Andre Pallante UTIL Seiya Suzuki UTIL Alex Bregman UTIL Masyn Winn UTIL Nathan Church,,Ivan Herrera,UTIL,21.74%,3
16,5203411344,howardwi,0,46.43,CPT Javier Assad UTIL Pete Crow-Armstrong UTIL Seiya Suzuki UTIL Michael Conforto UTIL Masyn Winn UTIL Blaze Jordan,,Carson Kelly,UTIL,21.74%,3
16,5203453024,DanDePo,0,46.43,CPT Javier Assad UTIL Pete Crow-Armstrong UTIL Michael Busch UTIL Carson Kelly UTIL Michael Conforto UTIL Blaze Jordan,,Michael Conforto,UTIL,21.74%,0
18,5203314248,jamj53,0,45,CPT Pete Crow-Armstrong UTIL Seiya Suzuki UTIL Alex Bregman UTIL Ivan Herrera UTIL Pedro Ramirez UTIL Jose Fermin,,Dansby Swanson,UTIL,13.04%,9
18,5203523714,auweglman,0,45,CPT Michael Busch UTIL Pete Crow-Armstrong UTIL Seiya Suzuki UTIL Dansby Swanson UTIL Ivan Herrera UTIL Masyn Winn,,Nathan Church,UTIL,13.04%,0
20,5203338231,buckstar,0,43.35,CPT Alec Burleson UTIL Andre Pallante UTIL Pete Crow-Armstrong UTIL Ian Happ UTIL Masyn Winn UTIL Blaze Jordan,,Pedro Ramirez,UTIL,4.35%,0
21,5203517209,CNOLAN,0,41,CPT Michael Busch UTIL Pete Crow-Armstrong UTIL Seiya Suzuki UTIL Alec Burleson UTIL Carson Kelly UTIL Masyn Winn,,Jose Fermin,UTIL,4.35%,3
22,5203188707,josephje,0,39.28,CPT Andre Pallante UTIL Jordan Walker UTIL Alec Burleson UTIL Ian Happ UTIL Masyn Winn UTIL Blaze Jordan,,Lars Nootbaar,CPT,4.35%,6
23,5203363794,Lucky870Buddy,0,0,,,,
