Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5203276458,whoisjohngalt420 (3/7),0,67,CPT Jonny DeLuca UTIL Yandy Diaz UTIL Wyatt Langford UTIL Victor Mesa Jr. UTIL Jake Burger UTIL Cedric Mullins,,Yandy Diaz,UTIL,47.95%,8
2,5203338994,Extraqtt (2/7),0,61.95,CPT Cedric Mullins UTIL Shane McClanahan UTIL Junior Caminero UTIL Yandy Diaz UTIL Jonny DeLuca UTIL Austin Wynns,,Ezequiel Duran,UTIL,36.84%,6
2,5203467403,BAlmeida402 (1/7),0,61.95,CPT Cedric Mullins UTIL Shane McClanahan UTIL Junior Caminero UTIL Yandy Diaz UTIL Jonny DeLuca UTIL Austin Wynns,,Jake Burger,UTIL,36.26%,0
4,5203453287,jarradkern (4/7),0,58.95,CPT Jonny DeLuca UTIL Shane McClanahan UTIL Wyatt Langford UTIL Victor Mesa Jr. UTIL Ben Williamson UTIL Taylor Walls,,Shane McClanahan,UTIL,34.50%,8.95
5,5203379800,chicalipete (4/7),0,57,CPT Wyatt Langford UTIL Shane McClanahan UTIL Ezequiel Duran UTIL Cedric Mullins UTIL Alejandro Osuna UTIL Marco Gonzales,,Cedric Mullins,UTIL,33.92%,14
6,5203434492,xshonuff03x,0,56.95,CPT Ezequiel Duran UTIL Shane McClanahan UTIL Jonathan Aranda UTIL Jonny DeLuca UTIL Jake Burger UTIL Cedric Mullins,,Junior Caminero,UTIL,32.16%,2
6,5203467405,BAlmeida402 (3/7),0,56.95,CPT Cedric Mullins UTIL Shane McClanahan UTIL Yandy Diaz UTIL Wyatt Langford UTIL Jonathan Aranda UTIL Hunter Feduccia,,Wyatt Langford,UTIL,30.99%,9
6,5203467407,BAlmeida402 (5/7),0,56.95,CPT Cedric Mullins UTIL Shane McClanahan UTIL Junior Caminero UTIL Jonathan Aranda UTIL Jonny DeLuca UTIL Cam Cauley,,Jonathan Aranda,UTIL,30.41%,3
6,5203467408,BAlmeida402 (6/7),0,56.95,CPT Cedric Mullins UTIL Shane McClanahan UTIL Junior Caminero UTIL Jonny DeLuca UTIL Victor Mesa Jr. UTIL Cam Cauley,,Shane McClanahan,CPT,29.24%,13.43
10,5203338998,Extraqtt (6/7),0,55.425,CPT Shane McClanahan UTIL Junior Caminero UTIL Jonny DeLuca UTIL Cedric Mullins UTIL Taylor Walls UTIL Nicky Lopez,,Cam Cauley,UTIL,27.49%,0
10,5203370838,monte_cristo14,0,55.425,CPT Shane McClanahan UTIL Jonathan Aranda UTIL Jonny DeLuca UTIL Victor Mesa Jr. UTIL Cedric Mullins UTIL Cam Cauley,,Brandon Nimmo,UTIL,25.73%,9
12,5203304729,gocal1224,0,54.95,CPT Junior Caminero UTIL Shane McClanahan UTIL Jonny DeLuca UTIL Jake Burger UTIL Cedric Mullins UTIL Hunter Feduccia,,Junior Caminero,CPT,19.88%,3
13,5203316359,ssdkfd2024,0,54.425,CPT Shane McClanahan UTIL Junior Caminero UTIL Jonny DeLuca UTIL Cedric Mullins UTIL Ben Williamson UTIL Austin Wynns,,Taylor Walls,UTIL,19.30%,2
14,5203338997,Extraqtt (5/7),0,53.425,CPT Shane McClanahan UTIL Yandy Diaz UTIL Wyatt Langford UTIL Cedric Mullins UTIL Taylor Walls UTIL Hunter Feduccia,,Hunter Feduccia,UTIL,18.71%,7
15,5203447058,wittwerjoe (6/7),0,53.05,CPT Wyatt Langford UTIL Jonny DeLuca UTIL Brandon Nimmo UTIL Ezequiel Duran UTIL Jake Burger UTIL Marco Gonzales,,Marco Gonzales,UTIL,14.62%,2.55
16,5203422667,Alancey (3/7),0,52.425,CPT Shane McClanahan UTIL Wyatt Langford UTIL Jonathan Aranda UTIL Ezequiel Duran UTIL Cedric Mullins UTIL Hunter Feduccia,,Jonny DeLuca,UTIL,13.45%,22
17,5203446565,bleeski (2/7),0,51.65,CPT Junior Caminero UTIL Yandy Diaz UTIL Jonathan Aranda UTIL Jonny DeLuca UTIL Cedric Mullins UTIL Cole Winn,,Victor Mesa Jr.,UTIL,12.28%,3
18,5203326268,white2000lightning,0,51.6,CPT Cedric Mullins UTIL Shane McClanahan UTIL Yandy Diaz UTIL Wyatt Langford UTIL Jonathan Aranda UTIL Cole Winn,,Austin Wynns,UTIL,12.28%,0
19,5202812571,sgtcrk (1/2),0,51.45,CPT Jonathan Aranda UTIL Shane McClanahan UTIL Junior Caminero UTIL Jonny DeLuca UTIL Nicky Lopez UTIL Alejandro Osuna,,Nicky Lopez,UTIL,10.53%,2
20,5203422457,Alancey (2/7),0,50.425,CPT Shane McClanahan UTIL Yandy Diaz UTIL Wyatt Langford UTIL Ezequiel Duran UTIL Cedric Mullins UTIL Austin Wynns,,Justin Foscue,UTIL,8.77%,0
20,5203467770,Rallycap,0,50.425,CPT Shane McClanahan UTIL Yandy Diaz UTIL Wyatt Langford UTIL Ezequiel Duran UTIL Cedric Mullins UTIL Austin Wynns,,Ben Williamson,UTIL,8.19%,3
22,5203276460,whoisjohngalt420 (5/7),0,50,CPT Cedric Mullins UTIL Junior Caminero UTIL Wyatt Langford UTIL Brandon Nimmo UTIL Ezequiel Duran UTIL Ben Williamson,,Wyatt Langford,CPT,8.19%,13.5
23,5203446569,bleeski (6/7),0,49.825,CPT Marco Gonzales UTIL Wyatt Langford UTIL Jonny DeLuca UTIL Brandon Nimmo UTIL Ezequiel Duran UTIL Jake Burger,,Cedric Mullins,CPT,7.60%,21
24,5203429157,xokkeu,0,49.5,CPT Wyatt Langford UTIL Junior Caminero UTIL Yandy Diaz UTIL Brandon Nimmo UTIL Cedric Mullins UTIL Ben Williamson,,Ezequiel Duran,CPT,7.60%,9
25,5203447054,wittwerjoe (2/7),0,49.45,CPT Brandon Nimmo UTIL Shane McClanahan UTIL Wyatt Langford UTIL Ezequiel Duran UTIL Alejandro Osuna UTIL Cam Cauley,,Joc Pederson,UTIL,6.43%,2
26,5203178745,starplay (2/4),0,49,CPT Cedric Mullins UTIL Junior Caminero UTIL Yandy Diaz UTIL Wyatt Langford UTIL Brandon Nimmo UTIL Jake Burger,,Cole Winn,UTIL,5.85%,1.65
27,5202728255,Relax43,0,48.95,CPT Cedric Mullins UTIL Shane McClanahan UTIL Junior Caminero UTIL Wyatt Langford UTIL Ezequiel Duran UTIL Taylor Walls,,Alejandro Osuna,UTIL,5.26%,12
27,5203438837,nuk90 (1/2),0,48.95,CPT Cedric Mullins UTIL Shane McClanahan UTIL Junior Caminero UTIL Yandy Diaz UTIL Brandon Nimmo UTIL Austin Wynns,,Marco Gonzales,CPT,5.26%,3.83
29,5203451897,MichaelB9B,0,48.425,CPT Shane McClanahan UTIL Jonathan Aranda UTIL Brandon Nimmo UTIL Cedric Mullins UTIL Taylor Walls UTIL Hunter Feduccia,,Nathan Eovaldi,UTIL,2.34%,0
30,5203293397,bigjoeral,0,46.5,CPT Victor Mesa Jr. UTIL Yandy Diaz UTIL Jonathan Aranda UTIL Jonny DeLuca UTIL Chandler Simpson UTIL Brandon Nimmo,,Justin Foscue,CPT,2.34%,0
31,5203467409,BAlmeida402 (7/7),0,46.45,CPT Victor Mesa Jr. UTIL Shane McClanahan UTIL Yandy Diaz UTIL Wyatt Langford UTIL Cedric Mullins UTIL Taylor Walls,,Yandy Diaz,CPT,2.34%,12
32,5202887244,bjbsnoop,0,46.425003,CPT Marco Gonzales UTIL Shane McClanahan UTIL Yandy Diaz UTIL Jonny DeLuca UTIL Nicky Lopez UTIL Cole Winn,,Victor Mesa Jr.,CPT,1.75%,4.5
32,5202864643,stevmortc,0,46.425,CPT Shane McClanahan UTIL Junior Caminero UTIL Yandy Diaz UTIL Cedric Mullins UTIL Nicky Lopez UTIL Hunter Feduccia,,Jonny DeLuca,CPT,1.75%,33
34,5203464304,sibobterminator,0,46.075,CPT Shane McClanahan UTIL Yandy Diaz UTIL Victor Mesa Jr. UTIL Ezequiel Duran UTIL Cedric Mullins UTIL Cole Winn,,Brandon Nimmo,CPT,1.75%,13.5
35,5203272642,whoisjohngalt420 (1/7),0,46,CPT Jonny DeLuca UTIL Junior Caminero UTIL Victor Mesa Jr. UTIL Justin Foscue UTIL Ezequiel Duran UTIL Taylor Walls,,Jonathan Aranda,CPT,1.17%,4.5
36,5203434096,louiswat,0,45.625,CPT Shane McClanahan UTIL Junior Caminero UTIL Cedric Mullins UTIL Alejandro Osuna UTIL Marco Gonzales UTIL Cole Winn,,Chandler Simpson,UTIL,1.17%,0
37,5203291946,antoniohicks,0,45.425,CPT Shane McClanahan UTIL Brandon Nimmo UTIL Ezequiel Duran UTIL Jake Burger UTIL Cedric Mullins UTIL Ben Williamson,,Evan Carter,UTIL,1.17%,0
37,5203385997,SaintWaveCubPel84,0,45.425,CPT Shane McClanahan UTIL Junior Caminero UTIL Yandy Diaz UTIL Jonny DeLuca UTIL Cam Cauley UTIL Austin Wynns,,Jake Burger,CPT,1.17%,0
37,5203454141,ed8802 (2/2),0,45.425,CPT Shane McClanahan UTIL Wyatt Langford UTIL Brandon Nimmo UTIL Jake Burger UTIL Cedric Mullins UTIL Cam Cauley,,Ryan Vilade,UTIL,1.17%,0
40,5203379799,chicalipete (3/7),0,44.95,CPT Junior Caminero UTIL Shane McClanahan UTIL Wyatt Langford UTIL Jonny DeLuca UTIL Nicky Lopez UTIL Austin Wynns,,Richie Palacios,UTIL,1.17%,0
41,5203282007,tlch,0,44.425,CPT Shane McClanahan UTIL Brandon Nimmo UTIL Ezequiel Duran UTIL Jake Burger UTIL Cedric Mullins UTIL Taylor Walls,,Taylor Walls,CPT,0.58%,3
41,5203331649,rmsch15,0,44.425,CPT Shane McClanahan UTIL Yandy Diaz UTIL Jonathan Aranda UTIL Ezequiel Duran UTIL Cedric Mullins UTIL Austin Wynns,,Ryan Vilade,CPT,0.58%,0
41,5203418325,Tomsdad,0,44.425,CPT Shane McClanahan UTIL Yandy Diaz UTIL Victor Mesa Jr. UTIL Ezequiel Duran UTIL Cedric Mullins UTIL Cam Cauley,,Nick Fortes,UTIL,0.58%,0
44,5203446567,bleeski (4/7),0,44,CPT Junior Caminero UTIL Yandy Diaz UTIL Jonathan Aranda UTIL Jonny DeLuca UTIL Ezequiel Duran UTIL Taylor Walls,,Nicky Lopez,CPT,0.58%,3
45,5203368726,adm5797,0,43.425,CPT Shane McClanahan UTIL Yandy Diaz UTIL Ezequiel Duran UTIL Jake Burger UTIL Cedric Mullins UTIL Taylor Walls,,Cole Winn,CPT,0.58%,2.47
46,5203446498,bleeski (1/7),0,43.075,CPT Shane McClanahan UTIL Yandy Diaz UTIL Jonathan Aranda UTIL Cedric Mullins UTIL Ben Williamson UTIL Cole Winn,,Ben Williamson,CPT,0.58%,4.5
47,5203379803,chicalipete (7/7),0,42.95,CPT Cedric Mullins UTIL Shane McClanahan UTIL Junior Caminero UTIL Yandy Diaz UTIL Victor Mesa Jr. UTIL Cam Cauley,,Cam Cauley,CPT,0.58%,0
47,5203467406,BAlmeida402 (4/7),0,42.95,CPT Cedric Mullins UTIL Shane McClanahan UTIL Junior Caminero UTIL Yandy Diaz UTIL Victor Mesa Jr. UTIL Cam Cauley,,,
49,5203186418,starplay (4/4),0,42.425,CPT Shane McClanahan UTIL Junior Caminero UTIL Justin Foscue UTIL Ezequiel Duran UTIL Cedric Mullins UTIL Hunter Feduccia,,,
49,5203419257,mycuk,0,42.425,CPT Shane McClanahan UTIL Junior Caminero UTIL Jonny DeLuca UTIL Victor Mesa Jr. UTIL Nicky Lopez UTIL Cam Cauley,,,
49,5203453290,jarradkern (7/7),0,42.425,CPT Shane McClanahan UTIL Junior Caminero UTIL Ezequiel Duran UTIL Jake Burger UTIL Cedric Mullins UTIL Hunter Feduccia,,,
52,5203401683,krusherz77 (1/2),0,41.95,CPT Ezequiel Duran UTIL Shane McClanahan UTIL Junior Caminero UTIL Yandy Diaz UTIL Cedric Mullins UTIL Cam Cauley,,,
53,5203061428,TheBabz,0,41.5,CPT Wyatt Langford UTIL Junior Caminero UTIL Jonathan Aranda UTIL Victor Mesa Jr. UTIL Ezequiel Duran UTIL Cedric Mullins,,,
54,5202812572,sgtcrk (2/2),0,41.425,CPT Shane McClanahan UTIL Jonathan Aranda UTIL Victor Mesa Jr. UTIL Ezequiel Duran UTIL Cedric Mullins UTIL Taylor Walls,,,
55,5203276457,whoisjohngalt420 (2/7),0,41,CPT Jake Burger UTIL Wyatt Langford UTIL Brandon Nimmo UTIL Victor Mesa Jr. UTIL Ezequiel Duran UTIL Cedric Mullins,,,
56,5203379801,chicalipete (5/7),0,40.825,CPT Marco Gonzales UTIL Jonny DeLuca UTIL Brandon Nimmo UTIL Justin Foscue UTIL Ezequiel Duran UTIL Jake Burger,,,
57,5203188565,wwc951 (2/3),0,40.45,CPT Wyatt Langford UTIL Shane McClanahan UTIL Brandon Nimmo UTIL Jake Burger UTIL Taylor Walls UTIL Hunter Feduccia,,,
58,5203428916,137666 (2/2),0,40.425,CPT Shane McClanahan UTIL Yandy Diaz UTIL Jonathan Aranda UTIL Cedric Mullins UTIL Taylor Walls UTIL Cam Cauley,,,
59,5203032555,Stolle76 (1/7),0,40,CPT Junior Caminero UTIL Yandy Diaz UTIL Brandon Nimmo UTIL Ezequiel Duran UTIL Jake Burger UTIL Cedric Mullins,,,
59,5203032556,Stolle76 (2/7),0,40,CPT Junior Caminero UTIL Yandy Diaz UTIL Brandon Nimmo UTIL Ezequiel Duran UTIL Jake Burger UTIL Cedric Mullins,,,
59,5203032557,Stolle76 (3/7),0,40,CPT Junior Caminero UTIL Yandy Diaz UTIL Brandon Nimmo UTIL Ezequiel Duran UTIL Jake Burger UTIL Cedric Mullins,,,
59,5203032558,Stolle76 (4/7),0,40,CPT Junior Caminero UTIL Yandy Diaz UTIL Brandon Nimmo UTIL Ezequiel Duran UTIL Jake Burger UTIL Cedric Mullins,,,
59,5203032559,Stolle76 (5/7),0,40,CPT Junior Caminero UTIL Yandy Diaz UTIL Brandon Nimmo UTIL Ezequiel Duran UTIL Jake Burger UTIL Cedric Mullins,,,
59,5203032560,Stolle76 (6/7),0,40,CPT Junior Caminero UTIL Yandy Diaz UTIL Brandon Nimmo UTIL Ezequiel Duran UTIL Jake Burger UTIL Cedric Mullins,,,
59,5203032561,Stolle76 (7/7),0,40,CPT Junior Caminero UTIL Yandy Diaz UTIL Brandon Nimmo UTIL Ezequiel Duran UTIL Jake Burger UTIL Cedric Mullins,,,
59,5203276459,whoisjohngalt420 (4/7),0,40,CPT Justin Foscue UTIL Jonathan Aranda UTIL Jonny DeLuca UTIL Brandon Nimmo UTIL Victor Mesa Jr. UTIL Ben Williamson,,,
67,5203447055,wittwerjoe (3/7),0,39.55,CPT Jake Burger UTIL Wyatt Langford UTIL Jonny DeLuca UTIL Ezequiel Duran UTIL Cam Cauley UTIL Marco Gonzales,,,
68,5203416911,LUvikes29,0,39.45,CPT Wyatt Langford UTIL Shane McClanahan UTIL Junior Caminero UTIL Yandy Diaz UTIL Cam Cauley UTIL Hunter Feduccia,,,
69,5203338993,Extraqtt (1/7),0,39.425,CPT Shane McClanahan UTIL Junior Caminero UTIL Yandy Diaz UTIL Cedric Mullins UTIL Taylor Walls UTIL Cam Cauley,,,
69,5203428915,137666 (1/2),0,39.425,CPT Shane McClanahan UTIL Junior Caminero UTIL Yandy Diaz UTIL Cedric Mullins UTIL Taylor Walls UTIL Cam Cauley,,,
69,5203446566,bleeski (3/7),0,39.425,CPT Shane McClanahan UTIL Junior Caminero UTIL Yandy Diaz UTIL Cedric Mullins UTIL Taylor Walls UTIL Cam Cauley,,,
69,5203454140,ed8802 (1/2),0,39.425,CPT Shane McClanahan UTIL Wyatt Langford UTIL Jonathan Aranda UTIL Jake Burger UTIL Cedric Mullins UTIL Cam Cauley,,,
73,5203312323,bgilly08,0,39,CPT Ezequiel Duran UTIL Junior Caminero UTIL Yandy Diaz UTIL Jonathan Aranda UTIL Victor Mesa Jr. UTIL Cedric Mullins,,,
74,5203467582,fooseballisthedevil,0,38.975,CPT Shane McClanahan UTIL Wyatt Langford UTIL Jake Burger UTIL Taylor Walls UTIL Alejandro Osuna UTIL Marco Gonzales,,,
75,5203392494,guffy515255,0,38.425,CPT Shane McClanahan UTIL Yandy Diaz UTIL Jonathan Aranda UTIL Jake Burger UTIL Cedric Mullins UTIL Austin Wynns,,,
75,5203433900,FrozenFromundaCheese,0,38.425,CPT Shane McClanahan UTIL Wyatt Langford UTIL Jonathan Aranda UTIL Victor Mesa Jr. UTIL Ben Williamson UTIL Hunter Feduccia,,,
77,5203315285,b1gbadger1,0,37.95,CPT Junior Caminero UTIL Shane McClanahan UTIL Yandy Diaz UTIL Brandon Nimmo UTIL Taylor Walls UTIL Hunter Feduccia,,,
77,5203402085,krusherz77 (2/2),0,37.95,CPT Ezequiel Duran UTIL Shane McClanahan UTIL Yandy Diaz UTIL Jonathan Aranda UTIL Brandon Nimmo UTIL Cam Cauley,,,
77,5203447053,wittwerjoe (1/7),0,37.95,CPT Ezequiel Duran UTIL Shane McClanahan UTIL Wyatt Langford UTIL Brandon Nimmo UTIL Justin Foscue UTIL Nicky Lopez,,,
80,5203410785,REALLYROTTENRICHARD1 (4/5),0,37.55,CPT Ezequiel Duran UTIL Yandy Diaz UTIL Wyatt Langford UTIL Brandon Nimmo UTIL Jake Burger UTIL Marco Gonzales,,,
80,5203447056,wittwerjoe (4/7),0,37.55,CPT Ezequiel Duran UTIL Yandy Diaz UTIL Wyatt Langford UTIL Brandon Nimmo UTIL Cam Cauley UTIL Marco Gonzales,,,
82,5203411070,howardwi,0,37.425,CPT Shane McClanahan UTIL Wyatt Langford UTIL Brandon Nimmo UTIL Ezequiel Duran UTIL Jake Burger UTIL Cam Cauley,,,
82,5203434357,hitch0403,0,37.425,CPT Shane McClanahan UTIL Wyatt Langford UTIL Brandon Nimmo UTIL Ezequiel Duran UTIL Jake Burger UTIL Cam Cauley,,,
84,5203276462,whoisjohngalt420 (7/7),0,37,CPT Junior Caminero UTIL Jonathan Aranda UTIL Jonny DeLuca UTIL Brandon Nimmo UTIL Jake Burger UTIL Cam Cauley,,,
84,5203453288,jarradkern (5/7),0,37,CPT Wyatt Langford UTIL Shane McClanahan UTIL Alejandro Osuna UTIL Cam Cauley UTIL Austin Wynns UTIL Marco Gonzales,,,
86,5203467404,BAlmeida402 (2/7),0,36.95,CPT Cedric Mullins UTIL Shane McClanahan UTIL Junior Caminero UTIL Jonathan Aranda UTIL Jake Burger UTIL Taylor Walls,,,
87,5203453284,jarradkern (1/7),0,36.425,CPT Shane McClanahan UTIL Junior Caminero UTIL Wyatt Langford UTIL Ben Williamson UTIL Taylor Walls UTIL Hunter Feduccia,,,
88,5203379802,chicalipete (6/7),0,36.05,CPT Wyatt Langford UTIL Yandy Diaz UTIL Justin Foscue UTIL Jake Burger UTIL Alejandro Osuna UTIL Marco Gonzales,,,
89,5203173321,michaelw (1/7),0,36,CPT Junior Caminero UTIL Yandy Diaz UTIL Jonathan Aranda UTIL Ezequiel Duran UTIL Cedric Mullins UTIL Joc Pederson,,,
89,5203173349,michaelw (2/7),0,36,CPT Junior Caminero UTIL Yandy Diaz UTIL Jonathan Aranda UTIL Ezequiel Duran UTIL Cedric Mullins UTIL Joc Pederson,,,
89,5203174974,michaelw (3/7),0,36,CPT Junior Caminero UTIL Yandy Diaz UTIL Jonathan Aranda UTIL Ezequiel Duran UTIL Cedric Mullins UTIL Joc Pederson,,,
89,5203175157,michaelw (4/7),0,36,CPT Junior Caminero UTIL Yandy Diaz UTIL Jonathan Aranda UTIL Ezequiel Duran UTIL Cedric Mullins UTIL Joc Pederson,,,
89,5203175161,michaelw (5/7),0,36,CPT Junior Caminero UTIL Yandy Diaz UTIL Jonathan Aranda UTIL Ezequiel Duran UTIL Cedric Mullins UTIL Joc Pederson,,,
89,5203175169,michaelw (6/7),0,36,CPT Junior Caminero UTIL Yandy Diaz UTIL Jonathan Aranda UTIL Ezequiel Duran UTIL Cedric Mullins UTIL Joc Pederson,,,
89,5203175176,michaelw (7/7),0,36,CPT Junior Caminero UTIL Yandy Diaz UTIL Jonathan Aranda UTIL Ezequiel Duran UTIL Cedric Mullins UTIL Joc Pederson,,,
96,5203338995,Extraqtt (3/7),0,35.975,CPT Shane McClanahan UTIL Yandy Diaz UTIL Ben Williamson UTIL Taylor Walls UTIL Hunter Feduccia UTIL Marco Gonzales,,,
97,5203005450,corruption79 (1/7),0,35.95,CPT Junior Caminero UTIL Shane McClanahan UTIL Yandy Diaz UTIL Wyatt Langford UTIL Cam Cauley UTIL Hunter Feduccia,,,
97,5203005451,corruption79 (2/7),0,35.95,CPT Junior Caminero UTIL Shane McClanahan UTIL Yandy Diaz UTIL Wyatt Langford UTIL Cam Cauley UTIL Hunter Feduccia,,,
97,5203005452,corruption79 (3/7),0,35.95,CPT Junior Caminero UTIL Shane McClanahan UTIL Yandy Diaz UTIL Wyatt Langford UTIL Cam Cauley UTIL Hunter Feduccia,,,
97,5203005453,corruption79 (4/7),0,35.95,CPT Junior Caminero UTIL Shane McClanahan UTIL Yandy Diaz UTIL Wyatt Langford UTIL Cam Cauley UTIL Hunter Feduccia,,,
97,5203005454,corruption79 (5/7),0,35.95,CPT Junior Caminero UTIL Shane McClanahan UTIL Yandy Diaz UTIL Wyatt Langford UTIL Cam Cauley UTIL Hunter Feduccia,,,
97,5203005455,corruption79 (6/7),0,35.95,CPT Junior Caminero UTIL Shane McClanahan UTIL Yandy Diaz UTIL Wyatt Langford UTIL Cam Cauley UTIL Hunter Feduccia,,,
97,5203005456,corruption79 (7/7),0,35.95,CPT Junior Caminero UTIL Shane McClanahan UTIL Yandy Diaz UTIL Wyatt Langford UTIL Cam Cauley UTIL Hunter Feduccia,,,
