Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5203637088,twooge74,0,116.65,1B Willson Contreras 2B Anthony Seigler 3B Caleb Durbin C Tyler Stephenson OF Esmerlyn Valdez OF Jarren Duran OF Masataka Yoshida P Nolan McLean P Roki Sasaki SS Elly De La Cruz,,Nolan McLean,P,47.83%,17.45
2,5203651072,jc000000,0,110.1,1B Ryan O'Hearn 2B Anthony Seigler 3B Max Muncy C Jonah Heim OF Wilyer Abreu OF Michael Harris II OF Masataka Yoshida P Robbie Ray P Roki Sasaki SS Elly De La Cruz,,Drake Baldwin,C,47.83%,4
3,5203532462,tmoney88,0,109.4,1B Matt Olson 2B Ozzie Albies 3B Weston Wilson C Cal Raleigh OF James Wood OF Ronald Acuna Jr. OF Mike Yastrzemski P Eury Perez P Robbie Ray SS Jim Jarvis,,Eury Perez,P,39.13%,20.5
4,5203522819,sportsfan14,0,108.7,1B Nathaniel Lowe 2B Matt McLain 3B Sal Stewart C Drake Baldwin OF Esmerlyn Valdez OF Jarren Duran OF JJ Bleday P Eury Perez P Roki Sasaki SS Elly De La Cruz,,Masataka Yoshida,OF,34.78%,3
5,5203575457,iamtheky,0,102.95,1B Willson Contreras 2B Brandon Lowe 3B Caleb Durbin C Drake Baldwin OF Jarren Duran OF Lawrence Butler OF Masataka Yoshida P Nolan McLean P Eury Perez SS Matt McLain,,Roki Sasaki,P,30.43%,21.2
6,5203624980,MiamiSKC,0,102.5,1B Willson Contreras 2B Anthony Seigler 3B Tommy White C Jonah Heim OF Wilyer Abreu OF Tyler Soderstrom OF Ceddanne Rafaela P Nolan McLean P Bryan Woo SS Andruw Monasterio,,Anthony Seigler,2B,30.43%,5
7,5203615064,pgk8,0,100.95,1B Willson Contreras 2B Anthony Seigler 3B Manny Machado C Drake Baldwin OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Nolan McLean P Rhett Lowder SS Xander Bogaerts,,Willson Contreras,1B,26.09%,19
8,5203592961,A_playa_named_gus,0,99.3,1B Nathaniel Lowe 2B Brandon Lowe 3B Sal Stewart C Tyler Stephenson OF Bryan Reynolds OF Esmerlyn Valdez OF JJ Bleday P Nolan McLean P JP Sears SS Elly De La Cruz,,Michael Harris II,OF,26.09%,0
9,5203601675,hcnpower,0,94.35,1B Willson Contreras 2B Ozzie Albies 3B Caleb Durbin C Connor Wong OF Ronald Acuna Jr. OF Tommy Edman OF Ceddanne Rafaela P Grant Holmes P Bryan Woo SS Jim Jarvis,,Esmerlyn Valdez,OF,26.09%,5
10,5203572825,Nbot11,0,92.7,1B Luis Garcia Jr. 2B Tommy Edman 3B Caleb Durbin C Drake Baldwin OF Michael Harris II OF Jarren Duran OF Masataka Yoshida P Eury Perez P Roki Sasaki SS Andruw Monasterio,,Ceddanne Rafaela,OF,26.09%,17
