Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5203426098,chex43,0,125.7,1B Michael Busch 2B Nico Hoerner 3B Alex Bregman C Ivan Herrera OF Jordan Walker OF Seiya Suzuki OF Lars Nootbaar P Sean Burke P Noah Cameron SS Dansby Swanson,,Sean Burke,P,60.87%,30.5
2,5203422832,relevanthought,0,123.65,1B Alec Burleson 2B JJ Wetherholt 3B Josh Rojas C Carter Jensen OF Jordan Walker OF Ian Happ OF Jac Caglianone P Sean Burke P Ryan Weathers SS Tyler Tolbert,,Pete Crow-Armstrong,OF,47.83%,10
3,5203442109,BigDan901901,0,122.7,1B Alec Burleson 2B JJ Wetherholt 3B Ezequiel Duran C Ivan Herrera OF Jordan Walker OF Wyatt Langford OF Brandon Nimmo P Sean Burke P Noah Cameron SS Masyn Winn,,Ryan Weathers,P,43.48%,20.15
4,5203414215,tmoney88,0,118.65,1B Josh Bell 2B Royce Lewis 3B Junior Caminero C Ryan Jeffers OF Kody Clemens OF Jac Caglianone OF Austin Martin P Sean Burke P Ryan Weathers SS Tyler Tolbert,,Ezequiel Duran,3B,39.13%,6
5,5203451109,pgk8,0,116.65,1B Jake Burger 2B Nicky Lopez 3B Junior Caminero C Carter Jensen OF Jac Caglianone OF Brandon Nimmo OF John Rave P Sean Burke P Ryan Weathers SS Tyler Tolbert,,Junior Caminero,3B,34.78%,2
6,5203441689,imadeit110,0,111.65,1B Salvador Perez 2B Nico Hoerner 3B Alex Bregman C Carter Jensen OF Pete Crow-Armstrong OF Seiya Suzuki OF Ian Happ P Sean Burke P Ryan Weathers SS Josh Rojas,,Ryan Jeffers,C,34.78%,7
7,5203408863,meyers2305,0,109.65,1B Jake Burger 2B Cam Cauley 3B Alex Bregman C Ryan Jeffers OF Pete Crow-Armstrong OF Wyatt Langford OF Brandon Nimmo P Sean Burke P Ryan Weathers SS Ezequiel Duran,,Ivan Herrera,C,34.78%,3
8,5203443260,gtsml,0,104.7,1B Alec Burleson 2B Bryan Torres 3B Ryan McMahon C Ivan Herrera OF Pete Crow-Armstrong OF Jordan Walker OF Lars Nootbaar P Sean Burke P Noah Cameron SS Dansby Swanson,,Shane McClanahan,P,30.43%,8.95
9,5203423391,bleeski,0,104.35,1B Jake Burger 2B JJ Wetherholt 3B Junior Caminero C Ivan Herrera OF Jordan Walker OF Wyatt Langford OF Brandon Nimmo P Ryan Weathers P Noah Cameron SS Ezequiel Duran,,Noah Cameron,P,30.43%,30.2
10,5203450609,Nbot11,0,102.65,1B Jake Burger 2B JJ Wetherholt 3B Ezequiel Duran C Ivan Herrera OF Pete Crow-Armstrong OF Wyatt Langford OF Cam Cauley P Sean Burke P Ryan Weathers SS Nicky Lopez,,Jordan Walker,OF,30.43%,3
11,5203427055,libo66,0,98.7,1B Michael Busch 2B Michael Massey 3B Junior Caminero C Austin Wynns OF Pete Crow-Armstrong OF Seiya Suzuki OF Ian Happ P Sean Burke P Noah Cameron SS Masyn Winn,,Seiya Suzuki,OF,26.09%,6
12,5203426633,mwear,0,92.4,1B Jake Burger 2B Kody Clemens 3B Miguel Vargas C Ryan Jeffers OF Seiya Suzuki OF Wyatt Langford OF Austin Martin P Sean Burke P Bailey Ober SS Ezequiel Duran,,Royce Lewis,2B,26.09%,5
13,5203430921,DMATH,0,90.15,1B Michael Busch 2B Chase Meidroth 3B Junior Caminero C Carson Kelly OF Jordan Walker OF Jac Caglianone OF Spencer Jones P Shane McClanahan P Noah Cameron SS Colson Montgomery,,Austin Martin,OF,26.09%,2
14,5203426607,donj9903,0,86.45,1B Michael Busch 2B Nico Hoerner 3B Nick Loftin C Ivan Herrera OF Pete Crow-Armstrong OF Ian Happ OF Braden Montgomery P Shane McClanahan P Sean Burke SS Masyn Winn,,JJ Wetherholt,2B,21.74%,22
15,5203453036,Bay101,0,84.65,1B Josh Bell 2B Royce Lewis 3B Junior Caminero C Ryan Jeffers OF Pete Crow-Armstrong OF Luke Keaschall OF Austin Martin P Sean Burke P Ryan Weathers SS Ezequiel Duran,,Wyatt Langford,OF,21.74%,9
